municipality,cz,size
1561,16,2480
1562,16,538
1563,16,2903
1564,11,4168
1571,5,2171
1575,5,1625
1578,13,7362
1581,13,2620
1584,5,5526
1585,13,4034
1586,13,5437
1601,44,7389
1602,44,2976
1604,45,2744
1607,46,7654
1608,46,2807
1609,47,2680
1610,45,12427
1631,7,16023
1632,7,3212
1633,7,2754
1634,48,2657
1635,48,3670
1636,48,5038
1637,7,7466
1638,7,1869
1639,7,1597
1641,49,3111
1642,49,4120
1643,7,10808
1644,7,3908
1645,50,2062
1646,51,4637
1647,51,4615
1648,51,1528
1649,50,3266
1661,6,8934
1662,52,5681
1663,52,3603
1664,53,4373
1665,53,4640
1667,6,1105
1668,6,5026
1691,54,7514
1692,54,10151
1693,54,3140
1694,55,3211
2201,56,129892
2202,57,80701
2203,58,104803
2204,57,17711
2205,59,25351
2206,60,31574
2207,60,17690
2208,61,27013
2209,59,17027
2210,57,16572
2301,56,6760
2303,56,1797
2304,56,1671
2307,56,3804
2321,59,5532
2323,59,5207
2343,57,990
2361,57,7471
2362,57,6084
2367,57,4177
2381,57,7814
2384,59,7200
2387,59,5996
2401,60,6326
2402,60,8627
2405,60,4810
2406,61,2609
2408,60,9461
2411,60,5180
2412,60,9363
2423,61,2623
2424,61,3155
2425,61,1136
2426,61,1273
2441,58,6283
2442,58,10137
2443,58,3612
2445,58,10409
2446,58,4928
2450,58,1706
3201,62,131056
3202,63,28502
3203,64,21018
3205,65,49860
3206,65,41177
3207,66,16777
3208,67,15098
3209,65,66557
3210,64,10830
3211,63,19728
3213,68,15418
3214,62,15895
3215,65,62862
3216,62,18837
3301,62,9343
3302,69,4094
3303,62,10084
3321,62,14738
3322,62,10133
3366,65,4017
3381,65,7777
3402,65,4280
3441,64,3647
3461,63,6824
3482,63,8432
3483,70,5514
3484,70,1949
3485,66,1617
3501,68,5454
3503,66,2015
3506,68,3517
3507,58,8288
3524,68,7798
4100,71,403358
4202,72,74023
4203,71,27616
4205,73,36567
4206,74,18074
4207,71,26564
4208,74,15645
4209,71,26326
4211,71,17138
4212,75,41516
4213,75,37734
4214,72,17103
4215,75,61609
4301,74,6309
4302,74,880
4321,74,10638
4322,74,5979
4323,74,16448
4324,71,5086
4341,74,8344
4361,71,14244
4362,71,8069
4401,71,7508
4404,71,8714
4406,71,10074
4421,71,9355
4422,71,4181
4423,71,12304
4424,71,2776
4444,75,3739
4445,75,13428
4501,75,8367
4505,75,11762
4581,72,5920
4606,73,8475
5201,76,136360
5202,77,28473
5203,78,48879
5204,79,37793
5206,76,16653
5207,78,26523
5209,79,17801
5210,80,42937
5211,76,14620
5212,81,43721
5213,82,19038
5214,80,14524
5215,81,15282
5303,79,2958
5327,82,1463
5346,77,2170
5348,77,10139
5349,77,4455
5361,76,5709
5363,76,3215
5366,76,2721
5368,76,1524
5434,81,10889
5463,78,9037
5464,78,1533
6201,83,111081
6202,84,42755
6203,85,67845
6204,85,57500
6205,86,18644
6206,83,19780
6207,83,17404
6208,83,13848
6209,84,15291
6210,83,28890
6211,83,20089
6212,87,10636
6213,84,17055
6301,83,7202
6302,83,5652
6321,83,9867
6322,83,3798
6323,83,4609
6324,83,4808
6341,87,4439
6361,86,3391
6362,86,5253
6363,86,3115
6364,86,4885
6365,86,2164
6366,86,2596
6367,86,2981
6381,84,12728
6382,84,9391
6401,88,4973
6402,84,8202
6403,84,4372
6426,85,3817
6428,85,12072
6461,85,8671
7201,89,126258
7202,90,60491
7203,91,140432
7204,92,149791
7205,93,28752
7207,93,34507
7208,90,26346
7209,94,17506
7210,91,30020
7211,91,21467
7212,94,34418
7213,89,33456
7214,91,13873
7301,89,6483
7303,89,5356
7308,89,9104
7322,91,3762
7342,93,5776
7344,93,3195
7362,95,3707
7364,95,413
7367,95,2681
7368,95,10331
7402,90,1849
7405,90,4365
7407,90,1915
7408,90,8473
7421,90,9077
7422,90,1724
7423,90,2385
7444,90,1187
7445,96,1478
7446,96,914
7447,90,12087
7461,93,7381
7464,93,2982
7465,93,2249
7466,93,8814
7481,97,7485
7482,97,3170
7483,97,5148
7484,97,2193
7501,93,9369
7502,93,3485
7503,98,3948
7504,97,3573
7505,93,3277
7521,91,9026
7522,91,6222
7541,92,2462
7542,92,3655
7543,92,7078
7544,91,1673
7545,92,4422
7546,92,3311
7547,92,9817
7548,92,766
7561,94,3989
7564,94,3355
8201,99,110569
8202,99,90302
8203,100,61379
8204,101,63414
8205,102,36107
8207,101,23773
8208,100,27285
8210,101,20408
8211,103,30214
8212,99,27517
8214,99,14871
8215,99,21030
8216,102,34930
8217,103,49841
8219,100,27315
8220,100,73790
8221,99,65378
8222,104,25916
8223,104,13738
8224,103,18152
8225,99,22755
8226,99,24095
8227,101,52625
8228,103,27517
8229,100,22293
8230,100,20731
8231,101,22385
8232,104,38057
8233,104,19169
8234,104,22887
8235,103,17549
8236,102,22658
8302,99,16565
8309,99,9024
8310,99,10028
8341,99,15080
8364,99,11248
8442,100,7554
8443,100,19675
8447,100,5104
8521,101,11284
8542,105,4270
8546,101,12226
8564,103,7987
9201,106,208201
9202,107,69647
9203,106,73650
9204,107,53994
9205,106,46867
9206,108,45611
9208,101,65146
9209,106,37520
9210,108,34323
9211,108,16407
9213,108,48002
9214,106,16759
9215,109,15672
9216,106,23933
9301,106,12186
9342,106,10905
9343,106,8764
9344,106,5884
9345,106,8092
9361,106,17539
9364,101,10639
9384,108,6521
9386,106,12352
9407,108,12009
9411,109,10221
10201,110,146901
10202,110,150428
10203,107,59545
10204,107,82245
10205,107,90676
10206,111,24523
10207,107,34266
10208,110,38845
10209,110,30484
10210,110,23492
10211,110,27275
10212,107,21944
10344,110,5062
10345,110,6381
10366,112,663
10367,112,1487
10382,110,5383
10383,110,1638
10384,110,6305
10421,113,9325
10424,113,3207
10425,113,5480
10426,113,4297
10428,113,1713
10429,113,7942
10443,111,2655
10444,111,1667
10448,111,3503
10449,111,11664
10464,110,14084
10521,107,6854
10522,107,4868
10523,107,5180
10524,107,19797
10525,107,11831
11100,114,466883
11201,115,138219
11202,116,85924
11203,114,231128
11206,117,39914
11207,116,31156
11208,118,132319
11209,118,33689
11210,117,47807
11211,116,35009
11212,115,37440
11214,105,101397
11215,118,67545
11216,117,23503
11217,117,48645
11218,116,61942
11219,117,90081
11221,114,99621
11222,119,130591
11223,114,33351
11224,114,46463
11225,118,58759
11227,120,50487
11228,120,28227
11229,120,27240
11230,120,64725
11231,117,31431
11232,105,62913
11233,117,29583
11234,114,34453
11235,120,44394
11237,119,58846
11238,105,27266
11239,115,40807
11240,105,24300
11241,115,27386
11242,118,22958
11243,119,23127
11245,120,43392
11246,105,18026
11301,117,13123
11324,120,15948
11326,115,15831
11327,115,5608
11341,115,5402
11342,115,8272
11343,115,15067
11346,115,9921
11347,115,8952
11348,115,6774
11349,115,5969
11361,116,4116
11362,116,5276
11363,116,3636
11365,116,6561
11369,115,1704
11381,116,5185
11383,116,6197
11385,116,12477
11408,116,15073
11442,105,14322
11464,105,19012
11465,119,11584
12100,121,366517
12202,104,35762
12203,114,204961
12204,114,238587
12205,122,21550
12206,123,52693
12207,114,204890
12208,103,63260
12210,124,40087
12211,121,50835
12212,121,66257
12213,121,22245
12215,121,32118
12216,114,65867
12217,103,151663
12218,124,9438
12219,123,119295
12220,103,60047
12221,114,66892
12222,103,52187
12223,122,17779
12224,114,43366
12225,123,40645
12226,123,23975
12227,114,56952
12228,121,33621
12229,123,24438
12230,121,27924
12231,125,27086
12232,114,19345
12233,121,21224
12234,122,21510
12235,121,18899
12236,121,40757
12237,121,25169
12238,124,18119
12239,121,16595
12322,121,8399
12329,125,9536
12342,121,2697
12347,121,8299
12349,104,7674
12403,121,8294
12409,121,4036
12410,121,11657
12421,124,4838
12422,124,3594
12423,124,5534
12424,124,5599
12426,124,3613
12427,124,4947
12441,124,5130
12443,124,3048
12463,122,4587
13101,114,16625
13102,114,31561
13103,114,68318
13104,114,125077
13105,114,77213
13106,114,71229
13107,114,103661
13108,114,173515
13109,114,155700
13110,114,112826
13111,114,303390
13112,114,349913
13113,114,89525
13114,114,139083
13115,114,232794
13116,114,112635
13117,114,150396
13118,114,82252
13119,114,234494
13120,114,276314
13121,114,280395
13122,114,194699
13123,114,274721
13201,126,202278
13202,127,67476
13203,114,58815
13204,114,72477
13205,127,58259
13206,126,95041
13207,127,45728
13208,126,86373
13209,128,146467
13210,114,46586
13211,129,71218
13212,126,70073
13213,129,56684
13214,126,44453
13215,126,28390
13218,127,26396
13219,126,33045
13220,129,32624
13221,129,28042
13222,129,47982
13223,127,28663
13224,126,59424
13225,126,27719
13227,127,24643
13228,127,31182
13229,129,74338
13303,127,14221
13305,127,6575
13307,127,1379
13308,127,3208
13361,130,4104
13362,131,197
13363,132,1311
13364,133,949
13381,134,1681
13382,135,106
13401,136,4032
13402,137,140
13421,138,1304
14100,114,1430587
14130,114,554034
14150,128,280115
14201,139,172856
14203,140,107671
14204,140,69100
14205,140,154453
14206,141,86946
14207,140,87799
14208,139,22512
14210,139,23124
14211,141,67734
14212,128,89507
14213,128,91328
14214,128,42483
14215,128,50054
14216,128,52531
14217,141,19229
14218,128,35696
14301,139,11645
14321,140,20754
14341,140,12995
14342,140,12438
14361,141,4862
14362,141,7067
14363,141,5796
14364,141,6240
14366,141,5746
14382,141,10720
14383,141,4069
14384,141,12463
14401,128,19315
14402,128,1449
15100,142,351598
15202,143,133929
15204,142,51581
15205,143,45708
15206,142,47381
15208,143,20225
15209,142,15960
15210,144,31648
15211,143,20150
15212,88,33677
15213,142,41420
15216,145,25106
15217,145,18835
15218,142,27620
15222,145,95771
15223,142,22560
15224,146,35539
15225,147,21316
15226,147,29257
15227,88,15661
15307,142,6069
15342,142,3931
15361,142,6288
15385,142,7690
15405,143,2810
15461,147,4687
15482,144,5837
15504,143,2826
15581,88,3599
15586,148,318
16201,149,189344
16202,150,87073
16204,149,23668
16205,150,27575
16206,149,15473
16207,149,21668
16208,150,22113
16209,150,17109
16210,150,31093
16211,150,42942
16321,149,847
16322,149,11541
16323,149,13810
16342,149,14331
16343,149,7879
17201,151,197966
17202,152,32164
17203,151,49911
17204,153,16601
17205,153,9918
17206,151,39158
17207,152,12291
17209,151,16656
17210,151,47146
17211,151,19757
17212,151,18076
17324,151,2072
17361,151,13843
17365,151,11855
17384,152,12575
17386,152,7583
17407,152,9372
17461,153,5423
17463,153,11189
18201,154,124740
18202,155,30388
18204,155,14911
18205,154,19667
18206,154,14030
18207,154,30064
18208,154,16007
18209,154,40938
18210,154,41745
18322,154,9456
18382,154,1888
18404,154,6349
18423,154,11691
18442,155,5501
18481,155,5402
18483,155,4746
18501,155,7965
19201,156,87785
19202,157,23726
19204,157,13864
19205,156,17240
19206,157,14013
19207,156,14123
19208,156,30393
19209,156,21521
19210,156,29525
19211,156,30572
19212,126,11828
19213,156,16604
19214,156,12515
19346,156,8882
19364,158,786
19365,158,8171
19366,158,4801
19368,156,7753
19384,156,6919
19422,157,941
19423,157,2066
19424,157,3555
19425,157,2434
19429,157,1274
19430,157,10393
19442,159,498
19443,159,365
20201,160,175945
20202,161,107598
20203,162,72797
20204,163,26619
20205,164,51718
20206,163,24492
20207,160,25034
20208,165,20543
20209,166,34208
20210,166,16055
20211,160,23158
20212,161,15886
20213,160,13088
20214,163,25209
20215,161,30656
20217,165,43481
20218,162,29031
20219,162,13657
20220,161,41193
20303,165,2902
20304,167,2622
20305,167,1779
20306,165,630
20307,165,501
20309,165,6123
20321,165,7168
20323,165,6080
20324,162,4320
20349,162,2382
20350,162,3539
20361,163,11355
20362,163,7320
20363,163,3401
20382,166,10889
20383,166,11694
20384,166,5358
20385,166,5702
20386,164,2690
20388,166,3792
20402,164,6678
20403,164,6056
20404,164,2801
20407,164,3634
20409,168,254
20410,168,541
20411,164,1974
20412,164,388
20413,164,1046
20414,164,1047
20415,164,3338
20416,164,3448
20417,169,777
20422,170,2665
20423,171,2608
20425,170,1623
20429,170,563
20430,171,2155
20432,170,7112
20446,161,1619
20448,161,1192
20450,161,3515
20451,161,2159
20452,161,3192
20481,161,4884
20482,161,4138
20485,172,4007
20486,172,1990
20521,162,7979
20541,160,5492
20543,160,3844
20561,160,8298
20562,160,2734
20563,160,2055
20583,160,5263
20588,160,1807
20590,160,6585
20602,144,1389
21201,173,181349
21202,173,69772
21203,174,44890
21204,175,49409
21205,176,38694
21206,171,37687
21207,176,11017
21208,175,18175
21209,173,28048
21210,171,26069
21211,176,20012
21212,175,31119
21213,173,60885
21214,176,38024
21215,173,13248
21216,173,18748
21217,174,14176
21218,173,14873
21219,177,21095
21220,178,18710
21221,173,17655
21302,173,10018
21303,173,9449
21341,173,14560
21361,173,12448
21362,173,4279
21381,173,9374
21382,173,3789
21383,173,6989
21401,173,12083
21403,173,9610
21404,173,10189
21421,173,7407
21501,176,4024
21502,176,2529
21503,176,4847
21504,176,2418
21505,176,5879
21506,178,4685
21507,178,1463
21521,176,8379
21604,177,1008
22100,179,331709
22130,180,349886
22203,181,98101
22205,141,21343
22206,181,47605
22207,158,57886
22208,182,32171
22209,179,48778
22210,158,112132
22211,180,77266
22212,179,64883
22213,180,53145
22214,179,63034
22215,181,36987
22216,180,34886
22219,182,12835
22220,181,22806
22221,183,30529
22222,181,18161
22223,180,17386
22224,180,22608
22225,181,23506
22226,179,25363
22301,182,7802
22302,182,4003
22304,182,4511
22305,184,3724
22306,184,5305
22325,181,16243
22341,181,13734
22342,181,15688
22344,181,9580
22424,179,12960
22429,179,4981
22461,180,9902
23100,185,938020
23201,183,157081
23202,186,145053
23203,185,155161
23204,185,55679
23205,187,44671
23206,185,120390
23207,183,79198
23208,185,27317
23209,186,31098
23210,186,58415
23211,186,172923
23212,186,69225
23213,186,72656
23214,186,38398
23215,185,31096
23216,187,22236
23217,185,41195
23219,185,61508
23220,185,59693
23221,183,24732
23222,187,45584
23223,187,34074
23224,187,33497
23225,186,26994
23226,185,29979
23227,186,16542
23228,185,21403
23229,186,27715
23230,185,24804
23231,183,33002
23232,185,28598
23233,185,28043
23234,185,34033
23235,185,18618
23236,186,17356
23237,185,35523
23238,185,15151
23302,186,13573
23342,185,6290
23361,185,8891
23362,185,13548
23424,185,11157
23425,185,15936
23427,185,2241
23441,187,9967
23442,187,17937
23445,187,10717
23446,187,10216
23447,187,16802
23501,186,14961
23561,183,3414
23562,183,2145
23563,183,792
24201,188,121910
24202,188,131317
24203,189,59805
24204,189,69869
24205,188,55952
24207,188,78469
24208,190,30663
24209,191,10032
24210,188,20336
24211,189,11973
24212,192,8568
24214,188,20529
24215,189,28089
24216,190,45088
24303,185,3389
24324,188,10681
24341,188,15067
24343,188,3069
24344,188,4982
24441,189,7193
24442,189,9538
24443,189,4845
24461,189,5967
24470,189,4006
24471,189,4884
24472,189,8222
24543,191,8768
24561,192,3891
24562,193,4800
25201,194,118493
25202,194,42626
25203,195,52781
25204,194,33149
25206,194,43409
25207,194,26620
25208,194,21525
25209,194,40111
25210,194,20002
25211,194,22710
25212,196,22789
25213,194,48594
25214,195,16950
25383,194,10101
25384,194,6260
25425,194,7925
25441,194,2812
25442,194,3489
25443,194,3772
26100,197,585261
26201,198,35779
26202,155,39121
26203,198,18119
26204,197,74540
26205,199,10944
26206,197,35811
26207,197,34609
26208,197,22846
26209,197,33481
26210,200,29960
26211,197,19778
26212,199,32032
26213,197,14750
26214,201,20621
26303,197,6737
26322,197,7892
26343,197,3683
26344,197,3691
26364,201,884
26365,201,2415
26366,201,8855
26367,190,1774
26407,197,8001
26463,199,1447
26465,199,12333
27100,200,1112984
27140,202,340957
27202,202,77765
27203,200,167318
27204,200,43198
27205,200,141606
27206,202,28316
27207,200,149769
27208,202,33364
27209,200,67927
27210,200,162204
27211,200,110223
27212,203,114488
27213,202,38067
27214,203,46388
27215,200,111252
27216,203,44567
27217,203,54539
27218,200,53725
27219,202,60888
27220,200,49607
27221,203,32584
27222,203,46503
27223,200,62673
27224,200,38822
27225,202,26067
27226,203,27064
27227,200,220425
27228,202,22982
27229,200,23200
27230,200,29290
27231,202,22476
27232,202,21232
27301,200,11983
27321,200,9523
27322,200,5275
27341,202,6888
27361,202,15435
27362,202,2644
27366,202,7962
27381,203,4907
27382,203,5639
27383,203,2990
28100,204,545926
28201,205,211821
28202,200,210248
28203,204,114503
28204,200,157960
28205,206,22239
28206,200,29749
28207,200,78956
28208,205,14015
28209,207,41191
28210,204,103590
28212,205,20132
28213,204,20069
28214,200,79363
28215,204,34783
28216,204,38920
28217,200,57260
28218,204,20752
28219,208,35415
28220,204,21742
28221,208,19075
28222,207,13205
28223,208,31297
28224,206,26118
28225,207,15787
28226,206,21759
28227,205,19487
28228,204,16547
28229,205,33370
28301,200,9536
28365,204,10842
28381,204,12902
28382,204,13354
28442,205,5883
28443,205,7741
28446,205,5490
28464,205,13455
28481,205,7454
28501,205,9380
28585,207,10754
28586,207,8321
29201,209,140710
29202,210,28670
29203,209,38310
29204,209,29275
29205,210,47952
29206,211,24253
29207,210,16024
29208,210,13556
29209,200,41244
29210,209,21348
29211,210,13413
29212,211,16227
29322,190,2404
29342,212,7941
29343,209,8604
29344,209,11125
29345,209,3199
29361,209,3791
29362,209,3402
29363,209,13054
29385,211,1040
29386,211,1083
29401,210,3083
29402,210,2661
29424,209,8638
29425,209,9477
29426,209,11058
29427,209,7345
29441,210,4697
29442,210,7412
29443,210,3695
29444,210,499
29446,213,806
29447,214,347
29449,215,1744
29450,192,497
29451,216,394
29452,210,1122
29453,211,1191
30201,217,155868
30202,217,25024
30203,218,26414
30204,217,13706
30205,219,10718
30206,220,34767
30207,193,13146
30208,217,28295
30209,217,16137
30304,217,5399
30341,218,9337
30343,218,2669
30344,218,2278
30361,217,6094
30362,217,3525
30366,217,12247
30381,219,3223
30382,219,2827
30383,219,3023
30390,219,4230
30391,220,6394
30392,219,4734
30401,220,10739
30404,220,5609
30406,220,2199
30421,193,7619
30422,193,1303
30424,193,1218
30427,192,194
30428,193,7708
31201,221,87814
31202,222,64542
31203,223,25452
31204,222,16173
31302,221,6490
31325,221,2550
31328,221,4452
31329,221,9971
31364,223,4119
31370,223,8310
31371,223,10404
31372,223,8747
31384,222,1331
31386,222,10240
31389,222,5815
31390,222,6150
31401,222,3243
31402,222,2268
31403,222,2071
32201,224,90108
32202,225,30818
32203,224,77447
32204,226,25827
32205,225,18931
32206,224,22277
32207,225,12394
32209,224,22365
32343,224,7968
32386,227,2990
32441,225,2376
32448,225,3208
32449,225,6650
32501,226,5135
32505,226,3764
32525,228,1157
32526,228,1517
32527,229,292
32528,230,7508
33100,231,274839
33202,232,194947
33203,233,47598
33204,231,29141
33205,232,24389
33207,232,20988
33208,232,28271
33209,234,18550
33210,234,17429
33211,231,18417
33212,231,16191
33213,231,17884
33214,235,25870
33215,233,15537
33216,232,16292
33346,231,7237
33423,231,4823
33445,232,4527
33461,232,7615
33586,235,494
33606,233,6824
33622,233,5200
33623,233,3010
33643,233,780
33663,233,2838
33666,233,7909
33681,234,6639
34100,236,481697
34202,236,106318
34203,237,13879
34204,237,45528
34205,238,64356
34207,232,193950
34208,232,23042
34209,227,28579
34210,227,21470
34211,239,13457
34212,237,66606
34213,236,45585
34214,236,16516
34215,236,12663
34302,236,21590
34304,236,13019
34307,236,10584
34309,236,4767
34368,236,4342
34369,236,10386
34431,237,4130
34462,237,9267
34545,232,6311
35201,240,126095
35202,240,73862
35203,240,81715
35204,241,27889
35206,240,49854
35207,242,22559
35208,239,63977
35210,242,22973
35211,241,20030
35212,242,16093
35213,240,15102
35215,242,68319
35216,240,28309
35305,243,9266
35321,239,2740
35341,242,1848
35343,242,6842
35344,242,5720
35502,241,2270
36201,244,107652
36202,244,27071
36203,244,17441
36204,244,32263
36205,245,19651
36206,245,18344
36207,245,14992
36208,245,15484
36301,244,3158
36302,244,1076
36321,244,1632
36341,244,10784
36342,244,3888
36368,244,5330
36383,246,2259
36387,246,3617
36388,246,4821
36401,244,5806
36402,244,8330
36403,244,12024
36404,244,5494
36405,244,5250
36468,245,5455
36489,245,6548
37201,247,177111
37202,247,45940
37203,247,26695
37204,247,14812
37205,247,30679
37206,247,24492
37207,247,17076
37208,247,34003
37322,248,7759
37324,248,8227
37341,247,11696
37364,231,1594
37386,247,6429
37387,247,11139
37403,247,5285
37404,247,10040
37406,247,9677
38201,249,194638
38202,250,73181
38203,251,42197
38204,252,19986
38205,250,50265
38206,250,45765
38207,252,22602
38210,249,17048
38213,250,40958
38214,252,20273
38215,249,12822
38356,238,3246
38386,249,5375
38401,249,12036
38402,249,9118
38422,252,9293
38442,252,5843
38484,251,2188
38488,251,5694
38506,253,12286
39201,254,145791
39202,246,7536
39203,255,9876
39204,254,20351
39205,254,13590
39206,256,12165
39208,257,10761
39209,257,7305
39210,257,17045
39211,254,14145
39212,254,13456
39301,246,1361
39302,255,1534
39303,255,1588
39304,255,1759
39305,255,676
39306,255,547
39307,255,2154
39341,258,2148
39344,258,2926
39363,258,2299
39364,258,305
39386,254,12903
39387,254,3463
39401,256,3899
39402,254,6478
39403,254,3385
39405,259,2401
39410,254,2679
39411,256,3168
39412,256,10174
39424,257,2982
39427,257,829
39428,257,6377
40100,260,391485
40130,261,528779
40202,262,50754
40203,263,121694
40204,264,23328
40205,264,52311
40206,265,20769
40207,263,31978
40210,263,34426
40211,263,18995
40212,263,19038
40213,260,26446
40214,266,11339
40215,260,17857
40216,267,19694
40217,261,31745
40218,261,39511
40219,261,34096
40220,261,31139
40221,261,24189
40223,261,20481
40224,261,20171
40225,267,14920
40226,264,12079
40227,264,18289
40228,267,28505
40229,263,19637
40230,261,36095
40305,261,16942
40341,261,13705
40342,261,10486
40343,261,15351
40344,261,9949
40345,261,7576
40348,261,3025
40349,261,13408
40381,260,6417
40382,260,11272
40383,260,10324
40384,260,7303
40401,264,3700
40402,264,8051
40421,264,5522
40447,267,11028
40448,267,1313
40503,267,6139
40522,263,5872
40544,263,7967
40601,265,4892
40602,265,4911
40604,265,3747
40605,265,6929
40608,265,2031
40609,265,1353
40610,265,8938
40621,260,13206
40625,260,9334
40642,266,2846
40646,266,3250
40647,260,8414
41201,268,100471
41202,269,58382
41203,268,24021
41204,268,10308
41205,270,27123
41206,268,23736
41207,271,15023
41208,268,18079
41209,271,14055
41210,268,13963
41327,268,6431
41341,268,7194
41345,268,3483
41346,268,11888
41387,269,3897
41401,270,10423
41423,268,3317
41424,268,3813
41425,268,12729
41441,271,5048
42201,272,188488
42202,273,110795
42203,274,21658
42204,272,57137
42205,273,31837
42207,270,17290
42208,270,12858
42209,275,17808
42210,276,14045
42211,277,17819
42212,272,15146
42213,272,22642
42214,274,23057
42307,272,14017
42308,272,11012
42321,273,4341
42322,273,6411
42323,273,7357
42383,278,1466
42391,273,5214
42411,279,10346
43100,280,283689
43202,280,59743
43203,281,16687
43204,262,20280
43205,282,12714
43206,262,30151
43208,262,26082
43210,280,22500
43211,280,14417
43212,283,14289
43213,280,26548
43214,284,13453
43215,283,42877
43216,280,18520
43348,280,5555
43364,262,2713
43367,262,5111
43368,262,6900
43369,262,5454
43403,280,11004
43404,280,10602
43423,285,2224
43424,285,4026
43425,284,968
43428,284,3194
43432,280,2287
43433,284,5192
43441,280,7463
43442,280,3050
43443,280,12517
43444,280,5181
43447,286,9444
43468,280,6127
43482,282,9639
43484,282,2203
43501,281,5440
43505,281,5704
43506,281,2257
43507,281,1212
43510,281,2477
43511,281,770
43512,281,1857
43513,281,2354
43514,281,8068
43531,283,3908
44201,287,186607
44202,287,52431
44203,266,36386
44204,267,35795
44205,288,33816
44206,288,19168
44207,288,9482
44208,287,13069
44209,266,11111
44210,287,14065
44211,266,26173
44212,287,19594
44213,287,14580
44214,289,15344
44322,289,1206
44341,287,9932
44461,290,5408
44462,290,8477
45201,291,162701
45202,292,71031
45203,293,57630
45204,294,26727
45205,295,22683
45206,293,26885
45207,294,9683
45208,291,15777
45209,295,10316
45341,292,10202
45361,295,5259
45382,291,10352
45383,291,3275
45401,291,8983
45402,291,7800
45403,296,723
45404,291,2484
45405,291,7953
45406,291,5501
45421,293,7834
45429,293,1121
45430,297,1706
45431,293,3627
45441,286,6968
45442,286,2573
45443,286,2250
46201,298,229557
46203,299,40782
46204,300,10242
46206,301,10855
46208,301,24122
46210,302,19390
46213,303,7992
46214,304,7651
46215,298,41104
46216,298,19426
46217,292,19530
46218,298,46342
46219,298,13082
46220,300,16379
46221,299,14947
46222,305,19107
46223,300,17792
46224,298,13808
46225,298,26161
46303,306,215
46304,307,298
46392,298,11882
46404,301,5286
46452,298,5222
46468,299,6849
46482,299,3059
46490,299,4286
46491,299,4527
46492,299,7563
46501,303,4279
46502,303,2431
46505,308,5376
46523,305,690
46524,305,806
46525,309,4169
46527,305,1959
46529,310,3046
46530,311,4685
46531,311,2338
46532,311,2739
46533,312,3131
46534,312,2688
46535,313,2199
47201,314,111605
47205,314,29900
47207,315,16738
47208,314,37047
47209,316,20151
47210,314,18452
47211,314,40562
47212,314,17156
47213,314,36780
47214,317,20618
47215,314,14049
47301,316,2281
47302,316,1215
47303,316,835
47306,316,3342
47308,316,5480
47311,314,3668
47313,316,1782
47314,316,3492
47315,318,2027
47324,314,11976
47325,314,4646
47326,314,8227
47327,314,5440
47328,314,5005
47329,314,10106
47348,314,5418
47350,314,10977
47353,319,291
47354,320,427
47355,321,260
47356,322,292
47357,323,742
47358,324,315
47359,325,512
47360,326,737
47361,327,3678
47362,314,8597
47375,328,594
47381,315,1578
47382,329,746
