municipality,cz,size
23582,294,1612
23601,294,3568
23602,294,6849
23603,294,9600
23604,294,6181
23621,294,16927
23622,301,3542
23623,301,12460
24201,302,64433
24202,303,118948
24203,304,43515
24204,304,49399
24205,303,40795
24206,305,26125
24207,303,75715
24208,305,25790
24209,306,10602
24210,303,16145
24211,307,11584
24212,308,7984
24213,302,16913
24301,275,4770
24302,309,6260
24303,309,3141
24321,303,5969
24322,303,3499
24323,303,6712
24324,303,9677
24325,303,3279
24341,303,13699
24342,303,4897
24343,303,2911
24344,303,4442
24361,303,3255
24381,303,7185
24382,302,3938
24383,302,2084
24384,302,4584
24402,302,2560
24403,302,5883
24404,302,6173
24405,302,7442
24406,302,3772
24407,304,4393
24421,304,2774
24422,304,2581
24441,304,4487
24442,304,9152
24443,304,3228
24444,304,2362
24445,304,1729
24461,304,5603
24462,304,3902
24463,304,7391
24464,307,4865
24465,310,3940
24466,304,2337
24467,306,2043
24468,304,3623
24469,306,706
24470,304,4012
24481,305,4618
24482,305,1414
24483,305,3749
24484,305,2697
24501,305,4160
24521,307,3150
24522,307,4113
24523,307,7218
24524,307,8994
24525,307,4368
24541,306,4753
24542,306,4305
24561,308,3802
24562,308,3046
24563,308,586
24564,308,1669
25201,311,103604
25202,312,40249
25203,313,23412
25204,311,26306
25205,312,17669
25206,311,39644
25207,311,24344
25301,311,6617
25321,311,19119
25342,311,4793
25343,311,13481
25361,311,4567
25362,311,14932
25363,311,13234
25364,311,4365
25365,311,5419
25366,311,6758
25367,311,6441
25381,311,4743
25382,312,4807
25383,312,9525
25384,311,5912
25401,312,2837
25402,312,4005
25403,312,9328
25421,312,2605
25422,312,4004
25423,312,3364
25424,312,3842
25441,312,2827
25442,312,3488
25443,312,3782
25461,313,5362
25462,313,2702
25463,313,5024
25464,313,3501
25481,313,5047
25482,313,2442
25483,313,3874
25484,313,3231
25501,313,4495
25502,313,3936
25503,313,1959
25504,313,2069
25521,314,2688
25522,314,5128
25523,314,1118
25524,314,5900
25525,314,2691
25526,314,4262
26100,315,583646
26201,316,27964
26202,234,38319
26203,316,18240
26204,315,68615
26205,317,11660
26206,318,31904
26207,315,32460
26208,315,22044
26209,315,31848
26210,319,28510
26303,315,6653
26322,315,7930
26342,315,17668
26343,315,3496
26344,315,3463
26361,315,3797
26362,315,8680
26363,320,6139
26364,320,905
26365,320,2413
26366,315,6606
26367,305,1654
26381,321,2822
26382,321,2179
26401,318,5882
26402,318,4175
26403,318,3532
26404,318,2283
26405,318,2476
26406,316,1871
26421,316,2216
26422,316,2380
26441,316,2786
26461,317,4125
26462,317,3437
26463,317,1625
26464,317,5430
26481,322,6927
26482,322,5057
26501,322,8440
26502,322,3739
26503,322,3000
26521,322,6046
27100,319,1127920
27201,323,319658
27202,324,74086
27203,319,169974
27204,319,42570
27205,319,138709
27206,324,26810
27207,319,143451
27208,324,31822
27209,319,67354
27210,319,151544
27211,319,103878
27212,325,112688
27213,324,35904
27214,323,41213
27215,319,108175
27216,323,39923
27217,323,53920
27218,319,51851
27219,324,55537
27220,319,46372
27221,325,30563
27222,323,44739
27223,319,62388
27224,319,37385
27225,323,25660
27226,323,26226
27227,319,218270
27228,324,21736
27229,319,20607
27230,319,25325
27231,323,20281
27301,319,11647
27321,319,8018
27322,319,4132
27341,324,7109
27361,324,14056
27362,324,2707
27366,324,7985
27367,324,19455
27381,323,4023
27382,323,5139
27383,323,2897
27385,323,14073
28100,326,571905
28201,327,177693
28202,319,211160
28203,326,105537
28204,319,172133
28205,328,18211
28206,319,34488
28207,319,76506
28208,327,13619
28209,329,20434
28210,326,91084
28211,327,16008
28212,327,19434
28213,330,16557
28214,319,77291
28215,326,29477
28216,326,35736
28217,319,54037
28218,330,19016
28219,331,23899
28220,330,21661
28301,319,7366
28321,331,3049
28341,330,8272
28342,330,4121
28343,330,3164
28361,330,5030
28362,330,3233
28363,330,2833
28364,330,3319
28381,326,11819
28382,326,11804
28421,332,3166
28422,327,7575
28441,327,3335
28442,327,5981
28443,327,7444
28444,327,7790
28445,327,2674
28461,327,6773
28462,327,4603
28463,327,5004
28464,327,12243
28481,327,7256
28501,333,3819
28502,333,2463
28503,333,1868
28504,333,1492
28521,334,10540
28522,334,2092
28523,334,4856
28524,334,2097
28525,334,1767
28541,329,2316
28542,329,2458
28543,335,6447
28544,329,8022
28561,329,4690
28562,329,2936
28581,335,3291
28582,335,4684
28583,335,1285
28584,335,3658
28601,336,5277
28602,336,3806
28603,336,2150
28604,336,2101
28621,336,2131
28622,336,7054
28623,336,2912
28624,336,3025
28641,337,3879
28642,337,8099
28643,337,3369
28644,337,5433
28645,337,5781
28646,337,4428
28661,331,9697
28664,331,1762
28665,331,5068
28666,331,1531
28681,328,6891
28682,328,3089
28683,328,4230
28684,328,4259
28685,328,4313
28686,328,3146
28701,328,2470
28702,328,5994
28703,328,7756
28704,328,9466
29201,320,131791
29202,338,26147
29203,320,35993
29204,320,26678
29205,338,43677
29206,339,23018
29207,340,13264
29208,338,13366
29209,319,37053
29301,305,969
29321,320,2454
29322,305,2539
29342,341,7475
29343,325,8167
29344,320,10397
29345,320,3255
29361,320,3639
29362,320,3394
29363,320,12025
29381,339,3938
29382,339,2127
29383,339,7133
29384,339,2736
29385,305,1064
29386,305,1171
29401,338,3223
29402,338,2713
29421,338,7223
29422,338,5430
29423,325,19250
29424,325,7299
29425,325,8821
29426,338,9136
29427,325,6847
29441,342,5121
29442,342,6587
29443,342,3928
29444,342,534
29445,340,1945
29446,343,817
29447,344,361
29448,345,307
29449,345,1889
29450,346,537
29451,346,386
29452,342,1179
29453,339,1339
30201,347,153573
30202,347,18965
30203,348,17237
30204,349,13581
30205,350,10842
30206,351,27471
30207,308,12928
30301,347,6380
30302,347,3570
30303,347,1901
30321,347,5761
30322,347,6825
30323,347,3763
30324,347,3443
30325,347,6676
30326,347,12197
30341,348,9288
30342,348,6378
30343,348,2763
30344,352,2376
30345,352,230
30361,349,5923
30362,349,3514
30363,349,5494
30364,349,4582
30365,352,2177
30381,350,3179
30382,350,2680
30383,350,3154
30384,350,2713
30385,350,1004
30386,350,928
30387,353,1753
30388,351,2850
30389,351,3307
30390,350,4248
30401,351,8230
30402,351,1490
30403,351,1201
30404,351,5029
30405,351,1828
30406,351,2190
30407,354,5817
30421,308,7566
30422,308,1292
30423,354,2105
30424,354,1375
30425,308,632
30426,308,1269
30427,308,209
31201,355,60391
31202,356,56954
31203,357,23006
31204,358,15797
31301,355,3960
31302,355,6847
31303,355,1703
31321,355,4672
31322,355,2391
31323,355,4383
31324,355,3097
31325,355,2830
31326,355,2253
31327,355,1772
31328,355,4791
31341,355,4875
31342,355,2215
31343,355,4214
31361,357,3258
31362,357,1540
31363,357,3525
31364,357,4296
31365,357,2453
31366,357,3799
31367,357,4744
31368,357,6462
31369,357,4426
31381,356,4035
31382,356,1977
31383,356,3250
31384,356,1337
31385,356,4431
31386,356,3769
31387,356,3874
31388,357,2957
31401,356,3663
31402,356,2505
31403,356,2303
31404,356,3005
32201,358,59869
32202,359,21457
32203,360,36057
32204,361,23408
32205,362,15757
32206,363,15072
32207,362,11078
32208,360,14013
32301,358,4192
32302,358,2157
32303,358,3234
32304,358,5371
32305,358,2906
32306,358,2969
32307,358,4468
32308,358,2142
32321,363,4743
32322,363,2767
32341,364,4219
32342,364,3939
32361,365,7506
32362,365,3172
32363,365,4718
32381,365,4073
32382,365,1278
32383,365,1987
32384,366,1560
32385,366,1739
32401,360,11718
32402,360,2465
32403,360,1879
32404,360,2353
32405,360,7554
32421,362,1966
32422,362,2047
32441,362,2480
32442,362,2322
32443,367,985
32444,367,1277
32445,368,2671
32446,368,3095
32447,362,1800
32462,359,2796
32463,359,1803
32464,359,963
32465,359,3946
32481,361,1412
32482,369,1084
32501,361,3129
32502,361,2291
32503,370,944
32504,370,2908
32521,371,5809
32522,371,197
32523,371,855
32524,371,848
32525,372,1162
32526,372,1610
32527,373,286
33201,374,240428
33202,375,173256
33203,376,36695
33204,377,28880
33205,375,23987
33207,378,15785
33208,375,23995
33209,379,10996
33210,380,11874
33211,374,12675
33301,374,4500
33303,374,3391
33305,381,2832
33321,374,5933
33322,374,8653
33323,374,2456
33324,374,2809
33325,382,2733
33342,374,3786
33344,374,2191
33345,374,1968
33346,374,5288
33361,374,3711
33362,374,7921
33363,374,4153
33401,377,6164
33423,375,4555
33427,375,1557
33428,375,2170
33441,375,3317
33442,375,5156
33443,375,8187
33444,375,2878
33445,375,4510
33461,378,7830
33462,378,3169
33481,378,2927
33503,375,9676
33521,379,1451
33522,383,3205
33523,381,4053
33541,379,2945
33542,379,2198
33543,379,1769
33561,380,1847
33562,380,1219
33563,380,1774
33564,384,1516
33581,383,4561
33582,383,7788
33583,383,1905
33584,383,5182
33585,383,940
33586,383,521
33587,385,1296
33588,385,1549
33589,385,464
33601,376,2741
33602,383,437
33603,376,1142
33604,376,520
33605,376,323
33606,376,5004
33621,382,1859
33622,382,5176
33623,376,3075
33624,376,3242
33641,386,2183
33642,386,641
33643,386,837
33644,382,5945
33645,382,3649
33646,382,1635
33661,376,3488
33662,387,1816
33663,376,2958
33664,376,3622
33665,382,3039
34100,388,453245
34202,389,81692
34203,390,14012
34204,391,34859
34205,392,38378
34206,393,11618
34207,392,151611
34208,392,20465
34209,394,17929
34210,394,10041
34211,395,13523
34212,391,38798
34213,388,24124
34302,388,21329
34304,388,13259
34307,388,9840
34309,388,5113
34310,396,4938
34311,389,6213
34312,389,3418
34313,389,1373
34314,389,1207
34323,388,9617
34324,388,3224
34325,388,4630
34326,397,446
34327,388,1286
34328,396,2596
34329,396,1711
34330,396,3763
34361,388,2362
34362,388,640
34363,388,1590
34364,398,1643
34365,398,1679
34366,398,4749
34367,398,2426
34381,399,5271
34382,399,1969
34383,399,1924
34384,399,2359
34385,399,2931
34386,399,2512
34402,389,7918
34405,391,1386
34406,391,2436
34407,391,3509
34408,391,3308
34421,391,4751
34422,390,5770
34423,389,5313
34424,389,4288
34425,400,1269
34426,400,1694
34427,390,1816
34428,390,1210
34429,390,1316
34430,393,4318
34441,392,3809
34442,391,2815
34444,392,7429
34461,401,3410
34462,401,4502
34463,401,2201
34481,392,1193
34482,392,5694
34501,392,16492
34524,392,10206
34541,402,1804
34542,384,1737
34543,402,1044
34544,402,2369
34561,403,3097
34562,403,900
34563,403,1745
34581,394,954
34582,394,1044
34583,367,983
34584,394,2689
34585,394,1931
34586,404,1987
34601,394,2651
34602,384,5631
34603,394,1456
34604,394,1293
34605,394,1079
35201,405,103599
35202,406,68789
35203,407,51892
35204,408,20674
35205,409,44906
35206,407,47594
35207,409,21403
35208,395,44714
35209,406,18346
35210,409,18938
35211,410,11390
35212,409,14615
35213,407,8761
35214,409,13660
35301,411,2077
35302,411,3060
35303,411,2339
35304,411,2547
35321,395,2753
35322,395,3665
35323,395,4026
35324,395,623
35325,395,6119
35326,395,2112
35327,409,1577
35328,395,892
35329,395,2465
35341,409,1946
35342,409,3521
35343,409,6808
35344,409,5668
35345,409,6369
35361,409,2315
35381,407,4404
35401,407,3946
35402,407,9334
35403,406,3570
35421,406,3445
35422,406,9532
35441,405,3370
35442,405,3512
35443,405,8541
35444,405,6562
35461,407,3105
35462,407,3627
35481,410,3066
35482,410,2197
35483,410,4131
35501,408,589
35502,408,2478
35503,361,2060
35504,407,4777
35505,408,1326
35506,361,1973
35507,408,1188
35508,408,1455
36201,412,105176
36202,412,26648
36203,413,17241
36204,413,24135
36301,414,3280
36302,414,1056
36321,412,1696
36341,412,10677
36342,415,4552
36361,413,4040
36362,413,4657
36363,413,1475
36364,413,1708
36365,416,1111
36366,416,517
36367,416,892
36381,417,1484
36382,417,2528
36383,417,2522
36384,417,2426
36385,417,1193
36386,417,1472
36401,412,4994
36402,412,7850
36403,412,10341
36404,412,5270
36405,412,5056
36406,412,3448
36407,412,3591
36421,412,5203
36422,412,6342
36441,412,10599
36442,412,3226
36443,412,5086
36444,412,832
36461,418,7580
36462,418,4200
36463,418,2613
36464,418,2669
36465,419,825
36466,418,3356
36467,420,623
36481,421,2159
36482,421,2701
36483,421,7686
36484,421,2643
36485,421,2330
36486,421,3958
36487,422,1080
36488,421,784
37201,423,136789
37202,424,31006
37203,424,26928
37204,424,14836
37205,425,20224
37301,423,4203
37302,423,5911
37303,423,7596
37304,423,3647
37305,423,3503
37306,423,8832
37307,423,2491
37308,423,5787
37321,426,5722
37322,426,8096
37323,426,2472
37341,423,11229
37342,423,7224
37343,423,3074
37361,423,1873
37362,423,9367
37363,423,3079
37364,377,1798
37381,423,3273
37382,423,7175
37383,423,7563
37384,424,4707
37385,424,6461
37386,424,5255
37401,424,1699
37402,424,5811
37403,424,5394
37404,424,9797
37405,424,2375
37421,425,7576
37422,425,3805
37423,425,4249
37424,425,6292
37425,425,5408
37426,425,7071
37427,425,3257
37428,425,4304
37429,425,2437
38201,427,168050
38202,428,49146
38203,429,27178
38204,430,15971
38205,431,49305
38206,431,22486
38207,432,16716
38208,431,16582
38209,431,16302
38210,427,11916
38211,427,11527
38212,431,13248
38301,431,1128
38302,431,7079
38303,433,125
38321,431,3962
38323,431,5809
38341,428,1839
38342,428,2305
38343,428,3642
38344,428,3571
38345,428,3474
38346,428,2098
38347,428,1576
38348,434,3060
38349,435,138
38350,393,1371
38351,393,825
38352,393,1037
38353,434,1767
38354,434,2137
38355,436,425
38361,427,7991
38362,427,4093
38363,437,3595
38381,438,3398
38382,439,505
38383,438,1130
38384,438,645
38385,440,1883
38401,427,11332
38402,427,7815
38403,441,590
38404,427,2499
38405,427,2697
38421,432,4360
38422,432,5271
38423,432,2559
38424,432,1438
38425,432,735
38441,430,4734
38442,430,3027
38443,442,1045
38444,442,1856
38445,430,3915
38461,443,1955
38462,443,7035
38463,444,5500
38464,444,2683
38481,429,6483
38482,429,3016
38483,429,5054
38484,429,2252
38485,429,910
38486,445,6401
38501,445,1144
38502,445,3938
38503,445,4263
38504,445,1661
38505,445,1468
39201,446,130604
39202,447,7714
39203,448,10335
39204,446,19725
39205,446,14029
39206,449,12700
39207,450,15123
39208,450,10714
39209,451,7449
39301,447,1427
39302,448,1673
39303,448,1578
39304,448,1896
39305,448,699
39306,448,617
39307,448,2061
39321,446,1374
39322,446,3079
39323,446,9802
39324,446,6190
39325,446,2089
39326,446,2487
39327,446,831
39328,446,1569
39341,452,2300
39344,452,3260
39361,446,743
39362,446,568
39363,452,2343
39364,452,326
39365,453,555
39381,446,9812
39382,454,1080
39383,446,6947
39384,454,1414
39385,453,1708
39401,449,3097
39402,454,6337
39403,454,3555
39404,455,7117
39405,456,2285
39406,449,799
39407,456,1219
39408,449,2090
39409,454,984
39410,446,2632
39421,450,1968
39422,455,1511
39423,450,4410
39424,450,2985
39425,455,1848
39426,457,1904
39427,450,839
40100,458,385366
40130,459,497961
40202,460,50793
40203,461,88069
40204,462,23504
40205,462,30571
40206,463,21678
40207,464,17137
40208,462,4582
40209,465,18039
40210,461,16126
40211,461,17956
40212,464,19800
40213,458,24588
40214,466,11819
40215,458,17503
40216,465,17919
40217,459,26417
40218,459,34702
40219,459,30115
40220,459,23389
40221,459,21829
40305,459,14124
40341,459,12369
40342,459,8945
40343,459,14100
40344,459,8698
40345,459,6293
40347,459,17818
40348,459,3010
40349,459,12074
40362,459,12884
40363,459,4920
40364,459,3357
40365,467,363
40381,458,6464
40382,458,10399
40383,458,9778
40384,458,6436
40401,462,3847
40402,458,7186
40403,462,7920
40404,462,4338
40421,462,5202
40422,462,7258
40423,462,2526
40424,462,4617
40425,462,4237
40426,462,10124
40427,462,3919
40428,462,2861
40441,465,3874
40442,465,5122
40443,465,4324
40444,459,5705
40445,468,569
40446,468,853
40461,459,20093
40462,459,4642
40463,459,6590
40481,465,7214
40482,465,9003
40483,465,7740
40501,461,6179
40503,465,5686
40521,464,5937
40522,464,5620
40523,461,5896
40541,461,7300
40542,461,1711
40543,461,6435
40544,461,7548
40545,461,975
40546,469,1782
40561,460,10722
40562,464,7496
40563,464,7228
40564,460,2621
40581,460,6845
40601,463,5064
40602,463,5226
40603,463,2568
40604,463,3757
40605,463,7111
40606,463,3133
40607,463,2723
40608,463,1907
40609,463,1384
40621,458,12132
40622,458,3236
40623,458,2723
40624,458,3171
40641,458,4706
40642,466,2862
40643,458,3758
40644,466,1570
40645,466,1767
41201,470,66248
41202,471,32327
41203,472,22458
41204,470,10326
41205,473,26481
41206,474,14938
41207,474,14888
41301,464,5283
41302,470,8121
41303,470,2846
41304,470,2769
41305,470,8117
41306,470,2575
41321,472,7363
41322,470,5321
41323,472,4223
41324,472,2265
41325,472,953
41326,470,869
41341,472,5729
41342,472,3520
41343,461,4543
41344,472,3602
41345,472,3135
41361,470,6397
41362,470,3526
41363,470,3812
41364,470,2757
41381,471,4413
41382,471,1492
41383,470,2778
41384,471,4097
41385,471,2138
41386,471,4317
41387,471,3379
41388,471,3364
41389,471,2698
41401,473,6332
41402,473,4294
41421,473,4637
41422,474,3744
41423,474,3569
41424,474,3904
41425,474,6354
41426,474,2669
41427,474,4151
41441,474,5204
41442,474,5175
41443,474,8759
42201,475,166980
42202,476,92972
42203,477,17941
42204,478,35182
42205,479,27772
42206,480,10829
42207,481,10400
42208,476,9848
42301,475,1706
42302,475,397
42303,482,398
42304,475,3145
42305,475,4197
42306,478,6284
42307,475,12786
42308,475,9400
42309,475,4472
42310,483,4148
42311,483,4003
42312,484,2374
42313,484,924
42314,483,3482
42315,483,3456
42321,479,4300
42322,479,6116
42323,479,7377
42341,478,2431
42342,478,3313
42343,478,4201
42344,478,2741
42361,477,4993
42362,477,5120
42363,477,2398
42364,478,3269
42365,478,1861
42366,485,2469
42367,485,5233
42368,485,2147
42369,486,3108
42370,486,2676
42371,486,2730
42372,486,1906
42373,486,3784
42374,486,4099
42375,477,2240
42376,477,3499
42381,487,733
42382,481,3380
42383,488,1566
42384,489,1484
42385,476,3319
42386,473,1495
42387,490,1295
42388,476,2754
42389,476,2310
42390,476,2789
42391,476,4677
42392,476,2210
42393,476,1808
42401,480,2098
42402,480,906
42403,480,1505
42404,480,1537
42405,491,1634
42406,492,1745
42407,492,2716
42408,492,1742
42409,492,2889
42410,492,1445
42421,493,5613
42422,493,2881
42423,493,3962
42424,493,2107
42441,494,6650
42442,494,3696
42443,494,2107
42444,494,1230
42445,495,1792
42446,495,2247
43201,496,225422
43202,497,44204
43203,498,16908
43204,460,20191
43205,499,13088
43206,460,17792
43207,500,16439
43208,501,14018
43209,502,7786
43210,496,11859
43211,503,13836
43301,496,7973
43302,504,3940
43303,496,4194
43304,496,4474
43321,505,4923
43322,503,4227
43341,496,6625
43342,503,3520
43343,503,9023
43344,497,6005
43345,503,2319
43346,506,2311
43347,506,3545
43361,460,5990
43362,460,2676
43363,460,3510
43364,460,2726
43365,460,3089
43366,460,2780
43367,460,5516
43368,460,6442
43381,501,2773
43382,501,3648
43383,501,3851
43384,501,2597
43385,496,12780
43401,496,2659
43402,496,2425
43403,496,9970
43404,496,9425
43405,496,7285
43406,496,5164
43407,496,8795
43421,507,4475
43422,507,8916
43423,508,2233
43424,508,4153
43425,507,857
43426,507,909
43427,509,2272
43428,510,3290
43429,510,1931
43430,510,1139
43431,507,2067
43432,496,2209
43441,506,7157
43442,496,2975
43443,496,11678
43444,506,5378
43445,509,6290
43446,509,1726
43461,497,2642
43462,497,3202
43463,497,7573
43464,497,3952
43465,497,2158
43466,497,1340
43467,497,1538
43481,499,2406
43482,499,7623
43484,499,2266
43501,498,5190
43502,498,2584
43503,498,2717
43504,498,1424
43505,498,5880
43506,498,2364
43507,498,1298
43508,498,704
43509,498,925
43510,498,2544
43511,498,892
43512,498,1911
43513,498,2624
43521,505,7176
43522,511,3711
43523,500,2849
43524,511,1686
43525,511,2150
43526,512,1828
43527,511,1698
43528,500,1239
43529,500,1982
43530,500,4633
43531,500,3791
43532,500,2059
43533,502,2809
44201,513,158167
44202,514,51051
44203,466,25593
44204,515,27566
44205,516,20082
44206,517,14501
44207,517,9643
44208,518,8622
44209,519,8128
44210,514,8844
44211,519,19311
44301,519,940
44302,519,1647
44303,519,1684
44321,519,2696
44322,520,1255
44323,514,6325
44324,514,2473
44325,514,4158
44341,514,9344
44342,514,3976
44361,513,2358
44362,513,5143
44363,513,4028
44364,521,4662
44381,513,5802
44401,516,1089
44402,516,2911
44403,516,980
44404,516,1788
44405,516,1411
44406,516,1657
44407,516,977
44408,522,3518
44421,513,4887
44422,513,7275
44423,513,1131
44424,513,3404
44425,513,1799
44426,513,2952
44427,513,1185
44428,513,2154
44441,518,1856
44442,518,2128
44443,518,1306
44461,521,5557
44462,521,8490
44481,515,785
44482,515,678
44483,515,599
44484,515,1921
44485,515,3231
44501,466,2167
44502,466,1866
44503,466,2593
44504,466,1615
44521,519,2268
44522,519,3522
45201,523,116855
45202,524,52466
45203,525,51206
45204,526,19723
45205,527,17230
45206,528,23713
45207,526,10525
45208,523,16181
45209,529,10699
45301,523,9037
45302,523,4843
45303,523,12201
45321,526,2305
45322,526,5227
45341,524,8281
45342,524,3043
45343,524,5415
45344,524,3780
45345,524,5405
45361,527,5215
45362,527,4297
45363,527,1148
45381,523,5435
45382,523,9264
45383,523,3097
45401,523,8777
45402,523,7897
45403,530,788
45404,523,2606
45405,523,7975
45406,523,5730
45421,528,7585
45422,528,2545
45423,528,1268
45424,528,1457
45425,531,1158
45426,525,2610
45427,525,2143
45428,525,2047
45429,532,1264
45430,533,1897
45441,534,7277
45442,534,2808
45443,509,2277
46201,535,199480
46202,536,26662
46203,537,29064
46204,538,10246
46205,535,10089
46206,539,11122
46207,540,15572
46208,539,15732
46209,529,10128
46210,541,11733
46211,538,9074
46212,542,16625
46213,543,8197
46214,544,7928
46301,535,3642
46302,535,2169
46303,545,167
46304,546,333
46321,535,4535
46322,541,4829
46323,541,6896
46324,541,2872
46341,538,1416
46342,538,1273
46343,538,1704
46344,538,5701
46345,538,6560
46361,535,2531
46362,535,5697
46363,535,7585
46364,535,3604
46365,535,3044
46366,535,2306
46367,535,3849
46368,538,3308
46381,536,3265
46382,536,2370
46383,536,2383
46384,536,7836
46385,536,2207
46386,536,2252
46387,536,2203
46388,547,574
46389,547,797
46390,548,895
46391,549,320
46401,539,2093
46402,539,5548
46403,550,3256
46404,550,2223
46421,529,4058
46441,542,8592
46442,542,12813
46443,542,2693
46444,542,3374
46445,529,2385
46446,529,3439
46447,529,1721
46448,529,4297
46449,542,2233
46450,542,10929
46451,542,2690
46461,551,6416
46462,552,2203
46463,524,4561
46464,551,8901
46465,551,2378
46466,551,7406
46467,551,5356
46468,551,6846
46481,537,5628
46482,537,3419
46483,553,2114
46484,537,6008
46485,537,3046
46486,554,3279
46487,554,2684
46488,554,1418
46489,554,1667
46501,543,4436
46502,543,3145
46503,555,2777
46504,555,2440
46523,540,701
46524,556,811
46525,557,4108
46526,540,496
46527,540,1881
46528,540,2508
46529,558,2994
46530,559,4674
46531,559,2491
46532,559,2769
46533,560,3192
46534,560,2649
46535,561,2272
47201,562,111631
47202,563,7666
47203,563,18693
47205,563,27228
47206,564,11537
47207,565,16160
47208,562,33527
47209,566,19095
47210,562,16667
47211,563,36823
47301,566,2177
47302,566,1139
47303,566,780
47306,566,3319
47308,566,5492
47311,563,3503
47313,563,1783
47314,563,3552
47315,567,2018
47322,563,4713
47323,563,4261
47324,563,11185
47325,563,4776
47326,563,7062
47327,563,4876
47328,563,4289
47329,562,8693
47341,562,14548
47343,562,5258
47344,562,2559
47345,562,3528
47346,562,2089
47347,562,3957
47348,562,4982
47349,562,3912
47350,562,10073
47351,568,2041
47352,568,1693
47353,569,269
47354,570,348
47355,571,304
47356,572,178
47357,573,619
47358,574,250
47359,575,504
47360,576,677
47371,564,3218
47372,564,1215
47373,564,1194
47374,564,2548
47375,577,636
47381,565,1660
47382,578,708
