municipality,cz,size
4324,72,4533
4341,72,7037
4361,68,14680
4362,68,7169
4401,68,6574
4404,68,8430
4406,68,12988
4421,68,10182
4422,68,4031
4423,68,16717
4424,68,2453
4444,70,3523
4445,70,11730
4461,70,2733
4462,70,3621
4463,70,5413
4481,70,5557
4482,70,3705
4501,70,7615
4502,70,5536
4503,70,7886
4504,70,2816
4581,69,4371
4603,71,4617
4604,71,2892
4606,71,7466
5201,73,129867
5202,74,20683
5203,75,44329
5204,76,33145
5206,73,13782
5207,75,22885
5209,76,15223
5210,77,37671
5211,73,14065
5212,75,39728
5213,76,15611
5214,77,12314
5215,75,13447
5303,76,2528
5327,76,1101
5341,74,2353
5342,74,4481
5343,74,1696
5344,74,3081
5345,74,3103
5346,74,1661
5347,74,2046
5361,73,4692
5363,73,2813
5366,73,2283
5368,73,1655
5434,75,10205
5463,75,7615
5464,75,1352
6201,78,106558
6202,79,39614
6203,80,61681
6204,80,42414
6205,81,17043
6206,78,19277
6207,78,15747
6208,78,12420
6209,79,14053
6210,78,29188
6211,78,20415
6212,78,9402
6213,79,15697
6301,78,6692
6302,78,5692
6321,78,9164
6322,78,3062
6323,78,3922
6324,78,4399
6341,78,3990
6361,81,2818
6362,81,4516
6363,81,2712
6364,81,4039
6365,81,1856
6366,81,2405
6367,81,2415
6381,79,12213
6382,79,8516
6401,82,4116
6402,79,7266
6403,79,3990
6426,80,3517
6428,80,10646
6461,80,7334
6462,80,3085
6463,80,2234
6464,80,3096
7201,83,117295
7202,84,49502
7203,85,136291
7204,86,136569
7205,87,20835
7206,88,19523
7207,89,34602
7208,84,14960
7209,88,16069
7210,85,15595
7211,85,19286
7301,83,5825
7302,83,4676
7303,83,4614
7304,83,8840
7305,83,10668
7306,83,4190
7307,83,1984
7308,83,7256
7309,83,2807
7321,85,5111
7322,85,3799
7323,85,9699
7324,85,4033
7325,85,3930
7326,85,3465
7342,89,5694
7344,89,2805
7361,90,5638
7362,90,3039
7363,90,888
7364,91,345
7365,90,713
7366,90,1184
7367,90,2221
7401,84,1453
7402,84,1576
7403,84,4702
7404,84,1747
7405,84,3329
7406,84,1079
7407,84,1668
7408,84,7135
7421,84,7927
7422,84,1592
7423,84,1771
7424,84,4065
7444,84,863
7445,92,926
7446,92,593
7447,84,11039
7461,87,8445
7462,87,2980
7463,87,2723
7464,87,3002
7465,87,2331
7466,87,7862
7467,87,2081
7481,87,6922
7482,87,2983
7483,87,4720
7484,87,1691
7501,89,8242
7502,89,3645
7503,89,3621
7504,87,3264
7505,89,2976
7521,85,8430
7522,85,5508
7541,86,2266
7542,86,3335
7543,86,6792
7544,86,1176
7545,86,4558
7546,86,2976
7547,86,8910
7548,85,733
7561,88,3575
7562,88,5214
7563,88,5529
7564,88,2847
8201,93,103291
8202,94,73983
8203,95,54052
8204,96,61093
8205,93,33832
8207,96,22927
8208,95,30172
8210,96,16522
8211,95,18480
8212,94,24405
8214,94,12840
8215,94,19317
8216,93,12149
8217,95,44440
8219,95,31740
8220,95,76557
8221,93,60999
8222,97,25857
8223,97,12453
8224,95,21468
8225,98,20503
8226,93,23044
8227,96,47953
8228,95,25968
8229,95,20399
8230,95,19438
8231,96,20112
8232,97,39905
8233,97,18296
8302,93,15049
8303,93,7796
8304,93,10879
8309,93,8198
8310,93,9843
8321,93,14753
8322,93,6755
8341,93,14466
8364,98,9345
8401,97,5574
8402,97,12795
8403,97,4365
8442,95,7650
8443,95,19534
8447,95,4527
8462,93,3725
8465,95,3949
8482,95,10465
8483,95,6396
8521,96,10590
8522,96,4153
8523,96,10994
8542,99,4134
8546,96,11859
8564,95,7078
9201,100,184758
9202,101,64606
9203,102,32902
9204,102,50709
9205,102,39813
9206,103,6932
9207,103,26285
9208,100,65561
9209,100,30572
9210,104,33424
9211,104,15322
9213,104,51266
9214,104,17735
9215,104,13655
9301,100,14119
9302,100,8038
9303,100,4321
9304,100,15070
9321,102,3100
9322,102,4434
9323,103,1048
9341,100,7711
9342,100,11263
9343,100,6222
9344,100,5788
9345,100,7687
9361,100,17219
9362,100,8865
9363,100,7413
9364,96,10674
9365,102,12146
9366,102,7402
9367,102,8281
9368,102,6047
9382,103,881
9383,103,5004
9384,104,6027
9386,100,14017
9407,104,11211
9411,104,9079
10201,105,129097
10202,106,96448
10203,101,51271
10204,101,85329
10205,101,89777
10206,107,22030
10207,101,32664
10208,105,18716
10209,108,25935
10210,106,20393
10211,106,18627
10301,105,4165
10302,105,4898
10303,105,9686
10309,101,1189
10321,106,8986
10322,106,1940
10323,106,7873
10324,106,15312
10341,105,4897
10342,105,854
10343,105,1919
10344,105,5836
10345,105,7230
10361,108,4619
10362,108,2600
10363,106,10441
10366,109,593
10367,109,960
10381,106,2068
10382,106,4046
10383,106,908
10384,106,6194
10401,106,6393
10421,105,7430
10422,105,967
10423,105,6144
10424,110,2863
10425,110,5301
10426,110,3859
10427,110,726
10428,105,1698
10443,107,2298
10444,107,1537
10448,107,3530
10449,107,9645
10464,101,15374
10484,101,11873
10501,101,8699
10521,101,6880
10522,101,4876
10523,101,4914
10524,101,19273
10525,101,11549
11100,111,471194
11201,112,133554
11202,113,75801
11203,111,205659
11206,113,34861
11207,114,26527
11208,112,128432
11209,112,32705
11210,99,27994
11211,108,24561
11212,112,35918
11214,99,95907
11215,112,63031
11216,99,23213
11217,115,47893
11218,113,42454
11219,115,89323
11221,116,98137
11222,116,128027
11223,111,28756
11224,111,49357
11225,112,59118
11226,111,24478
11227,117,51579
11228,117,27406
11229,117,32989
11230,117,63319
11231,115,29445
11232,99,28928
11233,115,28174
11234,116,31855
11235,117,42995
11237,116,55568
11238,99,25270
11239,112,39088
11240,99,21911
11241,112,28633
11242,112,21646
11243,116,25535
11245,117,41093
11301,115,15173
11324,117,14684
11326,112,14810
11327,112,5397
11341,112,6500
11342,112,7893
11343,112,14216
11344,112,3234
11345,112,2432
11346,112,9868
11347,115,9471
11348,112,6144
11361,114,3627
11362,114,4514
11363,114,3228
11365,114,5902
11369,112,1483
11381,108,5007
11382,108,8802
11383,108,5803
11384,108,485
11385,108,13013
11402,113,5212
11405,113,7623
11406,113,5066
11407,113,5284
11408,113,14950
11421,99,8668
11422,113,1605
11424,96,5633
11425,99,5921
11442,99,13173
11445,99,19162
11446,99,9488
11461,99,10447
11462,99,13465
11464,99,18682
11465,116,12374
12100,118,350489
12202,97,31325
12203,111,195727
12204,111,227782
12205,119,19775
12206,120,47992
12207,111,191648
12208,111,61143
12209,121,19128
12210,122,37188
12211,121,43560
12212,121,67005
12213,118,23548
12214,118,13201
12215,118,30706
12216,111,63439
12217,111,148211
12218,122,7924
12219,120,110504
12220,111,59166
12221,111,70668
12222,111,51852
12223,119,15578
12224,111,40621
12225,120,37659
12226,120,21145
12227,111,66780
12228,118,32858
12229,120,24080
12230,118,31012
12231,121,23321
12232,111,21241
12233,121,22761
12322,121,8729
12325,121,4658
12328,121,3157
12329,121,9955
12341,121,3250
12342,121,2754
12343,121,5646
12344,97,10667
12345,97,4853
12346,121,2465
12347,121,7546
12349,97,6813
12381,118,4893
12382,118,4128
12402,118,18651
12403,118,7647
12404,118,10076
12405,118,7928
12406,118,1949
12407,118,4746
12408,118,5991
12409,121,3817
12421,122,4690
12422,122,3181
12423,122,5759
12424,122,5232
12426,122,3354
12427,122,4015
12441,122,4582
12442,122,3061
12443,122,2740
12444,122,7747
12445,122,5516
12461,119,2329
12462,119,2493
12463,119,3957
12464,119,2082
12465,119,2316
12466,119,5133
12467,119,2459
12468,119,2274
13101,111,17329
13102,111,40958
13103,111,62384
13104,111,113739
13105,111,76917
13106,111,68346
13107,111,102859
13108,111,185078
13109,111,147062
13110,111,99927
13111,111,286790
13112,111,309850
13113,111,75551
13114,111,109933
13115,111,203489
13116,111,95316
13117,111,133942
13118,111,74970
13119,111,208571
13120,111,223159
13121,111,252689
13122,111,178384
13123,111,258272
13201,123,204939
13202,124,68917
13203,111,53790
13204,111,62704
13205,124,55879
13206,123,96747
13207,124,43424
13208,111,83018
13209,125,149408
13210,111,41661
13211,126,65202
13212,123,66379
13213,126,53732
13214,123,42823
13215,123,26859
13218,124,23836
13219,111,30206
13220,126,30684
13221,126,27149
13222,126,42897
13223,124,25738
13224,123,54257
13225,123,30142
13227,124,23347
13228,124,30630
13229,126,71257
13303,124,13666
13305,124,6020
13307,124,997
13308,124,2339
13361,127,3549
13362,128,190
13363,129,1252
13364,130,850
13381,131,1068
13382,132,136
13401,133,3605
13402,134,125
13421,135,1241
14100,111,1418962
14130,111,584852
14201,136,155781
14203,137,104015
14204,138,62955
14205,138,152389
14206,137,80548
14207,138,86887
14208,136,20808
14209,125,245966
14210,136,19914
14211,137,65077
14212,125,90320
14213,125,88325
14214,125,41125
14215,125,49655
14216,125,50465
14217,137,17904
14218,125,33129
14301,136,11691
14321,138,19479
14341,137,12332
14342,137,11375
14361,137,4499
14362,137,7539
14363,137,5049
14364,137,5178
14366,137,6230
14382,137,7645
14383,137,3441
14384,137,10889
14401,125,18385
14402,125,1407
14421,125,9174
14422,125,11890
14423,123,3765
14424,123,4034
15201,139,326295
15202,140,103411
15204,139,46777
15205,140,40253
15206,139,44694
15208,140,18349
15209,139,13757
15210,141,27982
15211,140,18960
15212,142,12189
15213,139,20655
15215,140,10191
15216,143,21079
15217,143,16332
15218,139,16367
15222,143,88620
15223,139,20639
15224,144,30485
15225,140,19463
15226,145,27688
15227,142,14175
15307,139,5919
15322,139,8340
15342,139,3982
15343,139,6943
15344,139,11207
15345,139,12746
15361,139,5788
15385,139,5638
15403,140,3290
15404,139,2152
15405,140,2128
15406,139,5054
15441,140,2329
15461,145,3756
15482,141,5126
15504,140,2191
15581,142,3056
15582,142,4915
15583,142,4279
15584,142,4955
15585,142,2823
15586,146,245
16201,147,181614
16202,147,73467
16203,147,15695
16204,147,20980
16205,147,23893
16206,147,15371
16207,147,17206
16208,147,22838
16209,147,15324
16210,147,26511
16321,147,1197
16322,147,10346
16323,147,13080
16341,147,2914
16342,147,13601
16343,147,6431
16381,147,14542
16382,147,5582
16383,147,910
16384,147,4615
16422,147,6222
17201,148,189363
17202,149,27557
17203,148,48746
17204,150,10393
17205,150,7460
17206,148,34264
17207,149,10506
17209,148,15444
17210,148,49746
17211,148,20942
17324,148,2529
17344,148,19646
17361,148,15542
17365,148,11613
17384,149,10489
17386,149,6454
17407,149,8376
17461,150,4331
17462,150,2790
17463,150,8895
18201,151,109614
18202,152,28970
18204,152,13449
18205,151,17091
18206,151,12150
18207,151,30205
18208,151,14406
18209,151,38265
18302,151,2068
18321,151,4547
18322,151,2827
18323,151,1573
18342,151,321
18361,151,10435
18364,151,14867
18365,151,11221
18366,151,6100
18382,151,1366
18404,151,5353
18423,151,10796
18424,151,651
18426,151,4749
18442,152,4751
18462,152,1096
18481,152,4861
18482,152,2874
18501,152,7100
19201,153,75304
19202,154,23714
19203,153,10616
19204,154,13208
19205,153,16375
19206,154,11335
19207,153,13975
19208,153,31504
19209,153,18695
19210,153,31813
19211,153,31266
19212,123,10667
19304,153,4297
19305,153,614
19326,153,2542
19327,153,225
19328,153,1643
19341,154,661
19346,153,7473
19361,153,5604
19362,153,1617
19364,155,541
19365,155,6186
19366,155,4056
19383,153,4711
19384,153,7706
19385,153,7417
19407,153,2506
19422,154,873
19423,154,2002
19424,154,3807
19425,154,2365
19429,154,1281
19430,154,10151
19442,156,351
19443,156,252
20201,157,161781
20202,158,96172
20203,159,51184
20204,160,23572
20205,161,48609
20206,160,23604
20207,157,23316
20208,162,18914
20209,163,27400
20210,163,15292
20211,157,22201
20212,158,12886
20213,157,11415
20214,160,25583
20215,158,31076
20217,162,42143
20218,159,27383
20219,159,13552
20220,158,42978
20303,162,2413
20304,164,2539
20305,162,1818
20306,162,470
20307,162,370
20309,162,5445
20321,162,7375
20323,162,6343
20324,162,3904
20341,159,10407
20345,159,4867
20346,159,1853
20349,159,1970
20350,159,2936
20361,160,9700
20362,160,7253
20363,160,3684
20381,163,2844
20382,163,9431
20383,163,12310
20384,163,5179
20385,163,6172
20386,163,2523
20387,163,841
20388,163,3900
20402,163,6679
20403,161,6135
20404,161,2334
20406,161,293
20407,161,2746
20408,161,310
20409,165,196
20410,165,533
20411,161,1822
20412,161,335
20413,161,769
20414,161,805
20415,161,3204
20416,161,3238
20417,166,577
20421,167,3348
20422,167,2237
20423,168,2180
20425,167,1375
20426,167,1131
20427,167,798
20428,167,742
20429,167,429
20430,168,1727
20444,158,979
20445,158,963
20446,158,1423
20447,158,666
20448,158,876
20449,158,6761
20450,158,3860
20451,158,2257
20481,158,4656
20482,158,4324
20483,158,422
20484,158,520
20485,158,4179
20486,158,1648
20521,159,7251
20541,157,5515
20543,157,3695
20561,157,6936
20562,157,2420
20563,157,1768
20581,157,2367
20583,157,4408
20588,157,1504
20589,157,983
20590,157,6194
20602,141,1107
21201,169,160501
21202,169,62105
21203,170,43494
21204,171,42911
21205,172,38992
21206,168,35153
21207,172,10008
21208,171,16703
21209,169,27507
21210,168,23501
21211,172,22814
21212,171,26285
21213,169,58730
21214,172,41385
21215,169,12616
21216,169,20415
21217,170,12289
21218,169,14578
21219,173,19021
21220,174,16334
21221,169,17194
21302,169,10163
21303,169,9071
21304,169,5163
21341,169,13540
21342,169,2369
21361,169,11943
21362,169,3515
21381,169,8901
21382,169,4101
21383,169,6787
21384,169,1858
21401,169,10560
21403,169,10031
21404,169,10166
21421,169,7428
21501,172,3909
21502,172,2467
21503,172,4398
21504,172,1863
21505,172,5055
21506,174,4062
21507,174,1214
21521,172,7939
21541,171,4856
21604,170,1083
22100,175,296914
22202,176,351396
22203,177,89022
22205,137,16612
22206,177,46670
22207,175,53598
22208,178,27529
22209,175,43567
22210,175,101320
22211,176,78954
22212,175,52907
22213,176,56191
22214,175,56758
22215,177,38303
22216,176,38610
22219,178,10700
22220,177,24140
22221,176,20851
22222,177,15684
22223,176,16982
22224,176,23168
22225,177,21811
22301,178,6339
22302,178,3496
22304,178,3900
22305,178,3143
22306,178,3962
22325,177,16070
22341,177,13855
22342,177,16874
22344,177,8776
22361,175,4293
22381,175,7232
22382,175,5698
22383,175,4280
22401,175,5766
22402,175,10500
22422,176,12746
22423,175,12273
22424,175,13551
22426,175,2849
22429,175,3789
22461,176,9349
22503,176,7797
23100,179,886610
23201,180,159648
23202,181,151945
23203,179,151111
23204,179,52905
23205,182,46463
23206,179,119398
23207,180,52044
23208,179,25778
23209,181,32473
23210,181,63099
23211,181,181264
23212,181,75259
23213,181,46979
23214,180,35562
23215,179,30448
23216,182,21232
23217,179,39140
23219,179,61690
23220,179,57585
23221,180,22651
23222,182,45342
23223,182,35319
23224,182,34664
23225,181,28332
23226,179,31146
23227,181,17927
23228,179,20567
23229,181,27690
23230,181,30311
23231,180,35494
23232,179,27348
23233,179,23307
23302,181,16022
23304,179,17364
23342,179,5884
23343,179,18429
23344,179,14950
23345,179,3408
23361,179,9081
23362,179,13194
23421,179,9326
23422,179,10049
23423,179,15835
23424,179,12183
23425,179,15003
23426,179,2358
23427,179,2035
23428,179,15654
23441,182,10048
23442,182,19563
23445,182,9277
23446,182,10231
23447,182,17187
23481,181,10581
23482,181,9841
23483,181,5688
23501,181,15923
23502,181,3955
23521,181,22096
23561,180,2520
23562,180,1584
23563,180,546
23564,183,75
23601,180,3676
23602,180,7705
23603,180,9760
23604,180,6084
24201,184,64202
24202,185,125370
24203,186,39033
24204,186,69562
24205,185,55832
24207,184,80572
24208,187,31838
24209,188,8189
24210,184,21512
24211,186,9887
24212,189,6687
24213,184,17212
24214,185,20446
24215,186,23222
24216,187,41821
24303,185,3337
24324,185,11072
24341,185,15628
24343,185,2790
24344,185,5494
24381,184,7083
24382,184,3616
24383,184,1801
24384,184,4909
24402,184,2315
24403,184,6150
24404,184,5159
24406,184,2358
24441,186,5014
24442,186,9611
24443,186,3102
24444,186,2074
24445,186,1298
24461,186,6491
24462,186,3766
24463,186,7874
24468,186,3995
24470,186,3917
24471,186,4053
24472,186,6158
24541,188,3967
24542,188,3400
24561,189,3821
24562,189,2800
24563,189,371
24564,189,1733
25201,190,113884
25202,190,43605
25203,191,25463
25204,190,27527
25206,190,46696
25207,190,29234
25208,190,25030
25209,190,40253
25210,190,20794
25211,190,24271
25212,191,21455
25213,190,33897
25214,191,16449
25301,190,8049
25381,190,4968
25382,190,6136
25383,190,9981
25384,190,6421
25403,190,9490
25423,190,3367
25424,190,5183
25441,190,2855
25442,190,3020
25443,190,3258
25481,191,5234
25482,191,2124
25483,191,3741
25484,191,3150
25501,191,4553
25502,191,3111
25503,191,1518
25504,191,1798
26100,192,544626
26201,193,28146
26202,152,34994
26203,193,15817
26204,192,70118
26205,194,8596
26206,195,36113
26207,192,31321
26208,192,21810
26209,192,30619
26210,196,26753
26211,192,21974
26212,194,27738
26303,192,5877
26322,192,6998
26343,192,3142
26344,192,3990
26361,192,3371
26362,192,14802
26363,192,6092
26364,192,688
26365,192,1999
26366,192,12405
26367,187,1386
26382,195,1887
26401,195,6081
26402,195,3399
26403,195,3368
26404,195,2250
26405,195,1967
26406,195,1508
26421,193,1711
26422,193,1924
26441,193,2124
26461,194,3434
26462,194,2796
26463,194,1056
26464,194,4671
27100,196,955329
27201,197,302252
27202,197,71766
27203,196,146462
27204,196,38109
27205,196,133922
27206,197,28420
27207,196,128386
27208,197,32054
27209,196,54219
27210,196,148555
27211,196,103090
27212,198,99838
27213,197,37220
27214,198,42944
27215,196,88710
27216,198,41339
27217,198,45948
27218,196,49162
27219,197,63344
27220,196,46195
27221,198,29121
27222,198,42693
27223,196,50364
27224,196,34261
27225,197,21966
27226,198,23936
27227,196,190493
27228,197,21761
27229,196,21723
27230,196,28179
27231,197,20624
27232,197,20154
27301,196,10861
27321,196,8422
27322,196,4897
27341,197,6242
27361,197,16363
27362,197,2644
27366,197,6206
27381,198,5210
27382,198,5860
27383,198,2494
28100,199,540049
28201,200,179603
28202,196,176120
28203,199,105282
28204,196,172820
28205,201,15711
28206,196,33955
28207,196,73020
28208,200,11902
28209,202,37635
28210,199,99387
28212,200,18532
28213,199,17777
28214,196,79805
28215,199,29098
28216,199,35848
28217,196,55697
28218,199,20210
28219,199,41275
28220,199,19767
28221,203,18832
28222,202,11281
28223,203,29170
28224,201,23944
28225,202,14041
28226,201,18969
28227,200,17378
28229,200,30669
28301,196,10529
28321,199,3664
28341,199,8286
28342,199,4782
28343,199,3103
28361,199,4485
28362,199,2927
28363,199,2394
28381,199,12567
28382,199,12639
28421,204,2474
28422,200,7994
28441,200,3092
28442,200,5464
28443,200,7700
28444,200,7527
28445,200,1840
28464,200,12561
28481,200,6585
28501,200,8120
28522,200,2261
28585,202,9005
28586,202,7151
28685,201,4464
29201,205,132796
29202,206,25520
29203,205,34187
29204,205,26584
29205,206,44785
29206,207,22062
29207,206,13957
29208,206,11135
29209,205,41146
29210,205,25166
29211,206,12939
29322,187,1993
29342,205,7184
29343,205,7985
29344,205,10288
29345,205,2950
29361,205,3305
29362,205,2789
29363,205,12098
29381,207,3076
29382,207,1682
29383,207,6833
29384,207,2084
29385,187,836
29386,187,766
29401,206,2777
29402,206,2319
29424,205,8620
29425,205,8365
29426,205,11922
29427,205,6806
29441,206,3455
29442,206,7165
29443,206,2726
29444,206,370
29446,208,574
29447,209,266
29449,210,1388
29450,211,421
29451,211,295
29452,206,586
29453,207,809
30201,212,136502
30202,212,21355
30203,213,19880
30204,214,12211
30205,215,9624
30206,216,31909
30207,189,11333
30302,212,2985
30303,212,1365
30321,212,6094
30322,212,6565
30323,212,3559
30324,212,3262
30325,212,8114
30326,212,19013
30341,213,8121
30342,213,5381
30343,213,2122
30344,213,1863
30361,214,5599
30362,214,3169
30363,214,6066
30364,214,3848
30365,214,1504
30381,215,2943
30382,215,2788
30383,215,2675
30390,215,3736
30391,216,6113
30392,215,4425
30401,216,7625
30404,216,5867
30405,216,1432
30406,216,1637
30421,189,6483
30422,189,1107
30424,189,1008
30427,189,174
30428,189,6349
31201,217,85268
31202,218,62763
31203,219,22575
31204,218,14891
31302,217,5599
31325,217,1728
31328,217,3537
31329,217,8937
31364,219,3531
31370,219,8104
31371,219,9052
31372,219,8010
31384,218,1378
31386,218,8722
31389,218,5355
31390,218,5632
31401,218,2418
31402,218,1718
31403,218,1626
32201,220,80743
32202,221,26909
32203,220,62595
32204,222,22092
32205,221,16449
32206,220,19555
32207,221,10718
32209,220,19896
32304,220,6247
32343,220,6739
32386,220,2486
32401,220,12324
32441,221,1778
32448,221,2210
32449,221,5379
32501,222,3646
32505,222,2928
32525,223,989
32526,223,758
32527,224,259
32528,225,6921
33201,226,261976
33202,227,185041
33203,228,44397
33204,226,25930
33205,227,21545
33207,227,18701
33208,227,27120
33209,229,15148
33210,229,14764
33211,226,15138
33212,226,15531
33213,226,17847
33214,230,22390
33215,228,12898
33303,226,2627
33321,226,6170
33345,226,1569
33346,226,4712
33423,227,4688
33442,227,4746
33443,227,7083
33444,227,2338
33445,227,4150
33461,227,6418
33586,230,380
33606,228,5630
33622,228,4802
33623,228,2773
33643,228,651
33663,228,2362
33666,228,6700
33681,229,5637
34100,231,463021
34202,231,92226
34203,232,11701
34204,232,41403
34205,227,44058
34206,233,10057
34207,227,169160
34208,227,19021
34209,234,25533
34210,234,18010
34211,235,11395
34212,232,71316
34213,231,34405
34214,231,13877
34215,231,10415
34302,231,20220
34304,231,12105
34307,231,10051
34309,231,4532
34323,231,10120
34327,231,925
34368,231,3014
34369,231,9092
34430,233,3970
34431,232,3358
34462,232,7870
34501,227,16861
34545,227,4979
35201,236,113156
35202,236,70167
35203,236,76964
35204,237,24309
35206,236,46811
35207,238,20854
35208,235,39149
35210,238,20443
35211,237,17425
35212,238,13845
35213,236,7530
35215,238,60710
35216,236,26145
35305,238,7354
35321,235,2440
35322,235,3421
35323,235,4128
35324,235,454
35325,235,6079
35326,235,1407
35328,235,493
35329,235,1800
35341,238,1274
35343,238,6548
35344,238,5408
35461,236,2921
35462,236,2734
35502,237,1711
35504,236,3378
36201,239,100741
36202,239,25105
36203,240,16265
36204,240,21527
36205,239,17440
36206,239,16782
36207,239,13171
36301,240,2690
36302,240,809
36321,239,1389
36341,239,10463
36342,239,2831
36361,240,4334
36362,240,4795
36368,240,4211
36381,240,1002
36382,240,2023
36383,241,1945
36384,241,2099
36385,241,917
36386,241,1247
36401,239,6322
36402,239,8519
36403,239,13672
36404,239,5456
36405,239,5190
36468,239,3984
36481,242,2052
36482,242,2547
36483,242,5630
36484,242,1701
36485,242,1634
36486,242,3673
36487,243,615
36488,243,537
37201,244,134547
37202,245,44631
37203,245,22569
37204,245,13650
37205,245,18845
37206,244,22188
37207,244,14593
37321,246,4495
37322,246,6455
37323,246,2144
37341,244,11826
37342,244,7106
37343,244,2414
37362,244,10272
37363,244,3446
37364,226,1345
37381,244,2749
37382,244,8003
37383,244,9778
37386,245,7197
37401,245,1176
