i,cluster
7362,102
7364,102
7367,102
7368,102
7402,97
7405,103
7407,97
7408,97
7421,97
7422,97
7423,97
7444,97
7445,104
7446,104
7447,97
7461,100
7464,100
7465,100
7466,100
7481,105
7482,105
7483,105
7484,105
7501,106
7502,106
7503,106
7504,105
7505,106
7521,98
7522,98
7541,99
7542,99
7543,99
7544,99
7545,99
7546,99
7547,99
7548,99
7561,101
7564,101
8201,107
8202,107
8203,108
8204,109
8205,108
8207,110
8208,111
8210,109
8211,111
8212,107
8214,107
8215,107
8216,107
8217,111
8219,111
8220,111
8221,107
8222,112
8223,112
8224,111
8225,107
8226,107
8227,109
8228,111
8229,108
8230,108
8231,109
8232,112
8233,112
8234,112
8235,111
8236,108
8302,107
8309,107
8310,107
8341,107
8364,107
8442,108
8443,108
8447,111
8521,109
8542,113
8546,109
8564,111
9201,110
9202,114
9203,110
9204,114
9205,110
9206,115
9208,110
9209,110
9210,115
9211,115
9213,115
9214,110
9215,116
9216,110
9301,110
9342,110
9343,110
9344,110
9345,110
9361,110
9364,109
9384,115
9386,110
9407,115
9411,116
10201,117
10202,117
10203,117
10204,117
10205,114
10206,118
10207,114
10208,117
10209,119
10210,120
10211,117
10212,117
10344,117
10345,117
10366,121
10367,121
10382,120
10383,120
10384,120
10421,122
10424,122
10425,122
10426,122
10428,122
10429,122
10443,118
10444,118
10448,118
10449,118
10464,117
10521,114
10522,114
10523,114
10524,114
10525,114
11100,123
11201,124
11202,119
11203,123
11206,119
11207,125
11208,126
11209,126
11210,113
11211,119
11212,124
11214,113
11215,126
11216,113
11217,119
11218,119
11219,127
11221,123
11222,128
11223,123
11224,123
11225,126
11227,129
11228,129
11229,129
11230,129
11231,127
11232,113
11233,127
11234,123
11235,129
11237,128
11238,127
11239,124
11240,113
11241,124
11242,126
11243,128
11245,129
11246,127
11301,127
11324,129
11326,124
11327,124
11341,124
11342,124
11343,124
11346,124
11347,124
11348,124
11349,124
11361,125
11362,125
11363,125
11365,125
11369,124
11381,119
11383,119
11385,119
11408,119
11442,113
11464,113
11465,128
12100,130
12202,112
12203,123
12204,123
12205,131
12206,132
12207,123
12208,123
12210,133
12211,134
12212,134
12213,130
12215,130
12216,123
12217,123
12218,133
12219,132
12220,123
12221,123
12222,123
12223,131
12224,123
12225,132
12226,132
12227,123
12228,130
12229,132
12230,130
12231,134
12232,123
12233,134
12234,131
12235,130
12236,134
12237,130
12238,133
12239,130
12322,134
12329,134
12342,134
12347,134
12349,112
12403,130
12409,134
12410,130
12421,133
12422,133
12423,133
12424,133
12426,133
12427,133
12441,133
12443,133
12463,131
13101,123
13102,123
13103,123
13104,123
13105,123
13106,123
13107,123
13108,123
13109,123
13110,123
13111,123
13112,123
13113,123
13114,123
13115,123
13116,123
13117,123
13118,123
13119,123
13120,123
13121,123
13122,123
13123,123
13201,135
13202,136
13203,123
13204,123
13205,136
13206,135
13207,136
13208,135
13209,137
13210,123
13211,138
13212,135
13213,138
13214,135
13215,135
13218,136
13219,135
13220,138
13221,138
13222,138
13223,136
13224,135
13225,135
13227,136
13228,136
13229,138
13303,136
13305,136
13307,136
13308,136
13361,139
13362,140
13363,141
13364,142
13381,143
13382,144
13401,145
13402,146
13421,147
14100,123
14130,123
14150,137
14201,148
14203,149
14204,149
14205,149
14206,150
14207,149
14208,148
14210,148
14211,150
14212,137
14213,137
14214,137
14215,137
14216,137
14217,150
14218,137
14301,148
14321,149
14341,149
14342,149
14361,150
14362,150
14363,150
14364,150
14366,150
14382,150
14383,150
14384,150
14401,137
14402,137
15100,151
15202,152
15204,151
15205,152
15206,151
15208,152
15209,151
15210,153
15211,152
15212,95
15213,151
15216,154
15217,154
15218,151
15222,154
15223,151
15224,155
15225,156
15226,156
15227,95
15307,151
15342,151
15361,151
15385,151
15405,152
15461,156
15482,153
15504,152
15581,95
15586,157
16201,158
16202,159
16204,158
16205,159
16206,158
16207,158
16208,159
16209,159
16210,159
16211,159
16321,158
16322,158
16323,158
16342,158
16343,158
17201,160
17202,161
17203,160
17204,162
17205,162
17206,160
17207,161
17209,160
17210,160
17211,160
17212,160
17324,160
17361,160
17365,160
17384,161
17386,161
17407,161
17461,162
17463,162
18201,163
18202,164
18204,164
18205,163
18206,163
18207,163
18208,163
18209,163
18210,163
18322,163
18382,163
18404,163
18423,163
18442,164
18481,164
18483,164
18501,164
19201,165
19202,166
19204,166
19205,165
19206,166
19207,165
19208,165
19209,165
19210,165
19211,165
19212,135
19213,165
19214,165
19346,165
19364,167
19365,167
19366,167
19368,165
19384,165
19422,166
19423,166
19424,166
19425,166
19429,166
19430,166
19442,168
19443,168
20201,169
20202,170
20203,171
20204,172
20205,173
20206,172
20207,169
20208,174
20209,175
20210,175
20211,169
20212,170
20213,169
20214,172
20215,170
20217,174
20218,171
20219,171
20220,170
20303,174
20304,176
20305,176
20306,174
20307,174
20309,174
20321,174
20323,174
20324,171
20349,171
20350,171
20361,172
20362,172
20363,172
20382,175
20383,175
20384,175
20385,175
20386,175
20388,175
20402,175
20403,173
20404,173
20407,173
20409,177
20410,177
20411,173
20412,173
20413,173
20414,173
20415,173
20416,173
20417,178
20422,179
20423,179
20425,179
20429,179
20430,179
20432,179
20446,170
20448,170
20450,170
20451,170
20452,170
20481,170
20482,170
20485,180
20486,180
20521,171
20541,169
20543,169
20561,169
20562,169
20563,169
20583,169
20588,169
20590,169
20602,153
21201,181
21202,181
21203,182
21204,183
21205,184
21206,179
21207,184
21208,183
21209,181
21210,179
21211,184
21212,183
21213,181
21214,184
21215,181
21216,181
21217,182
21218,181
21219,185
21220,186
21221,181
21302,181
21303,181
21341,181
21361,181
21362,181
21381,181
21382,181
21383,181
21401,181
21403,181
21404,181
21421,181
21501,184
21502,184
21503,184
21504,184
21505,184
21506,186
21507,186
21521,184
21604,185
22100,187
22130,188
22203,189
22205,150
22206,189
22207,167
22208,190
22209,187
22210,167
22211,188
22212,187
22213,188
22214,187
22215,189
22216,188
22219,190
22220,189
22221,188
22222,189
22223,188
22224,188
22225,189
22226,187
22301,190
22302,190
22304,190
22305,191
22306,191
22325,189
22341,189
22342,189
22344,189
22424,187
22429,187
22461,188
23100,192
23201,193
23202,194
23203,192
23204,192
23205,195
23206,192
23207,193
23208,192
23209,194
23210,194
23211,194
23212,194
23213,194
23214,194
23215,192
23216,195
23217,192
23219,192
23220,192
23221,193
23222,195
23223,195
23224,195
23225,194
23226,192
23227,194
23228,192
23229,194
23230,192
23231,193
23232,192
23233,192
23234,192
23235,192
23236,194
23237,192
23238,192
23302,194
23342,192
23361,192
23362,192
23424,192
23425,192
23427,192
23441,195
23442,195
23445,195
23446,195
23447,195
23501,194
23561,193
23562,193
23563,193
24201,196
24202,197
24203,196
24204,196
24205,197
24207,197
24208,198
24209,199
24210,197
24211,196
24212,200
24214,197
24215,196
24216,198
24303,192
24324,197
24341,197
24343,197
24344,197
24441,196
24442,196
24443,196
24461,196
24470,196
24471,196
24472,196
24543,199
24561,200
24562,201
25201,202
25202,203
25203,203
25204,202
25206,202
25207,202
25208,202
25209,202
25210,202
25211,202
25212,204
25213,203
25214,203
25383,202
25384,202
25425,203
25441,203
25442,203
25443,203
26100,205
26201,206
26202,164
26203,206
26204,205
26205,207
26206,205
26207,205
26208,205
26209,205
26210,208
26211,205
26212,207
26213,205
26214,209
26303,205
26322,205
26343,205
26344,205
26364,209
26365,209
26366,209
26367,198
26407,205
26463,207
26465,207
27100,208
27140,210
27202,210
27203,208
27204,208
27205,208
27206,210
27207,208
27208,210
27209,208
27210,208
27211,208
27212,211
27213,210
27214,212
27215,208
27216,212
27217,212
27218,208
27219,210
27220,208
27221,211
27222,212
27223,208
27224,208
27225,210
27226,212
27227,208
27228,210
27229,208
27230,208
27231,210
27232,210
27301,208
27321,208
27322,208
27341,210
27361,210
27362,210
27366,210
27381,212
27382,212
27383,212
28100,213
28201,214
28202,208
28203,213
28204,208
28205,215
28206,208
28207,208
28208,214
28209,216
28210,213
28212,214
28213,213
28214,208
28215,213
28216,213
28217,208
28218,213
28219,217
28220,213
28221,217
28222,216
28223,217
28224,215
28225,216
28226,215
28227,214
28228,213
28229,214
28301,208
28365,213
28381,213
28382,213
28442,214
28443,214
28446,214
28464,214
28481,214
28501,214
28585,216
28586,216
29201,209
29202,218
29203,209
29204,209
29205,218
29206,219
29207,220
29208,218
29209,208
29210,211
29211,218
29212,219
29322,198
29342,208
29343,211
29344,209
29345,209
29361,209
29362,209
29363,209
29385,198
29386,198
29401,218
29402,218
29424,211
29425,211
29426,218
29427,211
29441,218
29442,218
29443,218
29444,218
29446,221
29447,220
29449,222
29450,200
29451,200
29452,218
29453,219
30201,223
30202,223
30203,220
30204,223
30205,224
30206,225
30207,201
30208,223
30209,223
30304,223
30341,220
30343,220
30344,220
30361,223
30362,223
30366,223
30381,224
30382,224
30383,224
30390,224
30391,225
30392,224
30401,225
30404,225
30406,225
30421,201
30422,201
30424,201
30427,200
30428,201
31201,226
31202,227
31203,228
31204,227
31302,226
31325,226
31328,226
31329,226
31364,228
31370,228
31371,228
31372,228
31384,227
31386,227
31389,227
31390,227
31401,227
31402,227
31403,227
32201,229
32202,230
32203,229
32204,231
32205,230
32206,229
32207,230
32209,229
32343,229
32386,232
32441,230
32448,230
32449,230
32501,231
32505,231
32525,233
32526,233
32527,234
32528,235
33100,236
33202,237
33203,238
33204,236
33205,237
33207,237
33208,237
33209,239
33210,239
33211,236
33212,236
33213,236
33214,240
33215,238
33216,237
33346,236
33423,236
33445,237
33461,237
33586,240
33606,238
33622,238
33623,238
33643,238
33663,238
33666,238
33681,239
34100,241
34202,241
34203,242
34204,242
34205,243
34207,237
34208,237
34209,232
34210,232
34211,244
34212,242
34213,241
34214,241
34215,241
34302,241
34304,241
34307,241
34309,241
34368,241
34369,241
34431,242
34462,242
34545,237
35201,245
35202,245
35203,245
35204,246
35206,245
35207,247
35208,244
35210,247
35211,246
35212,247
35213,245
35215,247
35216,245
35305,248
35321,244
35341,247
35343,247
35344,247
35502,246
36201,249
36202,249
36203,250
36204,250
36205,249
36206,249
36207,251
36208,251
36301,250
36302,250
36321,249
36341,249
36342,249
36368,250
36383,252
36387,252
36388,252
36401,249
36402,249
36403,249
36404,249
36405,249
36468,251
36489,251
37201,253
37202,253
37203,253
37204,253
37205,253
37206,253
37207,253
37208,253
37322,254
37324,254
37341,253
37364,236
37386,253
37387,253
37403,253
37404,253
37406,253
38201,255
38202,256
38203,257
38204,258
38205,256
38206,256
38207,258
38210,255
38213,256
38214,258
38215,255
38356,243
38386,255
38401,255
38402,255
38422,258
38442,258
38484,257
38488,257
38506,259
39201,260
39202,252
39203,261
39204,260
39205,260
39206,262
39208,263
39209,263
39210,263
39211,260
39212,260
39301,252
39302,261
39303,261
39304,261
39305,261
39306,261
39307,261
39341,264
39344,264
39363,264
39364,264
39386,260
39387,260
39401,262
39402,260
39403,260
39405,265
39410,260
39411,262
39412,262
39424,263
39427,263
39428,263
40100,266
40130,267
40202,268
40203,269
40204,270
40205,270
40206,271
40207,269
40210,269
40211,269
40212,269
40213,266
40214,272
40215,266
40216,269
40217,267
40218,267
40219,267
40220,267
40221,267
40223,267
40224,267
40225,269
40226,270
40227,270
40228,269
40229,269
40230,267
40305,267
40341,267
40342,267
40343,267
40344,267
40345,267
40348,267
40349,267
40381,266
40382,266
40383,266
40384,266
40401,270
40402,270
40421,270
40447,269
40448,273
40503,269
40522,269
40544,269
40601,271
40602,271
40604,271
40605,271
40608,271
40609,271
40610,271
40621,266
40625,266
40642,272
40646,272
40647,266
41201,274
41202,275
41203,274
41204,275
41205,276
41206,276
41207,276
41208,274
41209,276
41210,274
41327,274
41341,274
41345,274
41346,274
41387,275
41401,276
41423,276
41424,276
41425,276
41441,276
42201,277
42202,278
42203,279
42204,277
42205,278
42207,280
42208,280
42209,281
42210,282
42211,283
42212,277
42213,277
42214,279
42307,277
42308,277
42321,278
42322,278
42323,278
42383,284
42391,278
42411,285
43100,286
43202,286
43203,287
43204,268
43205,288
43206,268
43208,268
43210,286
43211,286
43212,289
43213,286
43214,290
43215,289
43216,286
43348,286
43364,268
43367,268
43368,268
43369,268
43403,286
43404,286
43423,291
43424,291
43425,290
43428,290
43432,286
43433,290
43441,286
43442,286
43443,286
43444,286
43447,292
43468,286
43482,288
43484,288
43501,287
43505,287
43506,287
43507,287
43510,287
43511,287
43512,287
43513,287
43514,287
43531,289
44201,293
44202,293
44203,272
44204,273
44205,294
44206,294
44207,294
44208,293
44209,272
44210,293
44211,272
44212,293
44213,293
44214,295
44322,295
44341,293
44461,273
44462,273
45201,296
45202,297
45203,298
45204,299
45205,300
45206,298
45207,299
45208,296
45209,300
45341,297
45361,300
45382,296
45383,296
45401,296
45402,296
45403,301
45404,296
45405,296
45406,296
45421,298
45429,298
45430,302
45431,298
45441,292
45442,292
45443,292
46201,303
46203,304
46204,305
46206,306
46208,306
46210,307
46213,308
46214,303
46215,303
46216,303
46217,297
46218,303
46219,303
46220,305
46221,304
46222,309
46223,305
46224,310
46225,303
46303,311
46304,312
46392,303
46404,306
46452,310
46468,304
46482,304
46490,304
46491,304
46492,304
46501,308
46502,308
46505,313
46523,309
46524,309
46525,314
46527,309
46529,315
46530,316
46531,316
46532,316
46533,317
46534,317
46535,318
47201,319
47205,319
47207,320
47208,319
47209,321
47210,319
47211,319
47212,319
47213,319
47214,322
47215,319
47301,321
47302,321
47303,321
47306,321
47308,321
47311,319
47313,321
47314,321
47315,323
47324,319
47325,319
47326,319
47327,319
47328,319
47329,319
47348,319
47350,319
47353,324
47354,325
47355,326
47356,327
47357,328
47358,329
47359,330
47360,331
47361,332
47362,319
47375,333
47381,320
47382,334
