i,cluster
4424,94
4441,100
4442,100
4443,100
4444,100
4461,96
4462,96
4463,101
4481,96
4482,96
4501,101
4502,96
4503,96
4504,101
4521,102
4522,102
4523,102
4524,96
4525,102
4526,96
4527,102
4528,102
4529,102
4530,102
4541,103
4542,103
4543,103
4544,103
4545,95
4546,103
4547,102
4548,103
4561,95
4562,95
4563,95
4564,95
4565,95
4566,95
4567,95
4581,95
4582,104
4601,97
4602,97
4603,97
4604,97
4605,97
5201,105
5202,106
5203,107
5204,108
5205,109
5206,105
5207,110
5208,111
5209,108
5303,108
5321,112
5322,108
5323,112
5324,112
5325,108
5326,112
5327,112
5341,106
5342,106
5343,106
5344,106
5345,106
5346,106
5347,106
5361,105
5362,105
5363,105
5364,105
5365,105
5366,105
5367,105
5368,105
5381,105
5382,105
5401,109
5402,109
5403,109
5404,109
5405,109
5406,109
5407,109
5408,109
5409,113
5410,109
5421,111
5422,111
5423,114
5424,111
5425,114
5426,114
5427,111
5428,111
5429,111
5430,114
5431,111
5432,111
5433,111
5441,110
5442,107
5443,107
5444,107
5445,110
5446,107
5447,107
5461,110
5462,110
5463,110
5464,110
5465,110
6201,115
6202,116
6203,117
6204,117
6205,118
6206,115
6207,115
6208,115
6209,116
6210,115
6211,115
6212,119
6213,116
6301,115
6302,115
6321,115
6322,115
6323,115
6324,115
6341,119
6361,118
6362,120
6363,118
6364,118
6365,118
6366,118
6367,118
6381,116
6382,116
6401,121
6402,116
6403,116
6421,117
6422,117
6423,117
6424,117
6425,117
6426,117
6427,117
6441,122
6461,117
6462,117
6463,117
6464,117
7201,123
7202,124
7203,125
7204,126
7205,127
7206,128
7207,129
7208,124
7209,128
7210,125
7301,123
7302,123
7303,123
7304,123
7305,123
7306,123
7307,123
7308,123
7309,123
7321,125
7322,125
7323,125
7324,125
7325,125
7326,125
7341,129
7342,129
7343,129
7344,129
7361,130
7362,130
7363,131
7364,131
7365,131
7366,131
7367,131
7381,124
7401,124
7402,124
7403,124
7404,124
7405,132
7406,132
7407,124
7408,124
7421,132
7422,124
7423,132
7424,124
7441,124
7442,124
7443,124
7444,132
7445,133
7446,133
7461,127
7462,127
7463,127
7464,127
7465,127
7466,127
7467,127
7481,134
7482,134
7483,134
7484,134
7485,135
7501,135
7502,135
7503,135
7504,134
7521,125
7522,136
7523,136
7524,136
7525,136
7526,136
7527,136
7541,126
7542,126
7543,126
7544,126
7545,126
7546,126
7547,126
7548,126
7561,128
7562,128
7563,128
7564,128
8201,137
8202,138
8203,139
8204,140
8205,139
8206,141
8207,142
8208,143
8209,137
8210,144
8211,145
8212,138
8213,137
8214,138
8215,138
8216,137
8217,145
8218,140
8219,139
8220,139
8301,137
8302,137
8303,139
8304,139
8305,137
8306,137
8307,137
8308,146
8309,137
8321,137
8322,137
8323,137
8324,141
8341,137
8342,137
8343,137
8344,146
8345,146
8346,146
8347,146
8361,138
8362,138
8363,138
8364,146
8381,138
8401,147
8402,147
8403,147
8404,148
8405,148
8406,148
8407,148
8421,148
8422,148
8423,148
8424,147
8425,147
8441,143
8442,139
8443,139
8445,139
8446,143
8447,143
8448,143
8449,143
8461,139
8462,139
8463,139
8464,139
8465,139
8482,145
8483,145
8501,141
8502,141
8503,141
8504,141
8505,141
8521,144
8522,144
8523,144
8541,140
8542,149
8543,140
8544,140
8546,140
8561,145
8563,145
8564,143
9201,150
9202,151
9203,152
9204,151
9205,152
9206,153
9207,153
9208,142
9209,150
9210,154
9211,150
9212,154
9301,150
9302,142
9303,150
9304,150
9321,152
9322,152
9323,153
9341,150
9342,150
9343,150
9344,150
9345,150
9361,150
9362,150
9363,142
9364,140
9365,152
9366,152
9367,152
9368,152
9382,153
9383,153
9384,150
9385,150
9386,150
9387,150
9401,155
9402,155
9403,155
9404,155
9405,154
9406,154
9407,154
9409,154
9410,154
9421,151
9422,151
10201,156
10202,157
10203,158
10204,158
10205,159
10206,160
10207,159
10208,156
10209,161
10210,157
10211,157
10301,156
10302,156
10303,156
10304,156
10305,156
10306,156
10307,158
10308,158
10309,158
10321,157
10322,157
10323,157
10324,157
10341,156
10342,156
10343,156
10344,156
10345,156
10361,161
10362,161
10363,157
10364,162
10365,162
10366,162
10381,157
10382,157
10383,157
10384,157
10401,157
10421,156
10422,156
10423,156
10424,163
10425,163
10426,163
10427,163
10428,156
10441,160
10442,160
10443,160
10444,160
10445,160
10446,160
10447,160
10448,160
10461,158
10462,158
10463,158
10464,157
10481,159
10482,159
10483,158
10484,158
10501,158
10521,159
10522,159
10523,159
10524,159
10525,159
11201,164
11202,165
11203,166
11204,166
11205,166
11206,167
11207,168
11208,169
11209,169
11210,167
11211,161
11212,164
11213,170
11214,170
11215,169
11216,167
11217,167
11218,165
11219,166
11220,166
11221,171
11222,170
11223,166
11224,166
11225,169
11226,166
11227,172
11228,172
11229,171
11230,172
11231,166
11232,149
11233,166
11234,171
11235,172
11236,172
11237,170
11238,166
11239,164
11240,149
11301,166
11304,167
11322,172
11324,172
11326,164
11327,164
11328,164
11329,169
11330,169
11341,164
11342,164
11343,164
11344,164
11345,164
11346,164
11347,164
11348,164
11361,168
11362,168
11363,168
11364,168
11365,168
11366,168
11367,168
11368,168
11369,164
11381,161
11382,161
11383,161
11384,161
11385,161
11401,165
11402,165
11403,165
11405,165
11406,165
11407,165
11408,165
11421,167
11422,167
11423,167
11424,140
11425,149
11442,170
11445,166
11446,149
11461,149
11462,149
11464,170
11465,170
11466,170
11468,170
12201,171
12202,173
12203,171
12204,171
12205,174
12206,175
12207,171
12208,176
12209,177
12210,178
12211,177
12212,179
12213,180
12214,173
12215,173
12216,171
12217,171
12218,178
12219,175
12220,171
12221,179
12222,171
12223,174
12224,171
12225,175
12226,175
12227,171
12228,179
12303,176
12305,171
12322,179
12323,181
12324,177
12325,179
12326,171
12327,179
12328,179
12329,179
12341,177
12342,177
12343,177
12344,177
12345,177
12346,177
12347,177
12348,173
12349,148
12361,173
12362,173
12381,173
12382,173
12402,180
12403,180
12404,180
12405,181
12406,180
12407,180
12408,180
12409,177
12421,178
12422,178
12423,178
12424,178
12426,178
12427,178
12441,178
12442,178
12443,178
12444,178
12445,178
12461,174
12462,174
12463,174
12464,174
12465,174
12466,174
12467,174
12468,174
12472,174
12481,175
13101,171
13102,171
13103,171
13104,171
13105,171
13106,171
13107,171
13108,171
13109,171
13110,171
13111,171
13112,171
13113,171
13114,171
13115,171
13116,171
13117,171
13118,171
13119,171
13120,171
13121,171
13122,171
13123,171
13201,182
13202,183
13203,171
13204,171
13205,183
13206,184
13207,183
13208,184
13209,185
13210,171
13211,186
13212,182
13213,186
13214,184
13215,184
13216,186
13217,186
13218,183
13219,184
13220,186
13221,186
13222,186
13223,183
13224,184
13225,184
13226,183
13302,183
13303,183
13305,183
13306,183
13307,183
13308,183
13361,187
13362,188
13363,189
13364,190
13381,191
13382,192
13401,193
13402,194
13421,195
14100,171
14130,171
14201,196
14203,197
14204,197
14205,197
14206,198
14207,197
14208,196
14209,185
14210,196
14211,198
14212,185
14213,185
14214,185
14215,185
14216,185
14217,198
14218,185
14301,196
14321,197
14341,197
14342,197
14361,198
14362,198
14363,198
14364,198
14366,198
14382,198
14383,198
14384,198
14401,185
14402,185
14421,185
14422,185
14423,182
14424,182
15201,199
15202,200
15204,201
15205,202
15206,199
15207,199
15208,200
15209,201
15210,203
15211,200
15212,204
15213,205
15215,200
15216,206
15217,207
15218,208
15219,209
15220,199
15221,199
15222,207
15301,199
15302,199
15303,199
15304,199
15306,199
15307,199
15308,199
15309,199
15310,204
15311,204
15321,199
15322,208
15323,199
15324,199
15341,205
15342,205
15343,205
15344,205
15345,205
15346,205
15347,199
15348,199
15349,205
15350,199
15351,205
15361,201
15362,201
15363,201
15364,200
15381,208
15382,208
15383,208
15384,208
15401,200
15402,200
15403,200
15404,205
15405,202
15406,205
15421,200
15441,200
15442,210
15443,210
15444,210
15445,210
15446,210
15447,210
15461,211
15462,211
15463,211
15464,211
15481,203
15482,203
15483,203
15501,202
15502,200
15504,202
15505,202
15521,207
15522,207
15523,212
15524,212
15525,207
15526,207
15541,207
15542,207
15543,207
15544,207
15545,207
15546,207
15547,207
15548,207
15549,207
15550,207
15561,207
15562,206
15563,206
15581,204
15582,204
15583,204
15584,204
15585,122
15586,213
15601,209
15602,209
15603,209
15604,209
15605,209
15606,209
15607,214
15608,214
15609,214
16201,215
16202,216
16203,216
16204,217
16205,216
16206,217
16207,217
16208,216
16209,216
16301,215
16302,215
16321,215
16322,215
16323,215
16341,217
16342,217
16343,217
16361,215
16362,215
16363,215
16364,215
16381,216
16382,216
16383,216
16384,216
16401,216
16402,218
16403,218
16404,219
16405,216
16406,216
16407,216
16408,216
16421,216
16422,216
17201,220
17202,221
17203,220
17204,222
17205,222
17206,220
17207,221
17208,220
17301,220
17321,220
17322,220
17323,220
17324,220
17342,220
17343,220
17344,220
17345,220
17346,220
17347,220
17348,220
17349,223
17361,220
17362,220
17363,220
17364,220
17365,220
17382,221
17383,221
17384,221
17385,221
17401,221
17402,221
17403,221
17404,221
17405,221
17406,221
17421,222
17422,222
17423,222
17424,222
17441,222
18201,224
18202,225
18203,226
18204,227
18205,223
18206,223
18207,226
18302,224
18321,224
18322,224
18323,223
18342,223
18361,224
18362,224
18363,224
18364,224
18365,224
18366,224
18381,226
18382,226
18401,226
18402,226
18403,226
18421,226
18422,226
18423,226
18424,224
18425,226
18426,224
18441,225
18442,225
18461,227
18462,227
18481,227
18482,227
19201,228
19202,229
19203,230
19204,229
19205,230
19206,229
19207,231
19301,230
19302,230
19303,230
19304,230
19305,230
19321,230
19322,230
19323,230
19324,230
19325,228
19326,228
19327,230
19328,228
19341,232
19342,228
19343,228
19344,228
19345,228
19361,228
19362,228
19363,233
19364,233
19365,233
19366,234
19367,234
19381,228
19382,228
19383,228
19384,228
19385,228
19386,228
19387,228
19388,228
19389,228
19390,228
19391,228
19401,228
19402,231
19403,231
19404,231
19405,231
19406,231
19407,231
19408,231
19409,231
19421,182
19422,235
19423,229
19424,229
19425,229
19426,229
19427,229
19428,229
19429,229
19441,182
19442,236
19443,236
20201,237
20202,238
20203,239
20204,240
20205,241
20206,240
20207,237
20208,242
20209,243
20210,243
20211,244
20212,245
20213,244
20214,240
20215,238
20216,246
20217,242
20301,242
20302,242
20303,247
20304,247
20305,247
20306,247
20307,247
20308,242
20321,242
20322,242
20323,242
20324,242
20325,242
20326,239
20341,239
20342,239
20343,239
20345,239
20346,239
20347,239
20349,239
20361,240
20362,240
20363,240
20381,243
20382,240
20383,243
20384,243
20385,243
20386,243
20387,243
20388,243
20402,243
20403,241
20404,241
20405,241
20406,241
20407,241
20408,241
20409,248
20410,248
20411,241
20412,241
20413,249
20414,241
20415,241
20416,241
20417,250
20418,249
20419,249
20421,251
20422,251
20423,251
20424,238
20425,251
20426,251
20427,251
20428,251
20429,251
20430,251
20431,252
20441,238
20443,238
20444,238
20445,238
20446,238
20447,238
20448,238
20449,238
20450,238
20451,238
20461,238
20462,238
20463,253
20464,253
20465,238
20466,238
20467,238
20481,245
20482,245
20483,245
20484,245
20485,245
20486,245
20501,246
20502,237
20521,246
20522,246
20541,237
20543,237
20561,244
20562,244
20563,244
20581,237
20582,237
20583,237
20584,237
20585,237
20586,237
20587,237
20588,237
20589,237
20601,244
20602,203
21201,254
21202,255
21203,256
21204,257
21205,258
21206,252
21207,258
21208,257
21209,254
21210,252
21211,259
21212,257
21213,254
21214,259
21301,260
21302,254
21303,254
21304,254
21321,261
21322,261
21323,261
21341,255
21342,255
21361,255
21362,255
21381,255
21382,255
21383,255
21384,255
21401,262
21402,254
21403,254
21404,255
21405,262
21406,262
21407,262
21408,262
21421,254
21422,254
21423,254
21424,254
21425,254
21426,254
21427,263
21441,254
21442,254
21443,258
21461,258
21462,258
21463,258
21464,258
21465,258
21481,264
21482,264
21483,264
21484,264
21485,264
21486,264
21487,265
21501,259
21502,258
21503,259
21504,259
21505,259
21506,266
21507,266
21521,259
21523,259
21541,257
21561,252
21562,252
21563,266
21564,252
21565,252
21566,252
21567,252
21568,257
21569,257
21570,257
21571,257
21581,267
21582,267
21583,267
21584,265
21585,267
21601,256
21602,256
21603,264
21604,218
21605,256
21606,256
21607,256
21608,256
21621,256
21622,256
21623,256
21624,256
21625,268
21626,268
22201,269
22202,270
22203,271
22204,234
22205,198
22206,271
22207,234
22208,272
22209,269
22210,234
22211,270
22212,269
22213,273
22214,269
22215,271
22216,270
22217,270
22218,270
22219,272
22220,271
22221,270
22301,272
22302,272
22304,272
22305,274
22306,274
22307,274
22321,271
22322,271
22323,275
22324,274
22325,271
22326,271
22327,271
22328,271
22329,271
22341,271
22342,271
22344,271
22361,234
22381,234
22382,234
22383,234
22401,269
22402,269
22421,273
22422,273
22423,269
22424,269
22425,269
22426,269
22427,269
22428,269
22442,270
22444,273
22445,273
22446,273
22447,273
22461,270
22462,276
22481,270
22482,270
22483,270
22484,270
22485,270
22486,270
22487,277
22488,277
22501,270
22502,270
22503,270
22505,270
22521,270
22522,270
22523,270
23100,260
23201,278
23202,279
23203,260
23204,260
23205,280
23206,260
23207,278
23208,281
23209,279
23210,279
23211,282
23212,279
23213,279
23214,279
23215,260
23216,280
23217,260
23218,260
23219,260
23220,260
23221,278
23222,280
23223,280
23224,280
23225,279
23226,260
23227,279
23228,260
23229,260
23302,260
23303,260
23304,260
23341,260
23342,260
23343,260
23344,260
23345,260
23346,260
23347,260
23361,260
23362,260
23381,260
23401,260
23402,281
23421,260
23422,260
23423,260
23424,260
23425,260
23426,260
23427,260
23428,260
23429,281
23430,281
23431,281
23432,281
23441,280
23442,280
23445,280
23446,280
23447,280
23481,279
23482,279
23483,279
23501,279
23502,279
23521,282
23522,282
23523,282
23541,282
23543,279
23544,282
23561,277
23562,277
23563,277
23564,277
23565,277
23566,257
23581,278
23582,278
23601,278
23602,278
23603,278
23604,278
23621,278
23622,283
23623,283
24201,284
24202,285
24203,286
24204,286
24205,285
24206,287
24207,285
24208,287
24209,288
24210,285
24211,289
24212,290
24213,284
24301,261
24302,285
24303,260
24321,285
24322,285
24323,285
24324,285
24325,285
24341,285
24342,285
24343,285
24344,285
24361,285
24381,285
24382,284
24383,284
24384,284
24402,284
24403,284
24404,284
24405,284
24406,284
24407,286
24421,286
24422,286
24441,286
24442,286
24443,286
24444,286
24445,286
24461,286
24462,286
24463,286
24464,289
24465,291
24466,286
24467,288
24468,286
24469,288
24470,286
24481,287
24482,287
24483,287
24484,287
24501,287
24521,289
24522,289
24523,289
24524,289
24525,289
24541,288
24542,288
24561,290
24562,292
24563,290
24564,292
25201,293
25202,294
25203,295
25204,293
25205,294
25206,293
25207,293
25301,293
25321,293
25342,293
25343,293
25361,293
25362,293
25363,293
25364,293
25365,293
25366,293
25367,293
25381,293
25382,294
25383,294
25384,293
25401,294
25402,294
25403,294
25421,294
25422,294
25423,294
25424,294
25441,294
25442,294
25443,294
25461,295
25462,295
25463,295
25464,295
25481,295
25482,295
25483,295
25484,295
25501,295
25502,295
25503,295
25504,295
25521,296
25522,296
25523,296
25524,296
25525,296
25526,296
26100,297
26201,298
26202,227
26203,298
26204,297
26205,299
26206,300
26207,297
26208,297
26209,297
26210,301
26303,297
26322,297
26342,297
26343,297
26344,297
26361,297
26362,297
26363,302
26364,302
26365,302
26366,297
26367,287
26381,303
26382,303
26401,300
26402,300
26403,300
26404,300
26405,300
26406,298
26421,298
26422,298
26441,298
26461,299
26462,299
26463,299
26464,299
26481,304
26482,304
26501,304
26502,304
26503,304
26521,304
27100,301
27201,305
27202,306
27203,301
27204,301
27205,301
27206,306
27207,301
27208,306
27209,301
27210,301
27211,301
27212,307
27213,306
27214,305
27215,301
27216,305
27217,305
27218,301
27219,306
27220,301
27221,307
27222,305
27223,301
27224,301
27225,305
27226,305
27227,301
27228,306
27229,301
27230,301
27231,305
27301,301
27321,301
27322,301
27341,306
27361,306
27362,306
27366,306
27367,306
27381,305
27382,305
27383,305
27385,305
28100,308
28201,309
28202,301
28203,308
28204,301
28205,310
28206,301
28207,301
28208,309
28209,311
28210,308
28211,309
28212,309
28213,312
28214,301
28215,308
28216,308
28217,301
28218,312
28219,313
28220,312
28301,301
28321,313
28341,312
28342,312
28343,312
28361,312
28362,312
28363,312
28364,312
28381,308
28382,308
28421,314
28422,309
28441,309
28442,309
28443,309
28444,309
28445,309
28461,309
28462,309
28463,309
28464,309
28481,309
28501,315
28502,315
28503,315
28504,315
28521,316
28522,316
28523,316
28524,316
28525,316
28541,311
28542,311
28543,317
28544,311
28561,311
28562,311
28581,317
28582,317
28583,317
28584,317
28601,318
28602,318
28603,318
28604,318
28621,318
28622,318
28623,318
28624,318
28641,319
28642,319
28643,319
28644,319
28645,319
28646,319
28661,313
28664,313
28665,313
28666,313
28681,310
28682,310
28683,310
28684,310
28685,310
28686,310
28701,310
28702,310
28703,310
28704,310
29201,302
29202,320
29203,302
29204,302
29205,320
29206,321
29207,322
29208,320
29209,301
29301,287
29321,302
29322,287
29342,301
29343,307
29344,302
29345,302
29361,302
29362,302
29363,302
29381,321
29382,321
29383,321
29384,321
29385,287
29386,287
29401,320
29402,320
29421,320
29422,320
29423,307
29424,307
29425,307
29426,320
29427,307
29441,323
29442,323
29443,323
29444,323
29445,322
29446,324
29447,325
29448,322
29449,322
29450,290
29451,290
29452,323
29453,321
30201,326
30202,326
30203,327
30204,328
30205,329
30206,330
30207,292
30301,326
30302,326
30303,326
30321,326
30322,326
30323,326
30324,326
30325,326
30326,326
30341,327
30342,327
30343,327
30344,325
30345,325
30361,328
30362,328
30363,328
30364,328
30365,325
30381,329
30382,329
30383,329
30384,329
30385,329
30386,329
30387,331
30388,330
30389,330
30390,329
30401,330
30402,330
30403,330
30404,330
30405,330
30406,330
30407,332
30421,292
30422,292
30423,332
30424,332
30425,292
30426,292
30427,290
31201,333
31202,334
31203,335
31204,336
31301,333
31302,333
31303,333
31321,333
31322,333
31323,333
31324,333
31325,333
31326,333
31327,333
31328,333
31341,333
31342,333
31343,333
31361,335
31362,335
31363,335
31364,335
31365,335
31366,335
31367,335
31368,335
31369,335
31381,334
31382,334
31383,334
31384,334
31385,334
31386,334
31387,334
31388,335
31401,334
31402,334
31403,334
31404,334
32201,336
32202,337
32203,338
32204,339
32205,340
32206,341
32207,340
32208,338
32301,336
32302,336
32303,336
32304,336
32305,336
32306,336
32307,336
32308,336
32321,341
32322,341
32341,342
32342,342
32361,343
32362,343
32363,343
32381,343
32382,343
32383,343
32384,344
32385,344
32401,338
32402,338
32403,338
32404,338
32405,338
32421,340
32422,340
32441,340
32442,340
32443,345
32444,345
32445,346
32446,346
32447,340
32462,337
32463,337
32464,337
32465,337
32481,339
32482,347
32501,339
32502,339
32503,348
32504,348
32521,349
32522,349
32523,349
32524,349
32525,350
32526,350
32527,351
33201,352
33202,353
33203,354
33204,355
33205,353
33207,356
33208,353
33209,357
33210,358
33211,352
33301,352
33303,352
33305,359
33321,352
33322,352
33323,352
33324,352
33325,360
33342,352
33344,352
33345,352
33346,352
33361,352
33362,352
33363,352
33401,355
33423,353
33427,353
33428,353
33441,353
33442,353
33443,353
33444,353
33445,353
33461,356
33462,356
33481,356
33503,353
33521,357
33522,361
33523,359
33541,357
33542,357
33543,357
33561,358
33562,358
33563,358
33564,358
33581,361
33582,361
33583,361
33584,361
33585,361
33586,361
33587,362
33588,362
33589,362
33601,354
33602,361
33603,354
33604,354
33605,354
33606,354
33621,360
33622,360
33623,354
33624,354
33641,363
33642,363
33643,363
33644,360
33645,360
33646,360
33661,354
33662,364
33663,354
33664,354
33665,360
34100,365
34202,366
34203,367
34204,368
34205,369
34206,370
34207,369
34208,369
34209,371
34210,371
34211,372
34212,368
34213,365
34302,365
34304,365
34307,365
34309,365
34310,373
34311,366
34312,366
34313,366
34314,366
34323,365
34324,365
34325,365
34326,374
34327,365
34328,373
34329,373
34330,373
34361,365
34362,365
34363,365
34364,375
34365,375
34366,375
34367,375
34381,376
34382,376
34383,376
34384,376
34385,376
34386,376
34402,366
34405,368
34406,368
34407,368
34408,368
34421,368
34422,367
34423,366
34424,366
34425,377
34426,377
34427,367
34428,367
34429,367
34430,370
34441,369
34442,368
34444,369
34461,378
34462,378
34463,378
34481,369
34482,369
34501,369
34524,369
34541,379
34542,358
34543,379
34544,379
34561,380
34562,380
34563,380
34581,371
34582,371
34583,345
34584,371
34585,371
34586,381
34601,371
34602,358
34603,371
34604,371
34605,371
35201,382
35202,383
35203,384
35204,385
35205,386
35206,384
35207,386
35208,372
35209,383
35210,386
35211,387
35212,386
35213,384
35214,386
35301,388
35302,388
35303,388
35304,388
35321,372
35322,372
35323,372
35324,372
35325,372
35326,372
35327,386
35328,372
35329,372
35341,386
35342,386
35343,386
35344,386
35345,386
35361,386
35381,384
35401,384
35402,384
35403,383
35421,383
35422,383
35441,382
35442,382
35443,382
35444,382
35461,384
35462,384
35481,387
35482,387
35483,387
35501,385
35502,385
35503,339
35504,384
35505,385
35506,339
35507,385
35508,385
36201,389
36202,389
36203,390
36204,390
36301,391
36302,391
36321,389
36341,389
36342,392
36361,390
36362,390
36363,390
36364,390
36365,393
36366,393
36367,393
36381,394
36382,394
36383,394
36384,394
36385,394
36386,394
36401,389
36402,389
36403,389
36404,389
36405,389
36406,389
36407,389
36421,389
36422,389
36441,389
36442,389
36443,389
36444,389
36461,395
36462,395
36463,395
36464,395
36465,395
36466,395
36467,396
36481,397
36482,397
36483,397
36484,397
36485,397
36486,397
36487,398
36488,397
37201,399
37202,400
37203,400
37204,400
37205,401
37301,399
37302,399
37303,399
37304,399
37305,399
37306,399
37307,399
37308,399
37321,402
37322,402
37323,402
37341,399
37342,399
37343,399
37361,399
37362,399
37363,399
37364,355
37381,399
37382,399
37383,399
37384,400
37385,400
37386,400
37401,400
37402,400
37403,400
37404,400
37405,400
37421,401
37422,401
37423,401
37424,401
37425,401
37426,401
37427,401
37428,401
37429,401
38201,403
38202,404
38203,405
38204,406
38205,407
38206,408
38207,409
38208,407
38209,407
38210,403
38211,403
38212,408
38301,407
38302,407
38303,407
38321,408
38323,408
38341,404
38342,404
38343,404
38344,404
38345,404
38346,404
38347,404
38348,410
38349,411
38350,370
38351,370
38352,370
38353,410
38354,410
38355,412
38361,403
38362,403
38363,413
38381,414
38382,414
38383,414
38384,414
38385,415
38401,403
38402,403
38403,415
38404,403
38405,403
38421,409
38422,409
38423,409
38424,409
38425,409
38441,406
38442,406
38443,416
38444,416
38445,406
38461,417
38462,417
38463,418
38464,418
38481,405
38482,405
38483,405
38484,405
38485,405
38486,419
38501,419
38502,419
38503,419
38504,419
38505,419
39201,420
39202,421
39203,422
39204,420
39205,420
39206,423
39207,424
39208,424
39209,425
39301,421
39302,422
39303,422
39304,422
39305,422
39306,422
39307,422
39321,420
39322,420
39323,420
39324,420
39325,420
39326,420
39327,420
39328,420
39341,426
39344,426
39361,420
39362,420
39363,426
39364,426
39365,427
39381,420
39382,428
39383,420
39384,428
39385,427
39401,423
39402,428
39403,428
39404,429
39405,430
39406,423
39407,430
39408,423
39409,428
39410,420
39421,424
39422,429
39423,424
39424,424
39425,429
39426,431
39427,424
40100,432
40130,433
40202,434
40203,435
40204,436
40205,436
40206,437
40207,438
40208,436
40209,439
40210,440
40211,435
40212,438
40213,432
40214,441
40215,432
40216,439
40217,433
40218,433
40219,433
40220,433
40221,433
40305,433
40341,433
40342,433
40343,433
40344,433
40345,433
40347,433
40348,433
40349,433
40362,433
40363,433
40364,433
40365,442
40381,432
40382,432
40383,432
40384,432
40401,436
40402,432
40403,436
40404,436
40421,436
40422,436
40423,436
40424,436
40425,436
40426,436
40427,436
40428,436
40441,439
40442,439
40443,439
40444,433
40445,439
40446,439
40461,433
40462,433
40463,433
40481,439
40482,439
40483,439
40501,435
40503,439
40521,438
40522,438
40523,435
40541,440
40542,440
40543,440
40544,435
40545,440
40546,440
40561,434
40562,438
40563,438
40564,434
40581,434
40601,437
40602,437
40603,437
40604,437
40605,437
40606,437
40607,437
40608,437
40609,437
40621,432
40622,432
40623,432
40624,432
40641,432
40642,441
40643,432
40644,441
40645,441
41201,443
41202,444
41203,435
41204,443
41205,445
41206,446
