municipality,cz,size
1694,80,3703
2201,81,112957
2202,82,67917
2203,83,96587
2204,82,16647
2205,84,19180
2206,85,25490
2207,85,17156
2208,86,17654
2301,81,6734
2302,81,1977
2303,87,2168
2304,81,1706
2305,81,1218
2306,87,1578
2321,88,5910
2322,84,8534
2323,88,3650
2324,84,2014
2325,88,1511
2326,84,1913
2327,84,2267
2328,89,2391
2341,82,5782
2342,82,1984
2343,82,1131
2361,82,4456
2362,82,6447
2363,82,4131
2364,82,10781
2365,82,10082
2366,82,2680
2367,82,4167
2368,82,1701
2381,90,7565
2382,91,5116
2383,91,4882
2384,84,6809
2385,91,1263
2386,91,1653
2401,92,6471
2402,85,4830
2403,85,3950
2404,85,3913
2405,85,4693
2406,93,2476
2407,85,4003
2408,92,4602
2409,85,4216
2410,85,3636
2411,92,3731
2421,86,2631
2422,86,4218
2423,94,2727
2424,86,3482
2425,94,1322
2426,94,1227
2427,86,1285
2441,83,6242
2442,95,8533
2443,83,3682
2444,83,4473
2445,83,2969
2446,83,3944
2447,83,2597
2448,83,3087
2449,95,1671
2450,95,1970
3201,96,95276
3202,97,23361
3203,98,17660
3204,99,25054
3205,100,31532
3206,101,25029
3207,102,15953
3208,103,13040
3209,104,26561
3210,98,11782
3211,105,22165
3212,99,16864
3213,106,13300
3301,96,9228
3302,107,4921
3303,96,9316
3304,96,9055
3305,96,12424
3306,96,3249
3307,96,7112
3321,96,13923
3322,96,8977
3323,96,16668
3341,100,3810
3342,100,7875
3361,100,5817
3362,101,7039
3363,101,2174
3364,101,3937
3365,101,2185
3381,99,8338
3382,99,8116
3383,99,9147
3384,104,2634
3401,104,8102
3402,104,4318
3421,104,9220
3422,108,5496
3423,108,7056
3424,104,4308
3425,108,3488
3426,104,2609
3441,98,4372
3442,98,3944
3461,105,6952
3462,103,2774
3481,97,2254
3482,97,8424
3483,109,6797
3484,109,2053
3485,102,1643
3486,97,1912
3487,97,2191
3501,106,5648
3502,83,5982
3503,102,1902
3504,102,1664
3505,102,2471
3506,106,3691
3521,106,2957
3523,110,3448
3524,106,8466
4201,111,270780
4202,112,46695
4203,111,24828
4204,113,25030
4205,108,27712
4206,114,19923
4207,111,20808
4208,114,15313
4209,111,21008
4210,111,45988
4211,111,14385
4301,114,6171
4302,114,1108
4321,114,8515
4322,114,6272
4323,114,14143
4324,115,4863
4341,114,8923
4361,111,11915
4362,111,7400
4382,111,2284
4401,111,7266
4404,111,7198
4405,111,11186
4406,111,4858
4421,111,7802
4422,111,4370
4423,111,6598
4424,111,2388
4441,116,6101
4442,116,4012
4443,116,3250
4444,116,4175
4461,113,2996
4462,113,3714
4463,117,5739
4481,113,6848
4482,113,5128
4501,117,8528
4502,113,6330
4503,113,8413
4504,117,3343
4521,118,7136
4522,118,6662
4523,118,7383
4524,118,2238
4525,118,4620
4526,113,2557
4527,118,1925
4528,118,3847
4529,118,3477
4530,118,846
4541,119,9511
4542,119,2826
4543,119,4281
4544,119,7692
4545,112,3574
4546,119,5405
4547,118,3055
4548,119,4418
4561,112,6287
4562,112,9960
4563,112,2676
4564,112,7763
4565,112,4166
4566,112,4620
4567,112,2164
4581,112,6331
4582,120,2986
4601,121,6232
4602,121,2025
4603,108,5665
4604,108,3888
4605,121,2747
5201,122,114627
5202,123,22872
5203,124,17327
5204,110,28949
5205,125,19433
5206,122,13928
5207,126,15553
5208,127,17144
5209,110,18226
5303,110,3545
5321,128,10740
5322,110,5959
5323,128,4223
5324,128,2155
5325,110,4093
5326,128,3618
5327,128,1714
5341,123,2978
5342,129,5749
5343,123,2295
5344,123,4020
5345,123,3499
5346,129,2412
5347,123,2474
5361,122,6206
5362,122,4357
5363,122,3337
5364,122,2236
5365,122,6896
5366,122,2755
5367,122,4001
5368,122,1299
5381,122,4745
5382,122,3876
5401,125,5923
5402,125,2638
5403,125,6433
5404,130,3427
5405,122,2741
5406,125,3328
5407,125,2781
5408,130,3690
5409,131,2786
5410,125,4895
5421,127,2733
5422,132,5270
5423,133,6453
5424,127,3210
5425,133,5622
5426,133,6405
5427,132,4323
5428,127,2327
5429,127,3766
5430,133,2810
5431,127,3721
5432,127,4118
5433,127,3809
5441,126,4381
5442,124,7411
5443,124,5193
5444,124,3868
5445,126,6532
5446,124,2446
5447,124,2705
5461,126,6007
5462,126,4757
5463,126,9140
5464,126,1755
5465,126,1486
6201,134,103918
6202,135,39940
6203,136,42609
6204,137,43496
6205,138,18022
6206,134,18927
6207,134,19081
6208,134,14843
6209,139,15664
6210,134,26325
6211,134,18739
6212,140,11532
6213,135,16674
6301,134,6436
6302,134,5344
6321,134,9758
6322,134,4277
6323,134,5121
6324,134,5101
6341,140,4718
6361,138,3364
6362,141,5632
6363,138,3316
6364,138,5238
6365,138,2397
6366,138,3003
6367,138,3108
6381,135,13830
6382,135,10264
6401,142,5863
6402,139,8461
6403,139,5189
6421,137,3575
6422,137,8714
6423,136,5918
6424,136,4655
6425,136,3984
6426,136,4004
6427,136,3063
6441,143,5607
6461,137,9141
6462,137,3783
6463,137,2837
6464,137,3665
7201,144,111609
7202,145,50603
7203,146,124414
7204,147,138185
7205,148,19016
7206,149,20283
7207,150,26330
7208,151,16808
7209,149,16843
7210,146,15390
7301,144,6494
7302,144,4366
7303,144,5268
7304,144,9761
7305,144,10190
7306,144,5092
7307,144,2504
7308,144,9321
7309,144,3485
7321,146,5389
7322,146,3696
7323,146,8926
7324,146,4332
7325,146,5097
7326,146,4556
7341,150,3026
7342,150,5260
7343,150,2787
7344,150,3205
7361,152,6889
7362,152,4047
7363,153,1238
7364,153,410
7365,154,1067
7366,154,1664
7367,154,3018
7381,145,3371
7401,151,2133
7402,151,1789
7403,151,5067
7404,151,2602
7405,155,5093
7406,155,1463
7407,145,1960
7408,145,8631
7421,155,9547
7422,145,1852
7423,155,2625
7424,145,4455
7441,145,7564
7442,145,2873
7443,145,2213
7444,155,1432
7445,156,1887
7446,156,1221
7461,148,5950
7462,148,3212
7463,148,2607
7464,148,2529
7465,148,2109
7466,148,7742
7467,148,2130
7481,157,7580
7482,157,3415
7483,157,5376
7484,157,2595
7485,158,3464
7501,158,9737
7502,158,3526
7503,159,4257
7504,158,3417
7521,146,8777
7522,160,6296
7523,160,2489
7524,160,3174
7525,160,1660
7526,160,3618
7527,160,11968
7541,147,2227
7542,147,3500
7543,147,6728
7544,147,1708
7545,147,4146
7546,147,3406
7547,147,9566
7548,161,945
7561,149,3698
7562,149,5892
7563,149,6355
7564,162,3563
8201,163,91136
8202,164,80639
8203,165,47474
8204,166,22918
8205,167,19562
8206,168,25870
8207,166,21118
8208,169,19047
8209,163,13167
8210,170,13849
8211,171,17538
8212,164,16059
8213,163,40522
8214,164,13806
8215,164,20553
8216,163,13424
8217,171,28813
8218,172,18419
8301,163,4316
8302,163,15039
8303,167,7258
8304,167,8566
8305,163,6114
8306,163,4998
8307,163,3308
8308,173,2491
8309,163,8683
8321,163,11195
8322,163,6629
8323,163,1397
8324,168,9980
8341,163,12574
8342,163,16903
8343,173,3059
8344,173,11709
8345,173,4067
8346,173,2597
8347,173,2538
8361,164,5252
8362,164,3506
8363,164,2110
8364,173,12198
8381,164,4846
8401,174,5014
8402,174,11987
8403,174,4248
8404,175,5209
8405,175,16138
8406,175,14414
8407,175,14977
8421,175,7955
8422,175,2872
8423,175,9337
8424,174,5399
8425,174,6311
8441,169,6023
8442,165,5884
8443,165,14664
8444,165,18685
8445,165,7701
8446,169,3763
8447,169,4948
8448,169,3528
8449,169,5560
8461,165,8213
8462,167,2923
8463,167,12240
8464,165,9453
8465,165,3907
8466,165,14369
8481,165,15025
8482,171,9677
8483,171,4696
8484,165,5103
8485,165,9718
8486,165,5641
8501,168,6856
8502,168,7573
8503,168,9072
8504,168,3321
8505,168,7040
8521,170,10723
8522,170,3641
8523,170,9222
8541,166,16925
8542,176,3579
8543,166,12078
8544,172,6821
8546,172,11065
8561,171,8719
8563,171,10828
8564,177,6707
9201,178,163374
9202,179,66754
9203,180,34515
9204,179,36219
9205,180,37317
9206,181,9592
9207,181,22110
9208,166,54244
9209,182,24339
9210,183,21557
9211,178,14754
9212,183,21080
9301,178,10695
9302,166,4918
9303,178,3538
9304,178,10433
9321,180,2944
9322,180,4729
9323,184,2148
9341,182,7799
9342,182,9868
9343,182,9301
9344,182,5242
9345,178,7632
9361,178,15156
9362,178,8071
9363,166,5806
9364,166,7411
9365,180,10237
9366,179,7815
9367,180,7541
9368,180,5762
9382,181,1453
9383,181,6270
9384,178,6493
9385,178,9976
9386,178,10078
9387,178,5099
9401,185,5798
9402,185,10122
9403,185,6974
9404,185,3354
9405,183,2931
9406,183,7751
9407,183,11768
9409,183,13138
9410,183,4716
9421,179,11819
9422,179,5982
10201,186,112275
10202,187,90294
10203,188,52964
10204,188,46852
10205,189,53303
10206,190,18422
10207,189,30571
10208,186,18659
10209,191,22801
10210,192,19793
10211,187,18027
10301,186,3794
10302,186,5640
10303,186,7031
10304,186,5500
10305,186,3531
10306,186,4524
10307,188,5091
10308,188,1443
10309,188,1788
10321,187,8422
10322,187,2528
10323,187,5884
10324,187,10889
10341,186,4770
10342,186,991
10343,186,2459
10344,186,4114
10345,186,4992
10361,191,5286
10362,191,3611
10363,187,9306
10364,193,1350
10365,193,513
10366,193,768
10381,192,2283
10382,192,6076
10383,192,2165
10384,192,5970
10401,187,7651
10421,194,8601
10422,194,1214
10423,194,6778
10424,195,2969
10425,195,5216
10426,195,4069
10427,195,998
10428,194,1745
10441,190,1262
10442,190,2514
10443,190,2661
10444,190,1664
10445,190,4407
10446,190,3762
10447,190,3624
10448,190,3396
10461,188,5038
10462,188,6141
10463,188,12933
10464,187,7890
10481,189,6248
10482,189,11221
10483,188,6083
10484,188,7572
10501,188,9477
10521,189,6770
10522,189,4296
10523,189,4836
10524,189,16206
10525,189,9593
11201,196,107230
11202,197,55522
11203,198,166316
11204,198,147216
11205,198,142070
11206,199,31275
11207,200,24074
11208,201,104495
11209,201,25678
11210,199,20091
11211,191,22699
11212,196,27716
11213,198,37651
11214,202,62782
11215,201,54215
11216,199,20394
11217,199,22830
11218,197,36047
11219,198,67607
11220,198,28406
11221,203,77286
11222,202,95364
11223,198,30752
11224,198,32402
11225,201,43380
11226,198,22582
11227,204,38348
11228,204,22488
11229,204,21937
11230,204,49733
11231,198,23430
11232,198,21868
11233,199,21401
11234,203,26220
11235,204,32913
11236,204,23489
11237,203,41066
11238,198,20030
11239,196,31491
11301,198,8771
11304,199,9657
11322,204,13994
11324,204,11950
11326,196,12376
11327,196,4638
11328,196,17618
11329,201,17679
11330,201,996
11341,196,4316
11342,196,6623
11343,196,11705
11344,196,3153
11345,196,2035
11346,196,8101
11347,196,7252
11348,196,4789
11361,200,3894
11362,200,5159
11363,200,3708
11364,200,2770
11365,200,5188
11366,200,1385
11367,200,1081
11368,200,2568
11369,196,1835
11381,191,4500
11382,191,7757
11383,191,4600
11384,191,571
11385,191,8854
11401,197,3063
11402,197,4246
11403,197,11253
11405,197,7125
11406,197,4765
11407,197,4327
11408,197,12337
11421,199,7038
11422,199,1440
11423,199,3126
11424,166,4174
11425,176,5605
11442,202,10936
11445,198,12954
11446,198,8391
11461,176,7801
11462,198,9211
11463,176,18531
11464,202,13279
11465,202,7670
11466,202,16134
11468,202,12749
12201,205,300086
12202,206,36016
12203,203,163723
12204,207,196400
12205,208,21508
12206,209,47001
12207,203,166799
12208,202,40343
12209,210,20549
12210,211,31945
12211,210,32599
12212,207,44773
12213,205,16059
12214,206,13601
12215,206,15690
12216,207,51385
12217,203,103265
12218,211,9667
12219,209,95514
12220,203,45071
12221,207,53060
12222,203,40958
12223,208,13299
12224,207,32179
12225,209,34654
12226,209,23759
12227,203,36123
12228,205,23859
12303,202,9310
12305,203,13763
12322,207,6091
12323,205,15735
12324,210,13508
12325,207,3324
12326,207,11368
12327,212,9637
12328,212,2061
12329,212,5380
12341,210,2992
12342,210,2386
12343,210,5192
12344,175,10228
12345,175,5325
12346,210,2437
12347,210,7918
12348,206,4135
12349,175,7338
12361,206,4336
12362,206,4901
12381,206,5018
12382,206,4127
12402,205,11674
12403,205,7387
12404,205,8893
12405,205,4525
12406,205,1910
12407,205,4734
12408,205,5920
12409,210,3932
12421,211,4598
12422,211,3304
12423,211,4439
12424,211,5010
12426,211,3573
12427,211,5139
12441,211,5482
12442,211,3576
12443,211,3032
12444,211,8723
12445,211,5513
12461,208,2586
12462,208,2867
12463,208,4855
12464,208,2092
12465,208,3172
12466,208,6241
12467,208,2953
12468,208,2831
12472,208,3622
12481,209,17957
13101,203,23433
13102,203,38193
13103,203,89528
13104,203,150152
13105,203,84157
13106,203,79741
13107,203,103784
13108,203,170770
13109,203,165093
13110,203,119892
13111,203,296173
13112,203,337951
13113,203,110953
13114,203,147538
13115,203,232710
13116,203,124763
13117,203,158347
13118,203,84173
13119,204,216922
13120,203,240097
13121,203,257306
13122,203,180964
13123,203,215269
13201,213,157008
13202,214,57202
13203,203,58565
13204,203,69197
13205,214,42432
13206,203,82156
13207,214,39526
13208,203,78786
13209,215,115839
13210,203,42964
13211,216,62382
13212,213,60479
13213,216,47898
13214,203,38491
13215,203,25481
13216,216,28954
13217,216,37533
13218,214,21103
13219,203,29669
13220,216,26956
13221,216,24802
13222,216,42213
13223,214,23295
13224,203,43027
13225,203,19541
13226,214,16767
13302,214,19582
13303,214,10449
13305,214,5419
13306,214,7920
13307,214,1588
13308,214,3639
13361,217,4129
13362,218,155
13363,219,1360
13364,220,928
13381,221,1747
13382,222,94
13401,223,3975
13402,224,117
13421,225,1026
14100,203,1200239
14130,203,464117
14201,226,156568
14203,227,90282
14204,226,66839
14205,215,126453
14206,228,75032
14207,227,69463
14208,226,21513
14209,215,184558
14210,226,19637
14211,228,53204
14212,215,68671
14213,215,71349
14214,215,29699
14215,215,36106
14216,215,40606
14217,228,16665
14218,215,26521
14301,226,10443
14321,227,16039
14341,227,11796
14342,227,10603
14361,228,3814
14362,228,5518
14363,228,5454
14364,228,5830
14366,228,4569
14382,228,10678
14383,228,4017
14384,228,11296
14401,215,14308
14402,215,1055
14421,215,7036
14422,215,8970
14423,213,3565
14424,213,4007
15201,229,192370
15202,230,78485
15204,231,37692
15205,232,38035
15206,233,32533
15207,229,27198
15208,230,19734
15209,231,16165
15210,234,20269
15211,230,19587
15212,142,13390
15213,235,22194
15215,230,13387
15216,236,15645
15217,237,13097
15218,238,17676
15219,239,9503
15220,229,15692
15221,229,18537
15222,237,53169
15301,229,4871
15302,229,3536
15303,229,8686
15304,229,4560
15306,233,4820
15307,233,5387
15308,233,3375
15309,233,3744
15310,142,12590
15311,142,2972
15321,229,4716
15322,238,9626
15323,229,4030
15324,229,12150
15341,235,4361
15342,235,3589
15343,235,7019
15344,235,10825
15345,235,12351
15346,235,4904
15347,229,9289
15348,229,2192
15349,235,2728
15350,229,1736
15351,235,2997
15361,231,5345
15362,231,5916
15363,231,5205
15364,230,5293
15381,238,2631
15382,238,1525
15383,238,1718
15384,238,2025
15401,230,6488
15402,230,3056
15403,230,3506
15404,235,2519
15405,232,2936
15406,235,5766
15421,230,1453
15441,230,2850
15442,240,4653
15443,240,5553
15444,240,2929
15445,240,4234
15446,240,2625
15447,240,1154
15461,241,4425
15462,241,8718
15463,241,12179
15464,241,6339
15481,234,4126
15482,234,5936
15483,234,2990
15501,232,2017
15502,230,4188
15504,232,2628
15505,232,3547
15521,242,2592
15522,242,2230
15523,243,2619
15524,243,2192
15525,242,1575
15526,237,2476
15541,237,5856
15542,237,4714
15543,237,3492
15544,237,3076
15545,237,3044
15546,237,2849
15547,237,3028
15548,237,4117
15549,237,1663
15550,237,2885
15561,236,2036
15562,236,5924
15563,236,4698
15581,142,3778
15582,142,4884
15583,142,5000
15584,142,6224
15585,143,3851
15586,244,172
15601,239,5582
15602,239,4411
15603,239,3420
15604,239,2305
15605,239,2706
15606,239,3111
15607,245,2112
15608,245,2629
15609,245,1823
16201,246,129091
16202,247,73949
16203,247,17368
16204,248,22272
16205,247,27080
16206,246,13705
16207,248,16790
16208,249,16149
16209,247,16636
16301,246,9025
16302,246,4998
16321,246,700
16322,246,10933
16323,246,13196
16341,248,3783
16342,248,14038
16343,248,8355
16361,246,10371
16362,246,12248
16363,246,1004
16364,246,1177
16381,247,11928
16382,247,5434
16383,247,878
16384,247,3566
16401,249,5366
16402,250,820
16403,250,526
16404,251,732
16405,249,3570
16406,249,5181
16407,249,708
16408,249,7345
16421,249,10695
16422,247,5657
17201,252,173709
17202,253,22104
17203,254,44270
17204,255,13691
17205,255,11259
17206,254,32107
17207,256,12786
17208,252,21792
17301,254,6138
17321,254,6336
17322,254,5813
17323,254,4710
17324,252,1842
17342,252,5198
17343,252,7955
17344,252,13149
17345,252,483
17346,252,738
17347,252,1720
17348,252,435
17349,257,645
17361,252,10563
17362,252,5094
17363,252,4958
17364,252,4984
17365,252,9121
17382,256,5346
17383,256,3433
17384,256,7606
17385,256,4059
17401,253,2907
17402,253,2736
17403,253,4114
17404,253,4503
17405,253,1850
17406,253,2649
17421,258,5927
17422,258,4745
17423,255,6029
17424,255,2413
17441,255,4167
18201,259,108304
18202,260,29641
18203,261,31446
18204,262,14364
18205,257,20160
18206,257,14534
18207,261,27362
18302,259,2826
18321,259,4277
18322,259,3081
18323,259,1701
18342,257,635
18361,259,10261
18362,259,7078
18363,259,8340
18364,259,12619
18365,259,8902
18366,259,5646
18381,261,7051
18382,261,2290
18401,261,2561
18402,261,2792
18403,261,1191
18421,261,3979
18422,261,1953
18423,263,3517
18424,263,961
18425,261,2529
18426,259,4619
18441,260,4494
18442,260,5861
18461,262,3648
18462,262,1391
18481,262,5255
18482,262,2905
19201,264,79369
19202,265,21629
19203,266,10807
19204,265,12086
19205,266,12523
19206,266,13166
19207,267,11868
19301,268,2417
19302,266,2976
19303,266,588
19304,266,3719
19305,266,785
19321,268,7986
19322,268,4628
19323,268,4144
19324,268,2975
19325,268,1836
19326,264,2270
19327,269,398
19328,270,1515
19341,271,808
19342,264,1949
19343,264,5404
19344,264,1977
19345,264,3361
19361,264,5777
19362,264,2218
19363,272,2306
19364,272,1159
19365,272,3824
19366,272,2794
19367,272,2023
19381,264,12456
19382,264,6148
19383,264,2813
19384,264,4675
19385,264,4687
19386,264,2262
19387,264,6587
19388,264,295
19389,264,3545
19390,264,7218
19391,264,4781
19401,264,2912
19402,267,2068
19403,267,3560
19404,267,3830
19405,267,3674
19406,267,1654
19407,267,2165
19408,267,2000
19409,267,1522
19421,213,1048
19422,273,847
19423,265,1637
19424,265,2665
19425,265,2081
19426,265,6426
19427,265,890
19428,265,682
19429,265,1141
19441,213,10054
19442,274,543
19443,274,474
20201,275,140200
20202,276,82031
20203,277,48424
20204,278,26425
20205,279,43272
20206,278,23180
20207,275,22778
20208,280,18479
20209,281,26709
20210,281,15387
20211,282,18493
20212,283,14621
20213,282,13467
20214,278,21206
20215,276,23903
20216,284,15468
20217,280,25801
20301,280,6814
20302,280,3823
20303,280,2870
20304,285,2327
20305,285,1756
20306,280,687
20307,280,528
20308,280,2219
20321,280,6653
20322,280,5056
20323,280,4901
20324,277,4006
20325,280,2589
20326,277,2465
20341,277,11660
20342,277,2543
20343,277,10153
20345,277,4780
20346,277,1993
20347,277,1289
20349,277,2392
20361,278,11659
20362,278,6976
20363,278,3262
20381,281,3979
20382,278,10419
20383,281,9708
20384,281,5122
20385,281,4290
20386,281,2695
20387,281,1181
20388,281,3447
20402,281,6410
20403,279,5510
20404,286,3116
20405,279,6107
20406,279,429
20407,279,2841
20408,279,371
20409,287,265
20410,288,771
20411,279,1979
20412,286,420
20413,289,1330
20414,286,1223
20415,279,3313
20416,279,3488
20417,290,940
20418,289,514
20419,289,1340
20421,291,4228
20422,291,3080
20423,291,2651
20424,276,1808
20425,291,1789
20426,291,1242
20427,291,995
20428,291,983
20429,291,575
20430,291,2202
20431,292,882
20441,276,4754
20443,276,2995
20444,293,1207
20445,293,1249
20446,293,1735
20447,293,883
20448,276,1399
20449,276,5269
20450,276,2787
20451,276,2088
20461,276,10721
20462,276,10399
20463,294,705
20464,294,1457
20465,276,4348
20466,276,6041
20467,276,3126
20481,283,4840
20482,283,3506
20483,283,734
20484,283,745
20485,283,3405
20486,283,2130
20501,284,3302
20502,295,1081
20521,284,7581
20522,284,7668
20541,275,5055
20543,275,3465
20561,282,8515
20562,282,2766
20563,282,2129
20581,295,3792
20582,275,4362
20583,275,5483
20584,275,3128
20585,275,2913
20586,275,2799
20587,275,1463
20588,275,2321
20589,275,1866
20601,282,2675
20602,234,1517
21201,296,165928
21202,297,58180
21203,298,27383
21204,299,34964
21205,300,25446
21206,292,22014
21207,300,11047
21208,299,16946
21209,296,23427
21210,292,14959
21211,301,17075
21212,299,30106
21213,296,47457
21214,301,26621
21301,302,3468
21302,296,7711
21303,296,8945
21304,296,4208
21321,303,5109
21322,303,3384
21323,303,6755
21341,297,12707
21342,297,3162
21361,297,11439
21362,297,4576
21381,297,8106
21382,297,3236
21383,297,6093
21384,297,2162
21401,304,7679
21402,296,1858
21403,296,8376
21404,297,8900
21405,304,1126
21406,304,781
21407,304,224
21408,304,360
21409,305,288
21421,296,5587
21422,296,3110
21423,296,10454
21424,296,3785
21425,296,3800
21426,296,4542
21427,306,1171
21441,296,6501
21442,296,1231
21443,307,4186
21461,307,1047
21462,307,925
21463,300,2637
21464,300,2068
21465,300,1246
21481,308,7336
21482,308,2739
21483,308,5129
21484,308,1488
21485,308,2083
21486,308,939
21487,309,1200
21501,301,2860
21502,300,2418
21503,301,4269
21504,301,2620
21505,301,6337
21506,310,4939
21507,310,1469
21521,301,7416
21523,301,797
21541,299,6550
21561,292,2657
21562,292,447
21563,311,1591
21564,292,2469
21565,292,3031
21566,292,1646
21567,292,2500
21568,299,2813
21569,299,3644
21570,299,578
21571,288,1500
21581,312,5062
21582,312,1966
21583,312,7067
21584,309,3810
21585,312,652
21601,298,2215
21602,298,1189
21603,308,765
21604,250,988
21605,298,1089
21606,298,1973
21607,298,977
21608,313,437
21621,298,7145
21622,298,3537
21623,298,866
21624,298,818
21625,314,6396
21626,314,1967
22201,315,191933
22202,316,217948
22203,317,88139
22204,318,100178
22205,228,22689
22206,317,41575
22207,318,46156
22208,319,28548
22209,320,32238
22210,318,94270
22211,316,35251
22212,315,45770
22213,321,30806
22214,315,46914
22215,322,30904
22216,316,21644
22217,316,10731
22218,316,32656
22219,319,12646
22220,317,18742
22221,316,19563
22301,319,7211
22302,319,3856
22304,319,5129
22305,323,3825
22306,323,3789
22307,323,1649
22321,317,6498
22322,317,7715
22323,324,1945
22324,323,2848
22325,317,12532
22326,317,7068
22327,317,6446
22328,317,3679
22329,317,3236
22341,317,10963
22342,317,13606
22344,322,9563
22361,318,4203
22381,318,6860
22382,318,6682
22383,318,4982
22401,315,5579
22402,315,9386
22421,315,5115
22422,315,11948
22423,315,9840
22424,315,10726
22425,320,9746
22426,320,3278
22427,320,3167
22428,320,2011
22442,321,5484
22444,321,10918
22445,321,5933
22446,321,12618
22447,321,9007
22461,316,9586
22462,325,3507
22481,316,5853
22482,316,8476
22483,316,7256
22484,316,10108
22485,316,5176
22486,316,787
22487,326,3529
22488,326,2074
22501,316,5918
22502,316,4915
22503,316,7224
22505,316,6116
22521,316,7693
22522,316,6774
22523,327,8137
23100,302,860911
23201,328,131988
23202,329,114369
23203,302,101458
23204,302,49672
23205,330,36724
23206,302,97387
23207,328,44171
23208,331,22987
23209,329,28167
23210,329,49545
23211,332,127887
23212,329,56451
23213,329,40047
23214,329,36733
23215,302,26919
23216,330,21427
23217,302,36102
23218,302,22967
23219,302,44871
23220,302,37589
23221,328,15169
23222,330,39901
23223,329,27040
23224,330,26348
23225,329,20760
23226,302,22874
23227,329,13748
23228,302,16939
23229,302,22107
23302,302,10372
23303,302,16798
23304,302,9425
23341,302,7321
23342,302,5514
23343,302,14656
23344,302,12248
23345,302,2869
23346,302,6943
23347,302,7406
23361,302,7550
23362,302,11032
23381,302,11445
23401,302,8896
23402,331,5429
23421,302,8102
23422,302,8365
23423,302,11110
23424,302,8170
23425,302,12640
23426,302,2341
23427,302,2018
23428,302,12692
23429,331,11111
23430,331,3420
23431,331,2170
23432,331,8627
23441,330,9169
23442,329,14998
23445,330,10458
23446,330,8726
23447,330,14165
23481,329,10437
23482,329,9124
23483,329,5945
23501,329,12115
23502,329,4304
23521,332,11436
23522,332,3523
23523,332,2237
23541,332,4802
23543,329,1933
