municipality,cz,size
14217,189,19229
14218,176,35696
14301,187,11645
14321,188,20754
14341,188,12995
14342,188,12438
14361,189,4862
14362,189,7067
14363,189,5796
14364,189,6240
14366,189,5746
14382,189,10720
14383,189,4069
14384,189,12463
14401,176,19315
14402,176,1449
14421,176,9613
14422,176,12583
14423,173,4331
14424,173,4513
15201,190,215273
15202,191,86347
15204,192,40308
15205,193,40937
15206,194,35491
15207,190,28510
15208,191,20225
15209,192,15960
15210,195,20830
15211,191,20150
15212,194,13985
15213,196,22408
15215,191,12503
15216,197,15199
15217,198,12871
15218,199,18348
15219,200,8928
15220,190,17963
15221,190,21885
15222,198,58547
15301,190,5069
15302,190,3761
15303,190,9319
15304,190,4411
15306,194,4834
15307,194,6069
15308,194,3474
15309,194,3582
15310,194,12842
15311,194,2819
15321,190,4867
15322,199,9272
15323,190,4616
15324,190,14213
15341,196,4514
15342,196,3931
15343,196,7422
15344,196,11590
15345,196,13552
15346,196,5399
15347,190,10929
15348,190,2211
15349,196,2717
15350,190,1865
15351,196,3084
15361,192,6288
15362,192,5691
15363,192,5582
15364,191,5921
15381,199,2524
15382,199,1330
15383,199,1832
15384,199,2004
15401,191,6515
15402,191,3156
15403,191,3494
15404,196,2437
15405,193,2810
15406,196,5539
15421,191,1209
15441,191,2905
15442,201,4552
15443,201,6027
15444,201,3190
15445,201,4127
15446,201,2421
15447,201,999
15461,201,4687
15462,201,9156
15463,201,13347
15464,201,6754
15481,195,3962
15482,195,5837
15483,195,2957
15501,193,1402
15502,191,3903
15504,193,2826
15505,193,3369
15521,198,2095
15522,198,2030
15523,202,2179
15524,202,1720
15525,198,1313
15526,198,1650
15541,198,5885
15542,198,4804
15543,198,4000
15544,198,2787
15545,198,3245
15546,198,2726
15547,198,2719
15548,198,3742
15549,198,1523
15550,198,2939
15561,197,1730
15562,197,5423
15563,197,4484
15581,194,3599
15582,194,5192
15583,194,4843
15584,194,6051
15585,114,3606
15586,203,318
15601,200,4725
15602,200,4676
15603,200,3442
15604,200,2214
15605,200,2502
15606,200,3049
15607,204,2065
15608,204,2367
15609,204,1571
16201,205,146190
16202,206,80801
16203,206,17517
16204,207,23668
16205,206,27575
16206,207,15473
16207,207,18028
16208,206,18447
16209,206,17109
16301,205,10313
16302,205,5244
16321,205,847
16322,205,11541
16323,205,13810
16341,207,3640
16342,207,14331
16343,207,7879
16361,205,10758
16362,205,14866
16363,205,994
16364,205,979
16381,206,14455
16382,206,5771
16383,206,1013
16384,206,4186
16401,206,5260
16402,208,715
16403,208,544
16404,209,694
16405,206,3666
16406,206,5215
16407,206,672
16408,206,7276
16421,206,10717
16422,206,6272
17201,210,197966
17202,211,23567
17203,210,49911
17204,212,12679
17205,212,9918
17206,213,33550
17207,211,12291
17208,210,28410
17301,213,5608
17321,210,7039
17322,210,6901
17323,210,5817
17324,210,2072
17342,210,5346
17343,210,9598
17344,210,18076
17345,210,564
17346,210,721
17347,210,1531
17348,210,380
17349,214,596
17361,210,13843
17362,210,5334
17363,210,5468
17364,210,5854
17365,210,11855
17382,211,4663
17383,211,3461
17384,211,7912
17385,211,4122
17401,211,2959
17402,211,2768
17403,211,3855
17404,211,4176
17405,211,1783
17406,211,2428
17421,212,5423
17422,212,3922
17423,212,5460
17424,212,2185
17441,212,3544
18201,215,116760
18202,216,30388
18203,217,34121
18204,216,14911
18205,214,19283
18206,214,14030
18207,217,30064
18302,215,2564
18321,215,4546
18322,215,3146
18323,214,1764
18342,214,384
18361,215,11018
18362,215,7359
18363,215,8648
18364,215,14235
18365,215,10540
18366,215,5952
18381,217,6817
18382,217,1888
18401,217,2630
18402,217,2581
18403,217,1138
18421,217,4200
18422,217,1916
18423,217,3094
18424,215,909
18425,217,2481
18426,215,4507
18441,216,4331
18442,216,5501
18461,216,3634
18462,216,1364
18481,216,5402
18482,216,3382
19201,218,85353
19202,219,23726
19203,220,11720
19204,219,13864
19205,220,13817
19206,219,14013
19207,221,14123
19301,218,3140
19302,220,2854
19303,220,569
19304,220,4114
19305,220,770
19321,218,11115
19322,218,5466
19323,218,4893
19324,218,3584
19325,218,2051
19326,218,2432
19327,222,323
19328,218,1557
19341,219,733
19342,223,1868
19343,223,5104
19344,223,1910
19345,223,2557
19361,218,5811
19362,218,1942
19363,223,2056
19364,223,786
19365,223,3558
19366,224,2813
19367,224,1988
19381,218,16980
19382,218,7850
19383,218,4355
19384,218,6919
19385,218,6603
19386,218,3010
19387,218,8288
19388,218,262
19389,218,4585
19390,218,8288
19391,218,5960
19401,218,4695
19402,221,2117
19403,221,3400
19404,221,4119
19405,221,4066
19406,221,1817
19407,221,2448
19408,221,1946
19409,221,1608
19421,173,1040
19422,225,941
19423,219,2066
19424,219,3555
19425,219,2434
19426,219,7875
19427,219,1039
19428,219,746
19429,219,1274
19441,173,10788
19442,226,498
19443,226,365
20201,227,161793
20202,228,91579
20203,229,54262
20204,230,26619
20205,231,50233
20206,230,24492
20207,227,25034
20208,232,20543
20209,233,29772
20210,233,16055
20211,234,20605
20212,235,14669
20213,234,13088
20214,230,25209
20215,228,28896
20216,236,17249
20217,232,28609
20301,232,7005
20302,232,3943
20303,237,2902
20304,237,2622
20305,237,1779
20306,237,630
20307,237,501
20308,232,2180
20321,232,7168
20322,232,4972
20323,232,6080
20324,232,4320
20325,232,2895
20326,229,2491
20341,229,11483
20342,229,2316
20343,229,11166
20345,229,5072
20346,229,1980
20347,229,1223
20349,229,2382
20361,230,11355
20362,230,7320
20363,230,3401
20381,233,3458
20382,233,10889
20383,233,11694
20384,233,5358
20385,233,5702
20386,233,2690
20387,233,978
20388,233,3792
20402,233,6678
20403,231,6056
20404,231,2801
20406,231,344
20407,231,2917
20408,231,373
20409,231,254
20410,238,541
20411,231,1974
20412,231,388
20413,239,1046
20414,231,1047
20415,231,3338
20416,231,3448
20417,240,777
20418,239,381
20419,239,1104
20421,241,3952
20422,241,2665
20423,242,2608
20424,228,1760
20425,241,1623
20426,241,1280
20427,241,952
20428,241,928
20429,241,563
20430,242,2155
20431,243,910
20441,228,4832
20443,228,2817
20444,228,1162
20445,228,1138
20446,228,1619
20447,228,892
20448,228,1192
20449,228,6329
20450,228,3515
20451,228,2159
20461,228,12031
20462,228,13150
20463,244,574
20464,244,1670
20465,228,4629
20466,228,7280
20467,228,3900
20481,235,4884
20482,235,4138
20483,235,583
20484,235,634
20485,235,4007
20486,235,1990
20501,236,3339
20502,227,826
20521,236,7979
20522,236,8443
20541,227,5492
20543,227,3844
20561,234,8298
20562,234,2734
20563,234,2055
20581,227,3229
20582,227,4625
20583,227,5263
20584,227,3639
20585,227,2946
20586,227,2677
20587,227,1306
20588,227,1807
20589,227,1489
20601,234,2553
20602,245,1389
21201,246,176581
21202,247,64613
21203,248,30328
21204,249,43246
21205,250,31184
21206,243,24573
21207,250,11017
21208,249,18175
21209,246,28048
21210,243,15713
21211,251,20012
21212,249,31119
21213,246,56718
21214,251,37238
21301,252,4167
21302,246,10018
21303,246,9449
21304,246,4768
21321,247,6488
21322,247,3793
21323,247,7374
21341,247,14560
21342,247,2992
21361,247,12448
21362,247,4279
21381,247,9374
21382,247,3789
21383,247,6989
21384,247,2167
21401,253,8348
21402,253,1793
21403,253,9610
21404,247,10189
21405,253,795
21406,253,626
21407,253,205
21408,253,316
21421,246,7407
21422,246,3569
21423,246,14095
21424,246,4653
21425,246,4694
21426,246,5536
21427,246,1074
21441,246,7781
21442,246,1393
21443,246,4074
21461,250,1020
21462,250,782
21463,250,2725
21464,250,1870
21465,250,1113
21481,254,6971
21482,254,2899
21483,254,5504
21484,254,1584
21485,254,2071
21486,254,984
21487,255,1082
21501,251,4024
21502,250,2529
21503,251,4847
21504,251,2418
21505,251,5879
21506,256,4685
21507,256,1463
21521,251,8379
21523,251,786
21541,249,6163
21561,243,2558
21562,243,426
21563,243,1508
21564,243,2821
21565,243,3198
21566,243,1693
21567,243,2408
21568,249,2652
21569,249,3490
21570,249,540
21571,249,1266
21581,257,5307
21582,257,1909
21583,257,7401
21584,255,3400
21585,257,693
21601,248,2277
21602,248,1299
21603,258,697
21604,258,1008
21605,248,1145
21606,248,1949
21607,248,975
21608,259,392
21621,248,7590
21622,248,3658
21623,248,692
21624,248,531
21625,260,5363
21626,260,2170
22201,261,212152
22202,262,257027
22203,263,96348
22204,224,108135
22205,189,21343
22206,263,47605
22207,224,53300
22208,264,32171
22209,261,35365
22210,224,104233
22211,262,39444
22212,261,54142
22213,265,36867
22214,261,56796
22215,263,36987
22216,262,26712
22217,262,10087
22218,262,38072
22219,264,12835
22220,263,22806
22221,262,22244
22301,264,7802
22302,264,4003
22304,264,4511
22305,266,3724
22306,266,3783
22307,266,1522
22321,263,7537
22322,263,7900
22323,267,1753
22324,266,2828
22325,263,16243
22326,263,8716
22327,263,7253
22328,263,3821
22329,263,3612
22341,263,13734
22342,263,15688
22344,263,9580
22361,224,4586
22381,224,7899
22382,224,6642
22383,224,4780
22401,261,6238
22402,261,10741
22421,265,5709
22422,265,13086
22423,261,12277
22424,261,12960
22425,261,10157
22426,261,3256
22427,261,3101
22428,261,1880
22442,265,5805
22444,265,11677
22445,265,7748
22446,265,14860
22447,265,10473
22461,262,9902
22462,268,3046
22481,262,8174
22482,262,9507
22483,262,9598
22484,262,13128
22485,262,5589
22486,262,582
22487,269,2700
22488,269,1636
22502,262,5559
22503,262,8285
22505,262,6563
22521,262,9057
22522,262,7305
22523,262,8252
23100,252,938020
23201,270,157081
23202,271,140790
23203,252,116370
23204,252,55679
23205,272,44671
23206,252,120390
23207,270,52195
23208,252,27317
23209,271,31098
23210,271,58415
23211,273,155032
23212,271,69225
23213,271,45353
23214,270,38398
23215,252,31096
23216,272,22236
23217,252,41195
23218,252,25721
23219,252,61508
23220,252,44044
23221,270,16752
23222,272,45584
23223,272,34074
23224,272,33497
23225,271,26994
23226,252,29979
23227,271,16542
23228,252,21403
23229,252,27715
23230,252,24804
23302,252,13573
23304,252,15151
23341,252,7745
23342,252,6290
23343,252,18288
23344,252,15745
23345,252,3435
23346,252,8548
23347,252,8315
23361,252,8891
23362,252,13548
23381,252,13070
23401,252,9953
23402,252,5696
23421,252,10141
23422,252,10361
23423,252,15021
23424,252,11157
23425,252,15936
23426,252,2511
23427,252,2241
23428,252,16107
23429,252,12490
23430,252,3939
23431,252,2355
23432,252,9814
23441,272,9967
23442,272,17937
23445,272,10717
23446,272,10216
23447,272,16802
23481,271,11132
23482,271,10047
23483,271,6124
23501,271,14961
23502,271,4263
23521,273,17356
23522,273,6182
23523,273,2067
23541,273,4121
23543,273,2293
23544,273,1766
23561,274,2573
23562,274,2145
23563,274,709
23564,275,83
23565,274,841
23566,238,1462
23581,270,6440
23582,270,1540
23601,270,3596
23602,270,7189
23603,270,9849
23604,270,6369
23621,270,17200
23622,276,3419
23623,276,12383
24201,277,67964
24202,278,126174
24203,279,43718
