municipality,cz,size
5434,67,10205
5463,67,7615
5464,67,1352
6201,70,106558
6202,71,39614
6203,72,61681
6204,72,50829
6205,73,17043
6206,70,19277
6207,70,15747
6208,70,12420
6209,71,14053
6210,70,29188
6211,70,20415
6212,70,9402
6213,71,15697
6301,70,6692
6302,70,5692
6321,70,9164
6322,70,3062
6323,70,3922
6324,70,4399
6341,70,3990
6361,73,2818
6362,73,4516
6363,73,2712
6364,73,4039
6365,73,1856
6366,73,2405
6367,73,2415
6381,71,12213
6382,71,8516
6401,74,4116
6402,71,7266
6403,71,3990
6426,72,3517
6428,72,10646
6461,72,7334
7201,75,120102
7202,76,53567
7203,77,136291
7204,78,136569
7205,79,28619
7207,79,34602
7208,76,23941
7209,80,16069
7210,77,28101
7211,77,19286
7212,78,30266
7213,75,30358
7214,77,13732
7301,75,5825
7303,75,4614
7308,75,7256
7322,77,3799
7342,79,5694
7344,79,2805
7362,81,3039
7364,81,345
7367,81,2221
7368,81,8423
7402,76,1576
7405,76,3329
7407,76,1668
7408,76,7135
7421,76,7927
7422,76,1592
7423,76,1771
7444,76,863
7445,82,926
7446,82,593
7447,76,11039
7461,79,8445
7464,79,3002
7465,79,2331
7466,79,7862
7481,79,6922
7482,79,2983
7483,79,4720
7484,79,1691
7501,79,8242
7502,79,3645
7503,79,3621
7504,79,3264
7505,79,2976
7521,77,8430
7522,77,5508
7541,78,2266
7542,78,3335
7543,78,6792
7544,78,1176
7545,78,4558
7546,78,2976
7547,78,8910
7548,78,733
7561,80,3575
7564,75,2847
8201,83,103291
8202,83,73983
8203,84,58001
8204,85,61093
8205,83,33832
8207,85,22927
8208,84,30172
8210,85,20675
8211,85,29474
8212,83,24405
8214,83,12840
8215,83,19317
8216,83,33657
8217,84,44440
8219,84,31740
8220,84,76557
8221,83,60999
8222,86,25857
8223,86,12453
8224,84,21468
8225,83,20503
8226,83,23044
8227,85,47953
8228,85,25968
8229,84,20399
8230,84,19438
8231,85,20112
8232,86,39905
8233,86,18296
8234,86,22734
8235,84,16861
8236,83,22400
8302,83,15049
8309,83,8198
8310,83,9843
8341,83,14466
8364,83,9345
8442,84,7650
8443,84,19534
8447,84,4527
8521,85,10590
8542,87,4134
8546,85,11859
8564,84,7078
9201,88,204149
9202,89,64606
9203,88,69878
9204,89,50709
9205,88,44247
9206,88,40150
9208,85,65561
9209,88,38283
9210,90,33424
9211,90,15322
9213,90,51266
9214,90,17735
9215,90,13655
9216,88,24316
9301,88,14119
9342,88,11263
9343,88,6222
9344,88,5788
9345,88,7687
9361,88,17219
9364,85,10674
9384,90,6027
9386,88,14017
9407,90,11211
9411,90,9079
10201,91,138783
10202,91,145619
10203,91,51271
10204,91,85329
10205,89,89777
10206,92,22030
10207,89,32664
10208,91,35449
10209,93,28535
10210,91,22461
10211,91,25020
10212,91,21761
10344,91,5836
10345,91,7230
10366,93,593
10367,93,960
10382,91,4046
10383,91,908
10384,91,6194
10421,94,8156
10424,94,2863
10425,94,5301
10426,94,3859
10428,94,1698
10429,94,7111
10443,92,2298
10444,92,1537
10448,92,3530
10449,92,9645
10464,91,15374
10521,89,6880
10522,89,4876
10523,89,4914
10524,89,19273
10525,89,11549
11100,95,471194
11201,96,133554
11202,97,81013
11203,95,230137
11206,98,36466
11207,97,26527
11208,99,128432
11209,99,32705
11210,98,48216
11211,97,33363
11212,96,35918
11214,87,95907
11215,99,63031
11216,98,23213
11217,98,47893
11218,97,60427
11219,98,89323
11221,100,98137
11222,100,128027
11223,95,28756
11224,95,49357
11225,99,59118
11227,101,51579
11228,101,27406
11229,101,32989
11230,101,63319
11231,98,29445
11232,87,62328
11233,98,28174
11234,100,31855
11235,101,42995
11237,100,55568
11238,87,25270
11239,96,39088
11240,87,21911
11241,96,28633
11242,99,21646
11243,100,25535
11245,101,41093
11246,87,19162
11301,98,15173
11324,101,14684
11326,96,14810
11327,96,5397
11341,96,6500
11342,96,7893
11343,96,14216
11346,96,9868
11347,96,9471
11348,96,6144
11349,96,5666
11361,97,3627
11362,97,4514
11363,97,3228
11365,97,5902
11369,96,1483
11381,97,5007
11383,97,6288
11385,97,13013
11408,97,14950
11442,87,13173
11464,87,18682
11465,100,12374
12100,102,350489
12202,86,31325
12203,95,195727
12204,95,227782
12205,103,19775
12206,104,47992
12207,95,191648
12208,95,61143
12210,102,37188
12211,105,52456
12212,105,67005
12213,102,23548
12215,105,30706
12216,95,63439
12217,95,148211
12218,102,7924
12219,104,110504
12220,95,59166
12221,95,70668
12222,95,51852
12223,103,15578
12224,95,40621
12225,104,37659
12226,104,21145
12227,95,66780
12228,102,32858
12229,104,24080
12230,105,31012
12231,105,31136
12232,95,21241
12233,105,22761
12234,103,19086
12235,105,17329
12236,105,37113
12237,105,24699
12238,102,16324
12239,102,18651
12322,105,8729
12329,105,9955
12342,105,2754
12347,105,7546
12349,86,6813
12403,102,7647
12409,105,3817
12410,105,10884
12421,102,4690
12422,102,3181
12423,102,5759
12424,102,5232
12426,102,3354
12427,102,4015
12441,102,4582
12443,102,2740
12463,103,3957
13101,95,17329
13102,95,40958
13103,95,62384
13104,95,113739
13105,95,76917
13106,95,68346
13107,95,102859
13108,95,185078
13109,95,147062
13110,95,99927
13111,95,286790
13112,95,309850
13113,95,75551
13114,95,109933
13115,95,203489
13116,95,95316
13117,95,133942
13118,95,74970
13119,95,208571
13120,95,223159
13121,95,252689
13122,95,178384
13123,95,258272
13201,106,204939
13202,107,68917
13203,106,53790
13204,106,62704
13205,107,55879
13206,106,96747
13207,107,43424
13208,106,83018
13209,108,149408
13210,106,41661
13211,109,65202
13212,106,66379
13213,109,53732
13214,106,42823
13215,106,26859
13218,107,23836
13219,106,30206
13220,109,30684
13221,109,27149
13222,109,42897
13223,107,25738
13224,106,54257
13225,106,30142
13227,107,23347
13228,107,30630
13229,109,71257
13303,107,13666
13305,107,6020
13307,107,997
13308,107,2339
13361,110,3549
13362,111,190
13363,112,1252
13364,113,850
13381,114,1068
13382,115,136
13401,116,3605
13402,117,125
13421,118,1241
14100,95,1418962
14130,95,584852
14150,108,274829
14201,119,155781
14203,120,104015
14204,108,62955
14205,108,152389
14206,120,80548
14207,108,86887
14208,119,20808
14210,119,19914
14211,120,65077
14212,108,90320
14213,108,88325
14214,108,41125
14215,108,49655
14216,108,50465
14217,120,17904
14218,108,33129
14301,119,11691
14321,108,19479
14341,120,12332
14342,120,11375
14361,120,4499
14362,120,7539
14363,120,5049
14364,120,5178
14366,120,6230
14382,120,7645
14383,120,3441
14384,120,10889
14401,108,18385
14402,108,1407
15100,121,339041
15202,122,126427
15204,121,46777
15205,122,40253
15206,121,44694
15208,122,18349
15209,121,13757
15210,123,27982
15211,122,18960
15212,74,29161
15213,121,38805
15216,124,21079
15217,124,16332
15218,121,24707
15222,124,88620
15223,121,20639
15224,125,30485
15225,126,19463
15226,126,27688
15227,74,14175
15307,121,5919
15342,121,3982
15361,121,5788
15385,121,5638
15405,122,2128
15461,126,3756
15482,123,5126
15504,122,2191
15581,74,3056
15586,127,245
16201,128,181614
16202,129,79689
16204,128,20980
16205,129,23893
16206,128,15371
16207,128,20120
16208,129,22838
16209,129,15324
16210,129,26511
16211,129,41344
16321,128,1197
16322,128,10346
16323,128,13080
16342,128,13601
16343,128,6431
17201,130,189363
17202,131,27557
17203,130,48746
17204,132,13183
17205,132,7460
17206,130,34264
17207,131,10506
17209,130,15444
17210,130,49746
17211,130,20942
17212,130,19646
17324,130,2529
17361,130,15542
17365,130,11613
17384,131,10489
17386,131,6454
17407,131,8376
17461,132,4331
17463,132,8895
18201,133,117082
18202,134,28970
18204,134,13449
18205,133,17412
18206,133,12150
18207,133,30205
18208,133,14406
18209,133,38265
18210,133,42623
18322,133,8947
18382,133,1366
18404,133,5353
18423,133,10796
18442,134,4751
18481,134,4861
18483,134,3970
18501,134,7100
19201,135,77846
19202,136,23714
19204,136,13208
19205,135,16375
19206,136,11335
19207,135,13975
19208,135,31504
19209,135,21201
19210,135,31813
19211,135,31491
19212,136,10667
19213,135,15527
19214,135,13771
19346,135,7473
19364,135,541
19365,135,6186
19366,137,4056
19368,135,7221
19384,135,7706
19422,136,873
19423,136,2002
19424,136,3807
19425,136,2365
19429,136,1281
19430,136,10812
19442,138,351
19443,138,252
20201,139,165131
20202,140,102933
20203,141,68311
20204,142,23572
20205,143,48609
20206,142,23604
20207,139,23316
20208,144,18914
20209,145,31085
20210,145,15292
20211,139,22201
20212,140,13828
20213,139,11415
20214,142,25583
20215,140,31076
20217,144,42143
20218,141,27383
20219,141,13552
20220,140,42978
20303,144,2413
20304,146,2539
20305,144,1818
20306,144,470
20307,144,370
20309,144,5445
20321,144,7375
20323,144,6343
20324,141,3904
20349,141,1970
20350,141,2936
20361,142,9700
20362,142,7253
20363,142,3684
20382,145,9431
20383,145,12310
20384,145,5179
20385,145,6172
20386,145,2523
20388,145,3900
20402,145,6679
20403,143,6135
20404,143,2334
20407,143,3349
20409,143,196
20410,143,533
20411,143,1822
20412,143,335
20413,143,769
20414,143,805
20415,143,3204
20416,143,3238
20417,147,577
20422,148,2237
20423,148,2180
20425,148,1375
20429,148,429
20430,148,1727
20432,148,6019
20446,140,1423
20448,140,876
20450,140,3860
20451,140,2257
20452,140,2608
20481,140,4656
20482,140,4324
20485,149,4179
20486,149,1648
20521,141,7251
20541,139,5515
20543,139,3695
20561,139,6936
20562,139,2420
20563,139,1768
20583,139,4408
20588,139,1504
20590,139,6194
20602,123,1107
21201,150,165664
21202,150,66332
21203,151,43494
21204,152,47767
21205,153,38992
21206,148,35153
21207,153,10008
21208,152,16703
21209,150,27507
21210,148,23501
21211,153,22814
21212,152,26285
21213,150,58730
21214,153,41385
21215,150,12616
21216,150,20415
21217,151,12289
21218,150,14578
21219,154,19021
21220,155,16334
21221,150,17194
21302,150,10163
21303,150,9071
21341,150,13540
21361,150,11943
21362,150,3515
21381,150,8901
21382,150,4101
21383,150,6787
21401,150,10560
21403,150,10031
21404,150,10166
21421,150,7428
21501,153,3909
21502,153,2467
21503,153,4398
21504,153,1863
21505,153,5055
21506,155,4062
21507,155,1214
21521,153,7939
21604,151,1083
22100,156,306892
22130,157,351396
22203,158,89022
22205,120,16612
22206,158,46670
22207,137,57891
22208,159,27529
22209,156,46416
22210,137,108552
22211,157,78954
22212,156,63407
22213,157,56191
22214,156,62524
22215,158,38303
22216,157,38610
22219,159,10700
22220,158,24140
22221,160,28648
22222,158,15684
22223,157,16982
22224,157,23168
22225,158,21811
22226,156,25019
22301,159,6339
22302,159,3496
22304,159,3900
22305,159,3143
22306,159,3962
22325,158,16070
22341,158,13855
22342,158,16874
22344,158,8776
22424,156,13551
22429,156,3789
22461,157,9349
23100,161,886610
23201,160,159648
23202,162,155900
23203,161,151111
23204,161,52905
23205,163,46463
23206,161,119398
23207,160,79269
23208,161,25778
23209,162,32473
23210,162,63099
23211,162,181264
23212,162,75259
23213,162,73089
23214,162,35562
23215,161,30448
23216,163,21232
23217,161,39140
23219,161,61690
23220,161,57585
23221,160,22651
23222,163,45342
23223,163,35319
23224,163,34664
23225,162,28332
23226,161,31146
23227,162,17927
23228,161,20567
23229,162,27690
23230,161,30311
23231,160,35494
23232,161,27348
23233,161,26715
23234,161,33379
23235,161,18012
23236,162,22096
23237,161,35210
23238,161,17364
23302,162,16022
23342,161,5884
23361,161,9081
23362,161,13194
23424,161,12183
23425,161,15003
23427,161,2035
23441,163,10048
23442,163,19563
23445,163,9277
23446,163,10231
23447,163,17187
23501,162,15923
23561,160,2520
23562,160,1584
23563,160,621
24201,164,114805
24202,164,125370
24203,165,54668
24204,165,69562
24205,164,55832
24207,164,80572
24208,166,31838
24209,167,8189
24210,164,21512
24211,165,9887
24212,168,7058
24214,164,20446
24215,165,23222
24216,166,41821
24303,161,3337
24324,164,11072
24341,164,15628
24343,164,2790
24344,164,5494
24441,165,7088
24442,165,9611
24443,165,4400
24461,165,6491
24470,165,3917
24471,165,4053
24472,165,6158
24543,167,7367
24561,168,3821
24562,168,4533
25201,169,121933
25202,169,43605
25203,169,50692
25204,169,32495
25206,169,46696
25207,169,29234
25208,169,25030
25209,169,40253
25210,169,20794
25211,169,24271
25212,170,21455
25213,169,49523
25214,169,16449
25383,169,9981
25384,169,6421
25425,169,8550
25441,169,2855
25442,169,3020
25443,169,3258
26100,171,544626
26201,172,33905
26202,134,34994
26203,172,15817
26204,171,70118
26205,173,8596
26206,171,36113
26207,171,31321
26208,171,21810
26209,171,30619
26210,174,26753
26211,171,21974
26212,173,27738
26213,171,13617
26214,175,24265
26303,171,5877
26322,171,6998
26343,171,3142
26344,171,3990
26364,175,688
26365,175,1999
26366,175,12405
26367,166,1386
26407,171,6843
26463,173,1056
26465,173,10901
27100,174,955329
27140,176,302252
27202,176,71766
27203,174,146462
27204,174,38109
27205,174,133922
27206,176,28420
27207,174,128386
27208,176,32054
27209,174,54219
27210,174,148555
27211,174,103090
27212,177,99838
27213,176,37220
27214,177,42944
27215,174,88710
27216,177,41339
27217,177,45948
27218,174,49162
27219,176,63344
27220,174,46195
27221,177,29121
27222,177,42693
27223,174,50364
27224,174,34261
27225,176,21966
27226,177,23936
27227,174,190493
27228,176,21761
27229,174,21723
27230,174,28179
27231,176,20624
27232,176,20154
27301,174,10861
27321,174,8422
27322,174,4897
27341,176,6242
27361,176,16363
27362,176,2644
27366,176,6206
27381,177,5210
27382,177,5860
27383,177,2494
28100,178,540049
28201,179,199859
28202,174,176120
28203,178,105282
28204,174,172820
28205,180,20175
28206,174,33955
28207,174,73020
28208,179,11902
28209,181,37635
28210,178,99387
28212,179,18532
28213,178,17777
28214,174,79805
28215,178,32762
28216,178,35848
28217,174,55697
28218,178,20210
28219,182,41275
28220,178,19767
28221,182,18832
28222,181,11281
28223,182,29170
28224,180,23944
28225,181,14041
28226,180,18969
28227,179,17378
28228,178,16171
28229,179,30669
28301,174,10529
28365,178,9806
28381,178,12567
28382,178,12639
28442,179,5464
28443,179,7700
28446,179,4932
28464,179,12561
28481,179,6585
28501,179,8120
28585,181,9005
28586,181,7151
29201,183,132796
29202,184,25520
29203,183,34187
29204,183,26584
29205,184,44785
29206,166,22062
29207,184,13957
29208,184,11135
29209,183,41146
29210,183,25166
29211,184,12939
29212,166,13675
29322,166,1993
29342,183,7184
29343,183,7985
29344,183,10288
29345,183,2950
29361,183,3305
29362,183,2789
29363,183,12098
29385,166,836
29386,166,766
29401,184,2777
29402,184,2319
29424,183,8620
29425,183,8365
29426,183,11922
29427,183,6806
29441,184,3455
29442,184,7165
29443,184,2726
29444,184,370
29446,185,574
29447,186,266
29449,187,1388
29450,168,421
29451,188,295
29452,184,586
29453,166,809
30201,189,136502
30202,189,21355
30203,190,25261
30204,189,12211
30205,191,9624
30206,192,31909
30207,168,11333
30208,189,27594
30209,189,19013
30304,189,4350
30341,190,8121
30343,190,2122
30344,190,1863
30361,189,5599
30362,189,3169
30366,189,11418
30381,191,2943
30382,191,2788
30383,191,2675
30390,191,3736
30391,192,6113
30392,191,4425
30401,192,9057
30404,192,5867
30406,192,1637
30421,168,6483
30422,168,1107
30424,168,1008
30427,168,174
30428,168,6349
31201,193,85268
31202,194,62763
31203,195,22575
31204,194,14891
31302,193,5599
31325,193,1728
31328,193,3537
31329,193,8937
31364,195,3531
31370,195,8104
31371,195,9052
31372,195,8010
31384,194,1378
31386,194,8722
31389,194,5355
31390,194,5632
31401,194,2418
31402,194,1718
31403,194,1626
32201,196,86990
32202,197,26909
32203,196,74919
32204,198,22092
32205,197,16449
32206,196,19555
32207,197,10718
32209,196,19896
32343,196,6739
32386,196,2486
32441,197,1778
32448,197,2210
32449,197,5379
32501,198,3646
32505,198,2928
32525,199,989
32526,199,758
32527,200,259
32528,201,6921
33100,202,270773
33202,202,185041
33203,203,44397
33204,202,25930
33205,202,21545
33207,202,18701
33208,202,27120
33209,204,15148
33210,204,14764
33211,202,15138
33212,202,15531
33213,202,17847
33214,205,22390
33215,203,12898
33216,202,14167
33346,202,6281
33423,202,4688
33445,202,4150
33461,202,6418
33586,205,380
33606,203,5630
33622,203,4802
33623,203,2773
33643,203,651
33663,203,2362
33666,203,6700
33681,204,5637
34100,206,463021
34202,206,92226
34203,207,11701
34204,207,41403
34205,208,58085
34207,208,186021
34208,208,19021
34209,209,25533
34210,209,18010
34211,210,11395
34212,207,71316
34213,206,45450
34214,206,13877
34215,206,10415
34302,206,20220
34304,206,12105
34307,206,10051
34309,206,4532
34368,206,3014
34369,206,9092
34431,207,3358
34462,207,7870
34545,208,4979
35201,211,113156
35202,211,70167
35203,211,80342
35204,212,24309
35206,211,46811
35207,210,20854
35208,210,56931
35210,210,20443
35211,212,17425
35212,210,13845
35213,211,13185
35215,210,60710
35216,211,26145
35305,210,7354
35321,210,2440
35341,210,1274
35343,210,6548
35344,210,5408
35502,212,1711
36201,213,100741
36202,213,25105
36203,213,16265
36204,213,30656
36205,214,17440
36206,214,16782
36207,214,13171
36208,214,12169
36301,213,2690
36302,213,809
36321,213,1389
36341,213,10463
36342,213,2831
36368,213,4211
36383,215,1945
36387,213,3025
36388,215,4263
36401,213,6322
36402,213,8519
36403,213,13672
36404,213,5456
36405,213,5190
36468,214,3984
36489,214,6220
37201,216,167563
37202,216,44631
37203,216,22569
37204,216,13650
37205,216,28358
37206,216,22188
37207,216,14593
37208,216,30481
37322,217,6455
37324,217,6639
37341,216,11826
37364,202,1345
37386,216,7197
37387,216,10752
37403,216,4249
37404,216,9425
37406,216,8397
38201,218,189182
38202,219,65857
38203,220,35208
38204,221,16938
38205,219,46824
38206,219,44647
38207,221,19942
38210,218,15904
38213,219,38491
38214,221,17432
38215,218,12925
38356,208,2854
38386,218,3925
38401,218,11777
38402,218,9052
38422,221,7846
38442,221,4845
38484,220,1790
38488,220,4833
38506,220,9691
39201,222,136053
39202,223,5852
39203,223,8709
39204,222,20522
39205,222,12204
39206,224,10395
39208,225,9513
39209,225,5994
39210,225,15794
39211,222,14181
39212,222,11797
39301,215,962
39302,223,1292
39303,223,1293
39304,223,1372
39305,223,603
39306,223,452
39307,223,1846
39341,226,1793
39344,226,1926
39363,226,1882
39364,226,240
39386,222,10986
39387,222,2335
39401,224,3253
39402,222,5895
39403,222,2661
39405,224,2046
39410,222,2306
39411,224,2628
39412,224,8402
39424,225,2238
39427,225,688
39428,225,5404
40100,227,361523
40130,228,537649
40202,229,44638
40203,230,118940
40204,231,21270
40205,231,49027
40206,231,17540
40207,230,28649
40210,230,30748
40211,230,19163
40212,230,15945
40213,227,26005
40214,232,10340
40215,227,16269
40216,230,20993
40217,228,36213
40218,228,40588
40219,228,35748
40220,228,33554
40221,228,24565
40223,228,21894
40224,228,20358
40225,230,13682
40226,231,11258
40227,231,15999
40228,230,25002
40229,230,17498
40230,228,38640
40305,228,18542
40341,228,15243
40342,228,11963
40343,228,16122
40344,228,10305
40345,228,8932
40348,228,3052
40349,228,15491
40381,227,5824
40382,227,11075
40383,227,10939
40384,227,7436
40401,231,3242
40402,231,6827
40421,231,5423
40447,230,11934
40448,233,1122
40503,230,6351
40522,230,6052
40544,230,8130
40601,231,4126
40602,231,3913
40604,231,3235
40605,231,5854
40608,231,1763
40609,231,1184
40610,231,8228
40621,227,12596
40625,227,8410
40642,232,2687
40646,232,3180
40647,227,7318
41201,234,95520
41202,235,54322
41203,234,25749
41204,234,9348
41205,236,25799
41206,234,21924
41207,234,14037
41208,234,19040
41209,234,13014
41210,234,14147
41327,234,6435
41341,234,7294
41345,234,3716
41346,234,10946
41387,235,3245
41401,236,9309
41423,234,2981
41424,234,3965
41425,234,12051
41441,234,4679
42201,237,170737
42202,236,101531
42203,237,20035
42204,237,57322
42205,237,34168
42207,236,14600
42208,236,10960
42209,238,15041
42210,239,12591
42211,240,15817
42212,237,13991
42213,237,21375
42214,237,21918
42307,237,16204
42308,237,11586
42321,237,3984
42322,236,6416
42323,236,6857
42383,241,1152
42391,236,5534
42411,242,8278
43100,243,284897
43202,243,55321
43203,244,15531
43204,229,19847
43205,245,10902
43206,229,28621
43208,243,24468
43210,243,22392
43211,243,15418
43212,246,12091
43213,243,26267
43214,247,12480
43215,246,36436
43216,243,20400
43348,243,4834
43364,229,2460
43367,229,4600
43368,229,6843
43369,229,4918
43403,243,12219
43404,243,13261
43423,248,2218
43424,248,3520
43425,247,793
43428,247,2919
43432,243,2813
43433,247,4818
43441,243,7457
43442,243,3426
43443,243,13094
43444,243,4871
43447,249,8361
43468,243,5697
43482,245,8188
43484,245,2067
43501,244,5142
43505,244,4926
43506,244,1981
43507,244,1014
43510,244,2270
43511,244,516
43512,244,1694
43513,244,1878
43514,244,7564
43531,246,3505
44201,250,183833
44202,250,46434
44203,232,33426
44204,233,31398
44205,250,30119
44206,250,16965
44207,250,7840
44208,250,11408
44209,232,9903
44210,250,13382
44211,232,23693
44212,250,16969
44213,250,14377
44214,251,14350
44322,251,944
44341,250,10906
44461,233,4893
44462,233,7572
45201,252,160042
45202,253,68904
45203,254,51576
45204,255,24164
45205,253,21397
45206,254,26107
45207,255,8783
45208,252,14790
45209,253,9364
45341,253,10056
45361,253,4598
45382,252,9419
45383,252,3153
45401,252,8863
45402,252,8367
45403,256,618
45404,252,2300
45405,252,7802
45406,252,5141
45421,254,7611
45429,254,870
45430,257,1390
45431,254,2745
45441,249,6292
45442,249,2133
45443,249,1993
46201,258,230225
46203,259,41328
46204,260,9769
46206,261,9564
46208,261,23560
46210,260,18424
46213,262,7704
46214,259,6917
46215,258,38961
46216,258,19360
46217,253,17652
46218,258,47940
46219,258,12334
46220,260,14610
46221,259,14753
46222,263,18129
46223,260,16401
46224,258,12543
46225,258,27274
46303,264,185
46304,265,278
46392,258,10778
46404,261,5116
46452,258,4365
46468,259,6390
46482,259,2927
46490,259,3726
46491,259,3697
46492,259,6588
46501,262,3969
46502,262,3056
46505,266,5445
46523,263,670
46524,263,654
46525,263,3429
46527,263,1962
46529,267,3073
46530,268,4576
46531,268,2383
46532,268,2344
46533,269,3257
46534,269,2777
46535,270,2252
47201,271,105525
47205,271,30519
47207,272,18479
47208,271,38797
47209,273,20825
47210,271,19844
47211,271,41638
47212,271,19542
47213,271,37211
47214,274,20496
47215,271,14437
47301,273,2070
47302,273,1157
47303,273,797
47306,273,3449
47308,273,5058
47311,271,3859
47313,271,2038
47314,271,3665
47315,275,1985
47324,271,12711
47325,271,4138
47326,271,8847
47327,271,5352
47328,271,5672
47329,271,11787
47348,271,5500
47350,271,12408
47353,276,347
47354,277,502
47355,278,305
47356,279,165
47357,280,769
47358,281,317
47359,282,579
47360,283,701
47361,284,3680
47362,271,9640
47375,285,553
47381,272,2187
47382,286,903
