municipality,cz,size
5207,98,27803
5209,99,18226
5210,100,43081
5211,96,13489
5212,101,44906
5213,102,20736
5214,100,14994
5215,101,15668
5303,99,3545
5327,102,1714
5346,97,2412
5348,97,10497
5349,97,4769
5361,96,6206
5363,96,3337
5366,96,2755
5368,96,1299
5434,101,11137
5463,98,9140
5464,98,1755
6201,103,103918
6202,104,39940
6203,105,65836
6204,105,53781
6205,106,18022
6206,103,18927
6207,103,19081
6208,103,14843
6209,107,15664
6210,103,26325
6211,103,18739
6212,108,11532
6213,104,16674
6301,103,6436
6302,103,5344
6321,103,9758
6322,103,4277
6323,103,5121
6324,103,5101
6341,108,4718
6361,106,3364
6362,109,5632
6363,106,3316
6364,106,5238
6365,106,2397
6366,106,3003
6367,106,3108
6381,104,13830
6382,104,10264
6401,110,5863
6402,107,8461
6403,107,5189
6426,105,4004
6428,105,12289
6461,105,9141
7201,111,115094
7202,112,58429
7203,113,124414
7204,114,138185
7205,115,26965
7207,115,32143
7208,112,28073
7209,116,16843
7210,113,30432
7211,117,22909
7212,116,32530
7213,111,31913
7214,113,13258
7301,111,6494
7303,111,5268
7308,111,9321
7322,113,3696
7342,115,5260
7344,115,3205
7362,118,4047
7364,118,410
7367,119,3018
7368,118,10858
7402,112,1789
7405,120,5093
7407,112,1960
7408,112,8631
7421,112,9547
7422,112,1852
7423,112,2625
7444,112,1432
7445,121,1887
7446,121,1221
7447,112,12650
7461,115,5950
7464,115,2529
7465,115,2109
7466,115,7742
7481,122,7580
7482,122,3415
7483,122,5376
7484,122,2595
7501,123,9737
7502,123,3526
7503,124,4257
7504,123,3417
7505,123,3464
7521,113,8777
7522,117,6296
7541,114,2227
7542,114,3500
7543,114,6728
7544,117,1708
7545,114,4146
7546,114,3406
7547,114,9566
7548,125,945
7561,116,3698
7564,116,3563
8201,126,101566
8202,126,85485
8203,127,51381
8204,128,51921
8205,127,31802
8207,128,21118
8208,129,19047
8210,128,17490
8211,130,26760
8212,126,26927
8214,126,13806
8215,126,20553
8216,126,31248
8217,130,39641
8219,127,18685
8220,130,57557
8221,126,53689
8222,131,21347
8223,131,12209
8224,130,8719
8225,132,23402
8226,126,19962
8227,128,47339
8228,128,25240
8229,127,18874
8230,127,17666
8231,128,22373
8232,131,29391
8233,131,19665
8234,131,21249
8235,130,14373
8236,127,18747
8302,126,15039
8309,126,8683
8310,126,9703
8341,126,12574
8364,132,12198
8442,127,5884
8443,127,14664
8447,129,4948
8521,128,10723
8542,133,3579
8546,128,11065
8564,129,6707
9201,134,177345
9202,135,66754
9203,134,68814
9204,135,54020
9205,134,42046
9206,136,41573
9208,128,54244
9209,134,32138
9210,136,32239
9211,136,14754
9213,136,38934
9214,134,15075
9215,137,15920
9216,134,18795
9301,134,10695
9342,134,9868
9343,134,9301
9344,134,5242
9345,134,7632
9361,134,15156
9364,128,7411
9384,136,6493
9386,134,10078
9407,136,11768
9411,137,10328
10201,138,132861
10202,138,132609
10203,138,59498
10204,138,70964
10205,135,76855
10206,139,22198
10207,135,30571
10208,138,36313
10209,140,26412
10210,141,22076
10211,138,25678
10212,138,18837
10344,138,4114
10345,138,4992
10366,142,768
10367,142,1863
10382,141,6076
10383,141,2165
10384,141,5970
10421,143,9599
10424,143,2969
10425,143,5216
10426,143,4069
10428,143,1745
10429,143,7992
10443,139,2661
10444,139,1664
10448,139,3396
10449,139,11793
10464,138,7890
10521,135,6770
10522,135,4296
10523,135,4836
10524,135,16206
10525,135,9593
11100,144,355343
11201,145,107230
11202,140,74084
11203,144,188898
11206,146,32715
11207,147,30493
11208,148,104495
11209,148,26674
11210,146,36908
11211,140,30456
11212,145,27716
11214,133,75531
11215,148,54215
11216,146,20394
11217,149,35613
11218,140,52264
11219,149,67607
11221,144,77286
11222,150,95364
11223,144,30752
11224,144,32402
11225,148,43380
11227,151,38348
11228,151,22488
11229,151,21937
11230,151,49733
11231,149,23430
11232,133,47271
11233,149,21401
11234,144,26220
11235,151,32913
11237,144,41066
11238,133,20030
11239,145,31491
11240,133,18531
11241,145,17618
11242,148,17679
11243,150,16134
11245,151,37483
11246,133,12954
11301,149,8771
11324,151,11950
11326,145,12376
11327,145,4638
11341,145,4316
11342,145,6623
11343,145,11705
11346,145,8101
11347,145,7252
11348,145,4789
11349,145,5188
11361,147,3894
11362,147,5159
11363,147,3708
11365,147,6573
11369,145,1835
11381,140,4500
11383,140,5171
11385,140,8854
11408,140,12337
11442,133,10936
11464,133,13279
11465,150,7670
12100,152,300086
12202,131,36016
12203,144,163723
12204,144,196400
12205,153,21508
12206,154,47001
12207,144,166799
12208,155,49653
12210,156,31945
12211,157,40783
12212,152,44773
12213,152,16059
12215,152,29062
12216,144,51385
12217,155,117028
12218,156,9667
12219,154,95514
12220,155,45071
12221,144,53060
12222,155,40958
12223,153,16921
12224,144,32179
12225,154,34654
12226,154,23759
12227,144,36123
12228,152,23859
12229,154,17957
12230,152,15735
12231,155,15022
12232,144,11368
12233,157,13508
12234,153,22742
12235,152,17728
12236,157,38539
12237,152,20062
12238,156,17812
12239,152,11674
12322,152,6091
12329,155,5380
12342,157,2386
12347,157,7918
12349,131,7338
12403,152,7387
12409,157,3932
12410,152,10938
12421,156,4598
12422,156,3304
12423,156,4439
12424,156,5010
12426,156,3573
12427,156,5139
12441,156,5482
12443,156,3032
12463,153,4855
13101,144,23433
13102,144,38193
13103,144,89528
13104,144,150152
13105,144,84157
13106,144,79741
13107,144,103784
13108,144,170770
13109,144,165093
13110,144,119892
13111,144,296173
13112,144,337951
13113,144,110953
13114,144,147538
13115,144,232710
13116,144,124763
13117,144,158347
13118,144,84173
13119,151,216922
13120,144,240097
13121,144,257306
13122,144,180964
13123,144,215269
13201,158,157008
13202,159,57202
13203,144,58565
13204,144,69197
13205,159,42432
13206,158,82156
13207,159,39526
13208,158,78786
13209,160,115839
13210,144,42964
13211,161,62382
13212,158,60479
13213,161,47898
13214,158,38491
13215,158,25481
13218,159,21103
13219,158,29669
13220,161,26956
13221,161,24802
13222,161,42213
13223,159,23295
13224,158,43027
13225,158,19541
13227,159,19582
13228,159,24687
13229,161,66487
13303,159,10449
13305,159,5419
13307,159,1588
13308,159,3639
13361,162,4129
13362,163,155
13363,164,1360
13364,165,928
13381,166,1747
13382,167,94
13401,168,3975
13402,169,117
13421,170,1026
14100,144,1200239
14130,144,464117
14150,160,208136
14201,171,156568
14203,172,90282
14204,171,66839
14205,160,126453
14206,172,75032
14207,160,69463
14208,171,21513
14210,171,19637
14211,172,53204
14212,160,68671
14213,160,71349
14214,160,29699
14215,160,36106
14216,160,40606
14217,172,16665
14218,160,26521
14301,171,10443
14321,160,16039
14341,172,11796
14342,172,10603
14361,172,3814
14362,172,5518
14363,172,5454
14364,172,5830
14366,172,4569
14382,172,10678
14383,172,4017
14384,172,11296
14401,160,14308
14402,160,1055
15100,173,315251
15202,174,126991
15204,173,48813
15205,174,43599
15206,173,44472
15208,174,19734
15209,173,16165
15210,175,32196
15211,174,19587
15212,110,33349
15213,173,40038
15216,176,26267
15217,176,19169
15218,173,27302
15222,176,92730
15223,173,21653
15224,177,37602
15225,178,21148
15226,178,27236
15227,110,15562
15307,173,5387
15342,173,3589
15361,173,5345
15385,173,7899
15405,174,2936
15461,178,4425
15482,175,5936
15504,174,2628
15581,110,3778
15586,179,172
16201,180,167914
16202,181,79606
16204,180,22272
16205,181,27080
16206,180,13705
16207,180,20573
16208,181,19719
16209,181,16636
16210,181,31373
16211,181,39174
16321,180,700
16322,180,10933
16323,180,13196
16342,180,14038
16343,180,8355
17201,182,173709
17202,183,30975
17203,182,44270
17204,184,18436
17205,184,11259
17206,185,38245
17207,183,12786
17209,182,15036
17210,182,38966
17211,182,16859
17212,182,13149
17324,182,1842
17361,182,10563
17365,182,9121
17384,183,12952
17386,183,7492
17407,183,9888
17461,184,5927
17463,184,12609
18201,186,116710
18202,187,29641
18204,187,14364
18205,186,20795
18206,186,14534
18207,186,27362
18208,186,15418
18209,186,38497
18210,186,37428
18322,186,9059
18382,186,2290
18404,186,6544
18423,186,11978
18442,187,5861
18481,187,5255
18483,187,4296
18501,187,8142
19201,188,81639
19202,189,21629
19204,189,12086
19205,188,16087
19206,189,13166
19207,188,11868
19208,188,24688
19209,188,20473
19210,188,21516
19211,188,24384
19212,158,11102
19213,188,15311
19214,188,9015
19346,188,9330
19364,190,1159
19365,190,9491
19366,190,4817
19368,188,7995
19384,188,4675
19422,191,847
19423,189,1637
19424,189,2665
19425,189,2081
19429,189,1141
19430,189,8806
19442,192,543
19443,192,474
20201,193,155563
20202,194,96805
20203,195,66857
20204,196,26425
20205,197,51233
20206,196,23180
20207,193,22778
20208,198,18479
20209,199,31869
20210,199,15387
20211,200,21168
20212,194,16100
20213,200,13467
20214,196,21206
20215,194,25711
20217,198,40260
20218,195,26438
20219,195,12618
20220,194,35041
20303,198,2870
20304,201,2327
20305,201,1756
20306,198,687
20307,198,528
20309,198,6042
20321,198,6653
20323,198,4901
20324,195,4006
20349,195,2392
20350,195,3832
20361,196,11659
20362,196,6976
20363,196,3262
20382,199,10419
20383,199,9708
20384,199,5122
20385,199,4290
20386,199,2695
20388,199,3447
20402,199,6410
20403,197,5510
20404,197,3116
20407,197,3641
20409,202,265
20410,203,771
20411,197,1979
20412,197,420
20413,197,1330
20414,197,1223
20415,197,3313
20416,197,3488
20417,204,940
20422,205,3080
20423,205,2651
20425,205,1789
20429,205,575
20430,205,2202
20432,205,7448
20446,194,1735
20448,194,1399
20450,194,2787
20451,194,2088
20452,194,3339
20481,194,4840
20482,194,3506
20485,206,3405
20486,206,2130
20521,195,7581
20541,193,5055
20543,193,3465
20561,200,8515
20562,200,2766
20563,200,2129
20583,193,5483
20588,193,2321
20590,193,6041
20602,175,1517
21201,207,170136
21202,208,63504
21203,209,41532
21204,210,41514
21205,211,33369
21206,205,34737
21207,211,11047
21208,210,16946
21209,207,23427
21210,205,25994
21211,211,17075
21212,210,30106
21213,207,50925
21214,211,27418
21215,207,11918
21216,207,14239
21217,209,15225
21218,207,12623
21219,212,20914
21220,213,18557
21221,208,15248
21302,207,7711
21303,207,8945
21341,208,12707
21361,208,11439
21362,208,4576
21381,208,8106
21382,208,3236
21383,208,6093
21401,208,12316
21403,207,8376
21404,208,8900
21421,207,5587
21501,211,2860
21502,211,2418
21503,211,4269
21504,211,2620
21505,211,6337
21506,213,4939
21507,213,1469
21521,211,7416
21604,212,988
22100,214,303775
22130,215,310785
22203,216,90084
22205,172,22689
22206,216,41575
22207,190,50359
22208,217,28548
22209,214,45262
22210,190,101130
22211,215,66267
22212,214,55156
22213,215,45297
22214,214,52493
22215,216,30904
22216,215,27497
22219,217,12646
22220,216,18742
22221,215,26787
22222,216,17478
22223,215,16033
22224,215,18551
22225,216,20012
22226,214,21788
22301,217,7211
22302,217,3856
22304,217,5129
22305,218,3825
22306,218,5438
22325,216,12532
22341,216,10963
22342,216,13606
22344,216,9563
22424,214,10726
22429,214,5178
22461,215,9586
23100,219,860911
23201,220,131988
23202,221,118673
23203,219,135870
23204,219,49672
23205,222,36724
23206,219,97387
23207,220,67692
23208,219,22987
23209,221,28167
23210,221,49545
23211,221,143958
23212,221,56451
23213,221,65553
23214,221,36733
23215,219,26919
23216,222,21427
23217,219,36102
23219,219,44871
23220,219,51914
23221,220,23564
23222,222,39901
23223,221,27040
23224,222,26348
23225,221,20760
23226,219,22874
23227,221,13748
23228,219,16939
23229,221,22107
23230,219,16798
23231,220,30736
23232,219,25328
23233,219,24539
23234,219,26904
23235,219,15033
23236,221,11436
23237,219,27577
23238,219,9425
23302,221,10372
23342,219,5514
23361,219,7550
23362,219,11032
23424,219,8170
23425,219,12640
23427,219,2018
23441,222,9169
23442,221,14998
23445,222,10458
23446,222,8726
23447,222,14165
23501,221,12115
23561,220,3857
23562,220,2494
23563,220,874
24201,223,108472
24202,223,109226
24203,224,55575
24204,224,63392
24205,223,47091
24207,223,66788
24208,225,20376
24209,226,11004
24210,223,18205
24211,227,11685
24212,228,9191
24214,223,18395
24215,227,27265
24216,225,40994
24303,219,2632
24324,223,6993
24341,223,12279
24343,223,2789
24344,223,4327
24441,224,6809
24442,224,8761
24443,224,5106
24461,224,5031
24470,224,3780
24471,224,5285
24472,227,9053
24543,226,9862
24561,228,3852
24562,229,4385
25201,230,97816
25202,231,36840
25203,231,48383
25204,230,28354
25206,230,33901
25207,230,20870
25208,230,16610
25209,230,33536
25210,230,16554
25211,230,15394
25212,232,21330
25213,231,41847
25214,231,16224
25383,230,9314
25384,230,4709
25425,231,6921
25441,231,2729
25442,231,3541
25443,231,3816
26100,233,557529
26201,234,34265
26202,187,38449
26203,234,18085
26204,233,60582
26205,235,12052
26206,233,27286
26207,233,29347
26208,233,19968
26209,233,28849
26210,236,25496
26211,233,15532
26212,235,33133
26213,233,14662
26214,237,14802
26303,233,6467
26322,233,7195
26343,233,3347
26344,233,3123
26364,237,899
26365,237,2356
26366,237,5799
26367,225,1539
26407,233,7763
26463,235,1851
26465,235,12860
27100,236,1070073
27140,238,308049
27202,238,67753
27203,236,160107
27204,236,39536
27205,236,131215
27206,238,25610
27207,236,128349
27208,238,29997
27209,236,61793
27210,236,139118
27211,236,95807
27212,239,102923
27213,238,34342
27214,240,35793
27215,236,98303
27216,238,31931
27217,240,49106
27218,236,46404
27219,238,49372
27220,236,40505
27221,239,26811
27222,240,40234
27223,236,55838
27224,236,33471
27225,238,25082
27226,240,24375
27227,236,201281
27228,238,20609
27229,236,18606
27230,236,22794
27231,238,17246
27232,238,17113
27301,236,10978
27321,236,5297
27322,236,3883
27341,238,6678
27361,238,11631
27362,238,2901
27366,238,7979
27381,240,3503
27382,240,4764
27383,240,2738
28100,241,521373
28201,242,184466
28202,236,201211
28203,241,96026
28204,236,160305
28205,243,21927
28206,236,32775
28207,236,69587
28208,242,14496
28209,244,39874
28210,241,81222
28212,242,19242
28213,245,20998
28214,236,70474
28215,241,29878
28216,241,32559
28217,236,48335
28218,241,17472
28219,246,15136
28220,241,21077
28221,246,17017
28222,244,14190
28223,246,29962
28224,243,24549
28225,244,15001
28226,243,21551
28227,242,19064
28228,241,14307
28229,242,30766
28301,236,4948
28365,245,10657
28381,241,10668
28382,241,10435
28442,242,5932
28443,242,7182
28446,242,5521
28464,242,11318
28481,242,7166
28501,242,9826
28585,244,11625
28586,244,8523
29201,237,120275
29202,247,23412
29203,237,32630
29204,237,25216
29205,247,39547
29206,248,21531
29207,249,14938
29208,247,12976
29209,236,30487
29210,239,14826
29211,247,11590
29212,248,15535
29322,225,2559
29342,250,6396
29343,239,7361
29344,237,9565
29345,237,2505
29361,237,3384
29362,237,3037
29363,237,10900
29385,248,1215
29386,248,1326
29401,247,3277
29402,247,2625
29424,239,6063
29425,239,7225
29426,247,7242
29427,239,6019
29441,251,5490
29442,251,6051
29443,251,4118
29444,251,546
29446,252,907
29447,253,626
29449,249,1818
29450,228,590
29451,228,373
29452,251,1261
29453,248,1466
30201,254,146279
30202,254,25394
30203,255,21004
30204,254,12775
30205,256,10390
30206,257,31886
30207,229,13855
30208,254,25556
30209,254,10135
30304,254,5660
30341,255,9581
30343,255,2839
30344,255,2578
30361,254,5960
30362,254,3337
30366,254,11738
30381,256,3142
30382,256,2571
30383,256,3396
30390,256,4118
30391,257,5832
30392,256,4584
30401,257,9757
30404,257,4452
30406,257,2432
30421,229,8028
30422,229,1345
30424,229,1498
30427,228,205
30428,229,8069
31201,258,81896
31202,259,58473
31203,260,25099
31204,259,15249
31302,258,7155
31325,258,2964
31328,258,5075
31329,258,10290
31364,260,4397
31370,260,8390
31371,260,10864
31372,260,8151
31384,259,1305
31386,259,10451
31389,259,5909
31390,259,5957
31401,259,3954
31402,259,2681
31403,259,2438
32201,261,84222
32202,262,32012
32203,261,73825
32204,263,26915
32205,262,21053
32206,261,22888
32207,262,13427
32209,261,22821
32343,261,8205
32386,264,3601
32441,262,2816
32448,262,3784
32449,262,7337
32501,263,5849
32505,263,4011
32525,265,1235
32526,265,1704
32527,266,327
32528,267,7846
33100,268,242680
33202,268,174939
33203,269,44606
33204,270,29680
33205,271,23714
33207,271,22406
33208,268,25087
33209,268,20485
33210,272,19324
33211,268,18825
33212,268,15441
33213,268,15802
33214,273,27688
33215,269,16329
33216,271,15633
33346,268,7571
33423,268,4308
33445,271,4160
33461,271,7844
33586,273,557
33606,269,7736
33622,269,5055
33623,269,3075
33643,269,837
33663,269,3182
33666,269,8745
33681,268,7022
34100,274,414437
34202,274,107788
34203,275,14151
34204,275,47702
34205,276,67372
34207,271,173828
34208,271,23832
34209,277,29154
34210,277,23888
34211,278,13590
34212,275,53190
34213,274,33672
34214,277,17206
34215,274,14071
34302,274,19288
34304,274,12051
34307,274,8932
34309,274,4919
34368,274,5140
34369,274,10580
34431,275,5083
34462,275,10205
34545,279,7630
35201,280,124109
35202,280,70542
35203,280,73645
35204,281,29462
35206,280,47140
35207,282,20648
35208,278,63716
35210,282,21982
35211,281,20786
35212,282,16530
35213,280,15977
35215,282,65128
35216,280,27251
35305,283,11502
35321,278,2746
35341,282,2357
35343,282,6432
35344,282,5378
35502,281,2709
36201,284,99045
36202,284,25857
36203,285,16777
36204,285,32048
36205,284,19445
36206,284,17715
36207,286,16124
36208,286,17803
36301,285,3214
36302,287,1231
36321,284,1711
36341,284,9965
36342,284,4819
36368,285,5979
36383,288,2602
36387,285,4068
36388,288,5249
36401,284,4215
36402,284,7177
36403,284,8643
36404,284,5066
36405,284,5059
36468,286,6864
36489,286,6535
37201,289,157572
37202,289,39451
37203,289,27017
37204,289,14591
37205,289,29982
37206,289,23213
37207,289,17475
37208,289,34227
37322,290,8211
37324,290,8610
37341,289,10806
37364,270,1933
37386,289,4579
37387,289,10570
37403,289,5463
37404,289,9562
37406,289,10230
38201,291,170149
38202,292,75632
38203,293,43158
38204,294,21291
38205,292,48262
38206,292,44066
38207,295,23717
38210,291,17172
38213,292,39201
38214,294,22400
38215,291,11511
38356,276,4082
38386,296,6200
38401,291,10693
38402,291,7498
38422,295,10270
38442,294,6713
38484,293,2285
38488,293,6348
38506,297,12932
39201,298,130020
39202,288,8188
39203,299,10200
39204,298,19750
39205,298,13627
39206,300,12835
39208,301,10487
39209,302,8178
39210,301,16689
39211,298,12845
39212,298,14448
39301,288,1544
39302,299,1660
39303,299,1602
39304,299,1912
39305,299,813
39306,299,761
39307,299,2018
39341,303,2424
39344,303,3894
39363,303,2549
39364,303,330
39386,298,11788
39387,298,3957
39401,300,4129
39402,298,6520
39403,298,3652
39405,304,2215
39410,298,2665
39411,300,3479
39412,300,10508
39424,301,3567
39427,301,876
39428,301,6536
40100,305,378426
40130,306,441791
40202,307,53890
40203,308,110238
40204,309,23318
40205,309,48650
40206,310,21888
40207,308,30849
40210,308,34117
40211,308,17037
40212,308,19411
40213,305,23134
40214,311,11978
40215,305,17349
40216,312,15957
40217,306,23242
40218,306,28104
40219,306,26074
40220,306,24690
40221,306,19569
40223,306,15433
40224,306,16891
40225,312,14547
40226,309,11873
40227,309,18498
40228,312,26664
40229,308,20650
40230,306,28587
40305,306,11208
40341,306,9920
40342,306,7920
40343,306,12777
40344,306,7264
40345,306,5882
40348,306,2953
40349,306,10912
40381,305,6191
40382,305,9754
40383,305,9462
40384,305,5698
40401,309,3809
40402,309,7241
40421,309,5067
40447,312,9161
40448,313,1446
40503,312,5221
40522,308,5228
40544,308,7001
40601,310,5056
40602,310,5489
40604,310,3703
40605,310,6867
40608,310,1989
40609,310,1413
40610,310,8199
40621,305,11603
40625,305,9013
40642,311,2794
40646,311,3367
40647,305,8606
41201,314,91513
41202,315,56124
41203,314,21135
41204,315,10691
41205,316,26642
41206,316,22439
41207,316,14495
41208,314,15389
41209,316,13535
41210,314,13139
41327,314,6080
41341,314,5249
41345,314,2815
41346,314,11182
41387,315,3260
41401,316,10283
41423,316,3551
41424,316,3781
41425,316,13978
41441,316,5229
42201,317,181597
42202,318,103813
42203,319,22595
42204,317,49966
42205,318,25750
42207,320,17598
42208,320,12537
42209,321,17687
42210,322,14698
42211,323,19609
42212,324,15583
42213,317,22237
42214,319,23623
42307,317,11396
42308,317,8063
42321,318,4215
42322,318,5893
42323,318,7142
42383,325,1685
42391,318,4330
42411,323,11476
43100,326,247431
43202,327,59170
43203,328,17372
43204,307,21401
43205,329,13770
43206,307,29744
43208,307,26548
43210,326,22496
43211,327,13778
43212,330,15009
43213,327,25802
43214,331,13729
43215,330,45629
43216,326,14282
43348,326,6206
43364,307,2835
43367,307,5318
43368,307,6579
43369,307,6148
43403,326,9712
43404,326,8399
43423,332,2247
43424,332,4272
43425,331,835
43428,331,3549
43432,326,2184
43433,331,5032
43441,326,6968
43442,326,3024
43443,326,10647
43444,326,5284
43447,333,10708
43468,327,5605
43482,329,10250
43484,329,2130
43501,328,4988
43505,328,5713
43506,328,2361
43507,328,1397
43510,328,2542
43511,334,992
43512,328,1870
43513,328,2935
43514,328,8340
43531,330,3914
44201,335,152305
44202,335,51710
44203,311,32495
44204,313,33879
44205,336,34734
44206,336,19748
44207,336,10033
44208,337,14464
44209,311,11590
44210,335,13317
44211,311,26794
44212,335,21145
44213,335,13419
44214,338,16113
44322,338,1346
44341,335,8533
44461,313,5567
44462,313,8539
45201,339,135394
45202,340,68058
45203,341,57441
45204,342,29042
45205,343,24919
45206,341,25485
45207,342,10658
45208,339,16369
45209,343,10858
45341,340,7436
45361,343,5102
45382,339,8954
45383,339,2993
45401,339,8684
45402,339,7095
45403,344,880
45404,339,2568
45405,339,7866
45406,339,5711
45421,341,7204
45429,341,1385
45430,345,2069
45431,341,4161
45441,346,7677
45442,346,2996
45443,333,2369
46201,347,204300
46203,348,38030
46204,349,10361
46206,350,11117
46208,350,22902
46210,351,20275
46213,352,9499
46214,347,7989
46215,353,40912
46216,347,19525
46217,340,19277
46218,347,41254
46219,353,12765
46220,349,18082
46221,348,14403
46222,354,20602
46223,349,20617
46224,347,14470
46225,347,22766
46303,355,194
46304,356,347
46392,353,12734
46404,350,5729
46452,347,5343
46468,348,7084
46482,348,3009
46490,357,4712
46491,357,5076
46492,348,8338
46501,352,5525
46502,352,3856
46505,358,5175
46523,354,732
46524,359,838
46525,360,4283
46527,354,2071
46529,361,3488
46530,362,5005
46531,362,2692
46532,362,3084
46533,363,3158
46534,363,2780
46535,364,2288
47201,365,107206
47205,365,23514
47207,366,15368
47208,365,28940
47209,367,17427
47210,365,15139
47211,365,33553
47212,365,12748
47213,365,33854
47214,368,19325
47215,365,12838
47301,367,2357
47302,367,1312
47303,367,842
47306,367,3461
47308,367,5407
47311,365,3201
47313,367,1561
47314,367,3612
47315,369,1847
47324,365,9896
47325,365,4736
47326,365,6084
47327,365,4420
47328,365,3820
47329,365,7311
47348,365,4442
47350,365,8375
47353,370,317
47354,371,256
47355,372,280
47356,373,215
47357,374,713
47358,375,271
47359,376,536
47360,377,731
47361,378,3696
47362,365,6817
47375,379,598
47381,366,1529
47382,380,768
