municipality,cz,size
4564,84,7386
4565,89,3698
4566,84,4623
4567,84,1795
4581,84,5287
4582,84,2117
4601,86,5893
4602,86,1643
4603,86,5007
4604,86,3457
4605,86,2181
5201,90,131057
5202,91,22149
5203,92,17323
5204,93,27049
5205,94,20747
5206,90,12072
5207,92,14757
5208,95,17361
5209,93,16985
5303,93,2760
5321,96,9514
5322,93,5255
5323,96,3263
5324,96,1621
5325,93,3363
5326,96,3191
5327,96,1274
5341,91,2710
5342,91,4907
5343,91,1980
5344,91,3660
5345,91,3222
5346,91,1874
5347,91,2260
5361,90,5197
5362,90,3762
5363,90,3154
5364,90,2190
5365,90,9261
5366,90,2501
5367,90,3107
5368,90,1661
5381,90,4505
5382,90,3534
5401,94,5567
5402,94,2322
5403,94,6123
5404,94,2763
5405,94,2781
5406,94,2862
5407,94,2771
5408,94,3025
5409,94,2210
5410,94,4454
5421,95,2659
5422,95,4571
5423,95,6247
5424,95,3134
5425,95,5203
5426,95,5865
5427,95,3704
5428,95,2025
5429,95,3562
5430,95,2439
5431,95,3503
5432,95,3885
5433,95,3680
5441,92,3957
5442,92,6780
5443,92,4934
5444,92,3444
5445,92,6503
5446,92,2053
5447,92,2660
5461,92,4922
5462,92,3937
5463,92,8289
5464,92,1439
5465,92,1316
6201,97,111855
6202,98,42473
6203,99,44262
6204,99,46947
6205,100,18545
6206,97,19960
6207,97,16871
6208,97,14522
6209,98,15100
6210,97,30300
6211,97,20590
6212,97,10199
6213,98,16595
6301,97,6897
6302,97,5797
6321,97,9737
6322,97,3342
6323,97,4355
6324,97,4743
6341,97,4339
6361,100,3234
6362,100,4944
6363,100,2906
6364,100,4460
6365,100,2023
6366,100,2636
6367,100,2715
6381,98,12913
6382,98,8813
6401,101,4550
6402,98,7761
6403,98,4170
6421,99,3035
6422,99,8323
6423,99,5627
6424,99,4421
6425,99,3983
6426,99,3594
6427,99,2672
6441,102,4499
6461,99,8122
6462,99,3341
6463,99,2552
6464,99,3282
7201,103,122404
7202,104,50278
7203,105,143919
7204,106,146237
7205,107,21515
7206,108,21295
7207,105,30813
7208,104,16112
7209,108,17183
7210,105,16460
7301,103,6029
7302,103,4687
7303,103,5148
7304,103,9648
7305,103,11608
7306,103,4554
7307,103,2071
7308,103,7779
7309,103,3060
7321,105,5216
7322,105,3925
7323,105,9909
7324,105,4072
7325,105,4356
7326,105,3655
7341,105,2841
7342,105,5776
7343,105,2775
7344,105,3005
7361,109,6177
7362,109,3412
7363,109,1042
7364,110,388
7365,109,824
7366,109,1341
7367,109,2430
7381,104,3465
7401,104,1613
7402,104,1614
7403,104,4759
7404,104,1925
7405,104,3949
7406,104,1199
7407,104,1794
7408,104,7927
7421,104,8721
7422,104,1714
7423,104,2074
7424,104,4334
7441,104,6844
7442,104,2889
7443,104,1923
7444,104,1030
7445,111,1087
7446,111,713
7461,107,8310
7462,107,3186
7463,107,2913
7464,107,2944
7465,107,2361
7466,107,7780
7467,107,2202
7481,112,7507
7482,112,2998
7483,112,5004
7484,112,2006
7501,112,8966
7502,105,3713
7503,112,3761
7504,112,3425
7505,112,3073
7521,105,9027
7522,113,5678
7523,113,2469
7524,113,2516
7525,113,1438
7526,113,3086
7527,113,11090
7541,106,2450
7542,106,3543
7543,106,7099
7544,106,1337
7545,106,4467
7546,106,3180
7547,106,9687
7548,106,721
7561,108,3946
7562,108,5657
7563,108,5874
7564,108,3116
8201,114,102471
8202,115,77879
8203,116,56962
8204,117,24297
8205,118,22290
8206,119,28499
8207,120,23058
8208,116,29948
8210,119,16855
8211,121,18981
8212,115,16607
8214,115,14007
8215,115,20837
8216,114,12892
8217,121,35203
8218,117,20469
8219,116,30822
8220,116,65303
8221,114,64573
8222,122,26154
8302,114,15454
8303,118,8326
8304,118,11351
8305,114,6276
8306,114,5945
8307,114,3050
8308,114,1982
8309,114,8783
8321,114,15215
8322,114,7321
8323,114,1078
8324,119,9553
8341,114,15119
8342,114,20274
8343,114,3706
8344,114,12390
8345,114,3504
8346,114,1971
8347,114,2029
8361,115,4887
8362,115,2692
8363,115,1841
8364,114,10446
8381,115,5418
8401,118,5779
8402,118,13023
8403,122,4448
8406,122,21312
8407,122,18401
8421,122,7613
8422,122,2678
8423,122,11024
8424,118,5108
8425,118,6249
8441,116,8803
8442,116,8393
8443,116,19825
8445,116,11192
8446,116,4243
8447,116,4796
8448,116,3314
8449,116,5144
8461,116,8552
8462,118,3875
8463,118,12729
8464,116,11962
8465,116,4264
8482,121,11440
8483,121,6371
8501,119,7460
8502,119,8003
8503,119,8621
8504,119,3255
8505,119,7602
8521,119,11066
8522,119,4306
8523,119,11247
8541,117,22417
8542,123,4343
8543,117,17517
8544,117,6739
8546,117,12749
8561,121,20416
8563,121,13584
8564,116,7910
9201,120,192609
9202,124,68697
9203,124,35264
9204,124,35777
9205,124,42018
9206,125,7890
9207,125,27300
9208,120,67018
9209,120,30466
9210,126,25019
9211,126,16337
9212,126,27194
9301,120,13151
9302,120,8518
9303,120,4148
9304,120,15244
9321,124,3205
9322,124,4614
9323,125,1332
9341,120,8016
9342,120,11351
9343,120,7659
9344,120,5642
9345,120,8003
9361,120,17680
9362,120,8966
9363,120,7392
9364,117,11051
9365,124,12404
9366,124,8015
9367,124,8454
9368,124,6291
9382,125,1165
9383,125,5966
9384,126,6274
9385,126,12646
9386,120,13615
9387,126,4997
9401,127,6173
9402,127,8534
9403,127,6249
9404,127,3196
9405,126,2624
9406,126,7066
9407,126,11852
9409,126,19858
9410,126,4311
9421,124,12315
9422,124,4858
10201,128,119617
10202,129,100378
10203,130,48272
10204,130,55108
10205,130,64600
10206,131,19767
10207,132,34159
10208,128,19706
10209,133,27199
10210,129,21329
10211,129,19789
10301,128,4323
10302,128,5206
10303,128,9540
10304,128,7265
10305,128,3754
10306,128,5201
10307,130,6888
10308,130,1125
10309,130,1304
10321,129,9386
10322,129,2177
10323,129,7770
10324,129,15294
10341,128,5061
10342,128,880
10343,128,2231
10344,128,5539
10345,128,6974
10361,133,4909
10362,133,2917
10363,129,10852
10364,134,908
10365,134,364
10366,134,688
10381,129,2184
10382,129,4677
10383,129,1176
10384,129,6354
10401,129,7004
10421,128,7898
10422,128,1032
10423,128,6463
10424,135,3186
10425,135,5241
10426,135,3919
10427,135,811
10428,128,1638
10441,131,1687
10442,131,2282
10443,131,2481
10444,131,1603
10445,131,4441
10446,131,3059
10447,131,3242
10448,131,3543
10461,130,7726
10462,130,9230
10463,130,13857
10464,129,15742
10481,130,6506
10482,130,13335
10483,130,8531
10484,130,11586
10501,130,9397
10521,132,7140
10522,132,5130
10523,132,5140
10524,130,19769
10525,132,12093
11201,136,139415
11202,137,63841
11203,138,206197
11204,138,205693
11205,138,189252
11206,137,35885
11207,139,23276
11208,140,134320
11209,140,33423
11210,123,28216
11211,133,25643
11212,136,37534
11213,141,46805
11214,141,86083
11215,140,67468
11216,123,23918
11217,137,34028
11218,137,44668
11219,138,90852
11220,138,35724
11221,142,100791
11222,141,132515
11223,138,31305
11224,138,49403
11225,140,60228
11226,138,23780
11227,143,53253
11228,143,27978
11229,143,31340
11230,143,66087
11231,138,30793
11232,123,29516
11233,138,28957
11234,142,33830
11235,143,45833
11236,143,23487
11237,141,58351
11238,138,26910
11239,136,41282
11240,123,23679
11241,136,28607
11242,140,22660
11243,141,25014
11301,138,14184
11304,137,12070
11322,143,19675
11324,143,15559
11326,136,15736
11327,136,5603
11330,140,954
11341,136,5479
11342,136,8350
11343,136,14995
11344,136,3431
11345,136,2449
11346,136,10224
11347,136,9493
11348,136,6757
11361,139,3734
11362,139,4920
11363,139,3557
11364,139,2389
11365,139,4976
11366,139,1213
11367,139,665
11368,139,2496
11369,136,1604
11381,133,5073
11382,133,8841
11383,133,5913
11384,133,496
11385,133,13161
11401,137,3431
11402,137,5307
11403,137,12831
11405,137,8032
11406,137,5358
11407,137,5308
11408,137,15355
11421,123,9099
11422,137,1674
11423,137,3406
11424,117,5758
11425,123,6289
11442,141,13958
11445,138,19414
11446,123,9938
11461,123,10381
11462,123,13761
11464,141,19631
11465,141,12046
11468,141,15799
12100,142,363675
12202,144,34263
12203,142,205413
12204,142,237202
12205,145,20924
12206,146,51414
12207,142,200424
12208,141,49247
12209,147,20611
12210,148,39846
12211,147,43181
12212,149,69660
12213,150,23886
12214,144,14175
12215,144,18233
12216,142,65058
12217,142,135943
12218,148,8650
12219,146,115679
12220,142,60845
12221,149,71078
12222,142,53231
12223,145,13339
12224,142,43538
12225,146,39486
12226,146,22553
12227,142,60149
12228,149,34063
12229,146,24591
12230,150,30421
12231,149,22905
12303,141,13636
12305,142,19085
12322,149,8467
12324,147,22686
12325,149,4292
12326,142,21005
12328,149,3250
12329,149,10106
12341,147,3587
12342,147,2810
12343,147,5912
12344,147,10965
12345,147,5143
12346,147,2507
12347,147,7910
12348,144,3900
12349,122,7420
12361,144,5099
12362,144,4893
12381,144,5154
12382,144,4413
12402,150,18113
12403,150,8166
12404,150,10399
12405,150,8075
12406,150,2035
12407,150,5003
12408,144,6234
12409,147,3978
12421,148,4828
12422,148,3421
12423,148,5596
12424,148,5481
12426,148,3410
12427,148,4453
12441,148,4777
12442,148,3140
12443,148,2930
12444,148,8429
12445,148,5628
12461,145,2454
12462,145,2576
12463,145,4377
12464,145,2074
12465,145,2652
12466,145,5400
12467,145,2666
12468,145,2572
12472,145,3356
13101,142,17035
13102,142,35082
13103,142,69472
13104,142,122072
13105,142,78153
13106,142,70209
13107,142,102654
13108,142,176975
13109,142,152953
13110,142,110226
13111,142,300080
13112,142,348120
13113,142,88337
13114,142,152592
13115,142,230009
13116,142,107860
13117,142,144095
13118,142,80748
13119,142,221747
13120,142,274423
13121,142,267210
13122,142,187735
13123,142,275366
13201,151,210095
13202,152,68852
13203,142,56896
13204,142,69285
13205,152,58375
13206,153,96137
13207,152,44682
13208,153,83502
13209,154,149874
13210,142,45646
13211,155,70694
13212,151,69576
13213,155,56757
13214,153,45668
13215,153,28573
13216,155,31780
13217,155,41388
13218,152,26204
13219,153,31934
13220,155,31699
13221,155,26730
13222,155,46091
13223,152,27190
13224,153,59774
13225,153,29075
13227,152,24612
13228,152,31883
13303,152,14110
13305,152,6463
13307,152,1165
13308,152,2791
13361,156,3718
13362,157,171
13363,158,1296
13364,159,854
13382,160,160
13401,161,4032
13402,162,114
13421,163,1344
14100,142,1435849
14130,142,557101
14201,164,166103
14203,165,104927
14204,166,65932
14205,166,155357
14206,165,85046
14207,166,88912
14208,164,21732
14209,154,255221
14210,164,21620
14211,165,67600
14212,154,92292
14213,154,90965
14214,154,42500
14215,154,50427
14216,154,53561
14217,165,18865
14218,154,34602
14301,164,11637
14321,166,20317
14341,165,12797
14342,165,12377
14361,165,4728
14362,165,7398
14363,165,5618
14364,165,5663
14366,165,5844
14382,165,8716
14383,165,3711
14384,165,11610
14401,154,19031
14402,154,1503
14421,154,9810
14422,154,12760
14423,151,4172
14424,151,4440
15201,167,214102
15202,168,86454
15204,169,39185
15205,170,37448
15206,171,35067
15207,167,27653
15208,168,19357
15209,169,14811
15210,172,19797
15211,168,19570
15212,171,13428
15213,173,21568
15215,168,11215
15216,174,14343
15217,175,12372
15218,176,17501
15219,177,8033
15220,167,18545
15221,167,22045
15222,175,59232
15301,167,4719
15302,167,3677
15303,167,9027
15304,167,4112
15306,171,4512
15307,171,6055
15308,171,3286
15309,171,3599
15310,171,12158
15311,171,2604
15321,167,4670
15322,176,8683
15323,167,4977
15324,167,14427
15341,173,4370
15342,173,4038
15343,173,7277
15344,173,11422
15345,173,13239
15346,167,5715
15347,167,11970
15348,167,2078
15349,173,2698
15350,167,1802
15351,173,2935
15361,169,6114
15362,169,5199
15363,169,5380
15364,168,5924
15381,176,2126
15382,176,1056
15383,176,1410
15384,176,1610
15401,168,6329
15402,168,3197
15403,168,3462
15404,173,2227
15405,170,2426
15406,173,5083
15421,168,994
15441,168,2642
15442,178,4338
15443,178,5794
15444,178,3206
15445,178,3967
15446,178,2174
15447,178,842
15461,178,4155
15462,178,8678
15463,178,13183
15464,178,6442
15481,172,3745
15482,172,5470
15483,172,2878
15501,170,1105
15502,168,3350
15504,170,2282
15505,170,2954
15521,175,1688
15522,175,1910
15523,179,1863
15524,179,1458
15525,175,1112
15526,175,1414
15541,175,5328
15542,175,4589
15543,175,4086
15544,175,2418
15545,175,2940
15546,175,2382
15547,175,2322
15548,175,3306
15549,175,1422
15550,175,2729
15561,174,1479
15562,174,4858
15563,174,4201
15581,171,3301
15582,171,5147
15583,171,4595
15584,171,5306
15585,102,3063
15586,180,320
15601,177,4231
15602,177,4558
15603,177,3260
15604,177,2024
15605,177,2597
15606,177,2791
15607,177,1939
15608,177,2221
15609,177,1451
16201,181,145742
16202,182,78691
16203,182,16583
16204,181,22573
16205,182,25761
16206,181,15718
16207,181,17969
16208,182,19345
16209,182,16321
16301,181,10448
16302,181,5172
16321,181,1005
16322,181,10980
16323,181,13301
16341,181,3320
16342,181,13459
16343,181,7146
16361,181,10412
16362,181,15580
16363,181,882
16364,181,742
16381,182,14944
16382,182,5764
16383,182,933
16384,182,4209
16401,182,4913
16402,183,651
16403,183,497
16404,184,614
16405,182,3609
16406,182,4883
16407,182,645
16408,182,6928
16421,182,9641
16422,182,6319
17201,185,199314
17202,186,22269
17203,185,50778
17204,187,11692
17205,187,8357
17206,188,31514
17207,186,11537
17208,185,30545
17301,188,4919
17321,185,7380
17322,185,7309
17323,185,6298
17324,185,2199
17342,185,5563
17343,185,10100
17344,185,19312
17345,185,526
17346,185,586
17347,185,1334
17348,185,348
17349,189,601
17361,185,15333
17362,185,5044
17363,185,5376
17364,185,5923
17365,185,12103
17382,186,3938
17383,186,3171
17384,186,7610
17385,186,3939
17401,186,2724
17402,186,2632
17403,186,3333
17404,186,3971
17405,186,1596
17406,186,2323
17421,187,4780
17422,187,3207
17423,187,4807
17424,187,1883
17441,187,3223
18201,190,114952
18202,191,30128
18203,192,35145
18204,191,14556
18205,190,18228
18206,190,12962
18207,192,30950
18302,190,2300
18321,190,4644
18322,190,3056
18323,190,1696
18342,190,336
18361,190,10773
18362,190,6859
18363,190,8524
18364,190,14841
18365,190,11178
18366,190,6137
18381,192,6457
18382,192,1650
18401,192,2599
18402,192,2140
18403,192,1009
18421,192,4347
18422,192,1905
18423,192,2777
18424,190,816
18425,192,2419
18426,190,4608
18441,191,4082
18442,191,5053
18461,191,3518
18462,191,1258
18481,191,5203
18482,191,3264
19201,193,81846
19202,194,23876
19203,195,11234
19204,194,13761
19205,195,14559
19206,194,12748
19207,196,14636
19301,193,3305
19302,195,2764
19303,195,529
19304,195,4417
19305,195,684
19321,193,12314
19322,193,5520
19323,193,5071
19324,193,3746
19325,193,2069
19326,193,2534
19327,197,255
19328,193,1684
19341,194,731
19342,193,1818
19343,193,4834
19344,198,1756
19345,198,2061
19361,193,5796
19362,193,1805
19363,198,1755
19364,198,680
19365,198,3224
19366,199,2596
19367,199,1763
19381,193,18460
19382,193,8298
19383,193,5433
19384,193,7552
19385,193,7666
19386,193,3243
19387,193,8934
19388,193,246
19389,193,5062
19390,193,8258
19391,193,6223
19401,193,5362
19402,196,2170
19403,196,3271
19404,196,4428
19405,196,3997
19406,196,1819
19407,196,2534
19408,196,1832
19409,196,1498
19421,151,954
19422,194,859
19423,194,2091
19424,194,3673
19425,194,2339
19426,194,8344
19427,194,1114
19428,194,701
19429,194,1283
19441,151,10497
19442,200,429
19443,200,310
20201,201,162526
20202,202,93457
20203,203,55162
20204,204,26055
20205,205,50346
20206,204,25572
20207,201,25061
20208,206,20474
20209,207,29162
20210,207,16104
20211,208,21024
20212,209,14373
20213,208,12485
20214,204,26337
20215,202,30407
20216,201,17345
20217,206,29915
20301,206,6854
20302,206,3768
20303,210,2649
20304,210,2606
20305,210,1809
20306,210,636
20307,210,410
20308,206,2195
20321,206,7433
20322,206,4824
20323,206,6669
20324,206,4103
20325,206,2813
20326,203,2509
20341,203,11227
20342,203,2203
20343,203,11568
20345,203,5018
20346,203,1855
20347,203,1200
20349,203,2248
20361,204,11000
20362,204,7232
20363,204,3659
20381,207,3094
20382,207,10489
20383,207,12830
20384,207,5385
20385,207,6398
20386,207,2657
20387,207,918
20388,207,3961
20402,207,6946
20403,205,6154
20404,205,2496
20406,205,295
20407,205,2785
20408,205,328
20409,205,259
20410,211,586
20411,205,1904
20412,205,327
20413,212,885
20414,205,904
20415,205,3346
20416,205,3423
20417,213,675
20418,212,352
20419,212,959
20421,214,3641
20422,214,2566
20423,214,2368
20424,202,1706
20425,214,1527
20426,214,1269
20427,214,932
20428,214,835
20429,214,501
20430,214,1974
20431,215,878
20441,202,4631
20443,202,2598
20444,202,1055
20445,202,1019
20446,202,1474
20447,202,779
20448,202,1070
20449,202,6831
20450,202,3840
20451,202,2306
20461,202,12543
20462,202,14170
20463,216,496
20464,216,1600
20465,202,4831
20466,202,7910
20467,202,4185
20481,209,4900
20482,209,4470
20483,209,505
20484,209,564
20485,209,4246
20486,209,1948
20501,201,3162
20502,201,655
20521,201,8022
20522,201,8267
20541,201,5641
20543,201,3864
20561,208,7567
20562,208,2537
20563,208,1895
20581,201,2719
20582,201,4720
20583,201,4776
20584,201,3578
20585,201,2849
20586,201,2490
20587,201,1095
20588,201,1574
20589,201,1218
20601,208,2415
20602,172,1244
21201,217,170966
21202,218,64781
21203,219,31126
21204,220,44274
21205,221,32506
21206,215,23844
21207,221,10645
21208,220,17902
21209,217,28252
21210,215,15739
21211,222,22212
21212,220,28853
21213,217,56266
21214,222,40293
21301,223,4326
21302,217,10293
21303,217,9592
21304,217,5098
21321,218,6515
21322,218,3868
21323,218,7474
21341,218,14241
21342,218,2767
21361,218,12616
21362,218,4020
21381,218,9331
21382,218,3928
21383,218,6890
21384,218,2005
21401,224,8389
21402,224,1661
21403,224,10063
21404,224,10230
21405,224,645
21406,224,578
21407,224,168
21408,224,213
21421,217,7485
21422,217,3464
21423,217,14923
21424,217,5030
21425,217,4982
21426,217,5433
21427,217,885
21441,217,8034
21442,217,1359
21443,217,3797
21461,221,997
21462,221,724
21463,221,2776
21464,221,1698
21465,221,1036
21481,225,6770
21482,225,2854
21483,225,5313
21484,225,1528
21485,225,1943
21486,225,861
21487,226,955
21501,222,4174
21502,222,2516
21503,222,4659
21504,222,2029
21505,222,5474
21506,227,4359
21507,227,1302
21521,222,8227
21523,222,595
21541,220,5770
21561,215,2477
21562,215,391
21563,215,1491
21564,215,2831
21565,215,3139
21566,215,1641
21567,215,2289
21568,220,2349
21569,220,3021
21570,220,449
21571,220,1100
21581,228,5051
21582,228,1738
21583,228,6871
21584,226,3255
21585,228,601
21601,219,2387
21602,219,1254
21603,225,648
21604,183,976
21605,219,1252
21606,219,1914
21607,219,917
21608,229,382
21621,219,7490
21622,219,3638
21623,219,736
21624,219,473
21625,230,4861
21626,230,2086
22201,231,208972
22202,232,264802
22203,233,93356
22204,199,104952
22205,165,18748
22206,233,47995
22207,199,53921
22208,234,29793
22209,231,35217
22210,199,105398
22211,232,40473
22212,231,55041
22213,235,38101
22214,231,58453
22215,233,37485
22216,232,28270
22217,232,9816
22218,232,38663
22219,234,11575
22220,233,24657
22221,232,21755
22301,234,6960
22302,234,3735
22304,234,4153
22305,236,3393
22306,236,3227
22307,236,1403
22321,233,7242
22322,233,7401
22323,237,1652
22324,236,2402
22325,233,16853
22326,233,8884
22327,233,7050
22328,233,3533
22329,233,3541
22341,233,13925
22342,233,16613
22344,233,9055
22361,199,4527
22381,199,7558
22382,199,6200
22383,199,4546
22401,231,6074
22402,231,10844
22421,235,5616
22422,235,12987
22423,231,12523
22424,231,13245
22425,231,9933
22426,231,3007
22427,231,2856
22428,231,1438
22442,235,6010
22444,235,12241
22445,235,7777
22446,235,15375
22447,235,11058
22461,232,9536
22462,238,2698
22481,232,9091
22482,232,9173
22483,232,9772
22484,232,14408
22485,232,5659
22486,232,492
22487,239,2171
22488,239,1398
22502,232,5600
22503,232,8289
22505,232,6520
22521,232,9569
22522,232,7209
22523,232,7821
23100,223,924408
23201,240,162117
23202,241,147210
23203,223,117126
23204,223,55704
23205,242,45595
23206,223,123309
23207,240,52985
23208,223,27187
23209,241,31345
23210,241,60396
23211,243,159591
23212,241,72256
23213,241,45919
23214,240,37766
23215,223,31257
23216,242,20847
23217,223,41428
23218,223,25233
23219,223,63822
23220,223,44282
23221,240,16534
23222,242,44466
23223,242,34257
23224,242,34528
23225,241,28292
23226,223,31671
23227,241,16870
23228,223,21053
23229,223,28306
23230,223,28060
23302,223,15825
23304,223,16806
23341,223,6631
23342,223,6165
23343,223,18965
23344,223,15706
23345,223,3564
23346,223,8508
23347,223,8015
23361,223,9201
23362,223,13617
23381,223,13302
23401,223,10130
23402,223,5653
23421,223,9894
23422,223,10658
23423,223,15601
23424,223,12081
23425,223,15670
23426,223,2456
23427,223,2160
23428,223,16361
23429,223,12835
23430,223,3935
23431,223,2288
23432,223,9577
23441,242,9874
23442,242,19016
23445,242,9700
23446,242,9815
23447,242,17477
23481,241,10961
23482,241,10009
23483,241,5864
23501,241,15398
23502,241,4143
23521,243,19777
23522,243,7397
23523,243,1815
23541,243,4066
23543,243,2281
23544,243,1480
23561,211,2174
23562,211,1773
23563,211,596
23564,244,86
23565,211,741
23566,211,1362
23581,240,5921
23582,240,1390
23601,240,3603
23602,240,7646
23603,240,9840
23604,240,6326
23621,240,18312
23622,240,3449
23623,240,12203
24201,245,66708
24202,246,124514
24203,247,41469
24204,247,52832
24205,246,45212
24206,248,26799
