municipality,cz,size
4207,120,20011
4208,123,14898
4209,120,19651
4210,120,35963
4211,120,14414
4301,123,6043
4302,123,1287
4321,123,7998
4322,123,5974
4323,123,13049
4324,124,4669
4341,123,9220
4361,120,11448
4362,120,7463
4382,120,2216
4401,120,7140
4404,120,6390
4405,120,9808
4406,120,4605
4421,120,7410
4422,120,4338
4423,120,5102
4424,120,2222
4441,125,6071
4442,125,4228
4443,125,3113
4444,125,3902
4461,122,3033
4462,122,3628
4463,126,5367
4481,127,6878
4482,127,5301
4501,126,8375
4502,122,6363
4503,122,8300
4504,126,3254
4521,128,6973
4522,129,6639
4523,128,7146
4524,128,2193
4525,128,4517
4526,122,2621
4527,128,2080
4528,128,3615
4529,128,3467
4530,128,841
4541,130,9061
4542,130,2759
4543,130,4211
4544,130,7345
4545,131,3454
4546,130,5235
4547,129,2935
4548,130,4117
4561,121,6237
4562,121,9039
4563,121,2871
4564,121,7566
4565,131,3708
4566,121,4617
4567,121,2258
4581,121,6573
4582,132,3174
4601,116,6109
4602,131,1952
4603,116,5445
4604,116,3959
4605,116,2484
5201,133,113586
5202,134,23744
5203,135,17706
5204,136,29786
5205,137,19457
5206,138,15164
5207,139,15552
5208,140,17311
5209,136,18787
5303,136,4114
5321,141,10796
5322,136,5948
5323,141,4128
5324,141,2373
5325,136,4003
5326,141,3726
5327,141,1767
5341,134,3150
5342,142,6285
5343,134,2283
5344,134,4056
5345,134,3556
5346,142,2453
5347,134,2521
5361,133,6253
5362,133,3936
5363,133,3270
5364,133,2363
5365,133,6747
5366,133,2524
5367,138,3608
5368,138,1213
5381,133,5225
5382,133,3640
5401,137,5384
5402,137,2598
5403,137,6130
5404,143,3481
5405,133,2926
5406,137,3367
5407,137,2843
5408,143,3666
5409,144,2887
5410,137,4915
5421,140,2716
5422,145,5318
5423,146,6817
5424,140,3218
5425,146,5914
5426,146,6724
5427,145,4309
5428,140,2266
5429,140,3781
5430,146,2995
5431,146,3534
5432,140,4213
5433,140,3803
5441,139,4231
5442,135,7063
5443,135,5108
5444,135,3741
5445,139,6599
5446,135,2423
5447,135,2601
5461,139,5017
5462,139,4627
5463,139,8588
5464,139,1726
5465,139,1535
6201,147,102208
6202,148,39354
6203,149,42125
6204,150,44407
6205,151,17923
6206,147,18416
6207,147,17516
6208,147,14676
6209,152,14873
6210,147,23616
6211,147,18126
6212,153,11885
6213,148,16205
6301,147,6405
6302,147,5338
6321,147,10185
6322,147,4401
6323,147,5211
6324,147,5337
6341,153,4721
6361,151,3343
6362,154,5527
6363,151,3466
6364,151,5469
6365,151,2468
6366,151,3027
6367,151,3346
6381,148,12694
6382,148,10153
6401,155,5740
6402,152,8449
6403,152,4931
6421,150,3639
6422,150,8927
6423,149,5855
6424,149,4964
6425,149,4056
6426,149,3911
6427,149,3288
6441,156,5858
6461,150,9277
6462,150,3799
6463,150,2952
6464,150,3832
7201,157,107110
7202,158,49043
7203,159,118377
7204,160,135257
7205,161,17874
7206,162,19242
7207,163,25565
7208,164,16894
7209,162,16048
7210,165,14629
7301,157,6189
7302,157,4223
7303,157,5177
7304,157,9651
7305,157,9820
7306,157,5081
7307,157,2471
7308,157,9284
7309,157,3516
7321,165,5129
7322,159,4172
7323,159,8558
7324,159,4229
7325,165,4813
7326,165,4434
7341,163,2953
7342,163,5013
7343,163,2655
7344,163,3172
7361,166,6880
7362,166,4368
7363,167,1217
7364,167,351
7365,167,1133
7366,167,1744
7367,168,3303
7381,158,3431
7401,164,2063
7402,164,1987
7403,164,4974
7404,164,2684
7405,169,5387
7406,169,1540
7407,158,2170
7408,158,8666
7421,169,9563
7422,158,1957
7423,170,2594
7424,158,4445
7441,158,7768
7442,158,2990
7443,158,2351
7444,170,1476
7445,170,2157
7446,171,1298
7461,161,5075
7462,161,3017
7463,161,2438
7464,161,2421
7465,161,2052
7466,161,7419
7467,161,2008
7481,172,7064
7482,172,3478
7483,172,5192
7484,172,2489
7485,173,3451
7501,173,9490
7502,173,3631
7503,174,4303
7504,173,3276
7521,159,8590
7522,175,6321
7523,175,2512
7524,175,3161
7525,176,1726
7526,175,3494
7527,175,12100
7541,160,2250
7542,160,3642
7543,160,6507
7544,160,1735
7545,160,4130
7546,160,3399
7547,160,9280
7548,177,907
7561,162,3717
7562,162,5818
7563,162,6271
7564,178,3630
8201,179,84343
8202,180,79597
8203,181,43131
8204,182,21916
8205,183,19109
8206,184,24627
8207,185,20112
8208,186,17245
8209,179,13123
8210,187,13192
8211,188,17087
8212,180,15695
8213,179,35216
8214,180,13157
8215,180,19591
8216,189,13427
8217,188,25398
8218,190,17192
8301,179,4409
8302,179,14355
8303,183,7161
8304,183,8759
8305,179,5933
8306,179,4986
8307,179,3334
8308,191,2422
8309,179,8648
8321,189,10543
8322,189,6187
8323,189,1409
8324,184,9860
8341,179,11581
8342,179,16207
8343,192,2994
8344,192,10874
8345,192,4353
8346,192,2601
8347,191,2644
8361,180,5269
8362,180,3761
8363,180,2212
8364,192,12724
8381,180,4475
8401,193,4956
8402,193,12231
8403,194,4396
8404,194,5144
8405,194,15227
8406,194,13869
8407,194,14169
8421,194,8234
8422,194,2809
8423,194,8680
8424,193,5453
8425,183,6365
8441,186,5775
8442,186,5720
8443,181,13106
8444,195,14557
8445,195,5980
8446,186,3677
8447,186,4932
8448,186,3560
8449,186,5525
8461,181,8341
8462,183,2793
8463,183,12128
8464,181,8650
8465,181,3898
8466,181,12127
8481,181,12596
8482,188,8504
8483,188,4587
8484,181,4961
8485,181,9930
8486,181,5287
8501,184,6801
8502,184,7507
8503,184,8798
8504,184,3314
8505,184,6807
8521,187,10312
8522,187,3704
8523,187,8702
8541,182,15217
8542,196,3742
8543,182,10002
8544,190,6312
8546,190,11015
8561,188,6892
8563,188,9741
8564,197,5384
9201,198,150747
9202,199,64501
9203,200,34068
9204,201,32968
9205,200,35606
9206,202,10399
9207,202,20752
9208,185,51176
9209,203,22851
9210,204,20231
9211,198,13865
9212,204,18770
9301,198,11417
9302,185,4825
9303,198,3566
9304,198,9284
9321,200,2976
9322,200,4745
9323,205,2338
9341,203,7797
9342,203,9804
9343,191,9868
9344,203,4913
9345,203,7502
9361,198,14308
9362,198,7889
9363,185,5422
9364,182,6695
9365,200,9351
9366,201,8007
9367,200,7286
9368,200,5571
9381,204,4594
9382,202,1511
9383,202,6253
9384,198,6659
9385,198,9621
9386,198,9780
9387,198,5094
9401,206,6411
9402,206,9615
9403,206,6970
9404,206,3280
9405,204,2738
9406,204,7736
9407,204,11916
9409,204,11674
9421,201,11671
9422,201,6297
10201,207,106754
10202,208,85216
10203,209,52947
10204,210,43697
10205,199,48341
10206,211,18360
10207,199,27849
10208,207,18540
10209,212,21880
10210,213,19447
10211,208,17579
10301,207,3674
10302,207,5686
10303,207,7087
10304,207,5136
10305,207,3551
10306,207,4478
10307,209,4786
10308,209,1550
10309,209,1895
10321,208,8514
10322,208,2488
10323,208,5484
10324,208,10050
10341,207,4565
10342,207,1128
10343,207,2515
10344,207,3883
10345,207,4659
10361,212,5219
10362,212,3676
10363,208,8755
10364,214,1562
10365,214,597
10366,214,866
10381,213,2265
10382,213,6229
10383,213,2454
10384,213,6065
10401,208,7617
10421,215,8494
10422,207,1149
10423,215,6910
10424,216,3047
10425,216,5005
10426,216,4157
10427,216,992
10428,215,1743
10441,211,1341
10442,211,2535
10443,211,2701
10444,211,1631
10445,211,4406
10446,211,3985
10447,211,3709
10448,211,3553
10461,210,4783
10462,210,5578
10463,210,12086
10464,208,7100
10481,199,6179
10482,199,10036
10483,209,5499
10484,209,6636
10501,209,9217
10521,199,6933
10522,199,4328
10523,199,4486
10524,199,13499
10525,199,8679
11201,217,94934
11202,218,52328
11203,219,150944
11204,219,135743
11205,219,133654
11206,218,28646
11207,220,23776
11208,221,87857
11209,221,23740
11210,222,19186
11211,212,21264
11212,217,24798
11213,219,34609
11214,223,55434
11215,221,45379
11216,222,19227
11217,224,21423
11218,218,33164
11219,219,60692
11220,219,28055
11221,225,70876
11222,223,80406
11223,219,30113
11224,219,31919
11225,221,36724
11226,219,21380
11227,226,34513
11228,226,18824
11229,226,19067
11230,226,43142
11231,219,20809
11232,219,19849
11233,224,18532
11234,225,23116
11235,226,28772
11236,226,21661
11237,225,37805
11238,219,17022
11239,217,27030
11301,219,7553
11304,218,8667
11322,226,12921
11324,226,10693
11326,217,10768
11327,217,4577
11328,217,12485
11329,221,15477
11330,221,1001
11341,217,3991
11342,217,6243
11343,217,11198
11344,217,2907
11345,217,1912
11346,217,7448
11347,217,7167
11348,217,3660
11361,220,3574
11362,220,5113
11363,220,3543
11364,220,2761
11365,220,5043
11366,220,1403
11367,220,1184
11368,220,2548
11369,217,1901
11381,212,4519
11382,212,7672
11383,212,4411
11384,212,513
11385,212,8109
11401,218,2881
11402,218,3837
11403,218,10447
11405,218,6812
11406,218,4691
11407,218,3993
11408,218,11530
11421,222,6873
11422,218,1387
11423,224,3187
11424,182,3621
11425,196,5510
11442,223,10233
11445,219,11895
11446,219,8092
11461,196,7516
11462,219,7357
11463,196,17730
11464,223,12263
11465,223,6806
11466,223,14193
11468,223,11810
12201,227,275771
12202,228,35612
12203,225,144676
12204,229,179421
12205,230,22194
12206,231,43745
12207,197,150678
12208,232,36268
12209,233,20268
12210,234,29652
12211,233,29779
12212,229,37519
12213,227,15281
12214,235,13610
12215,228,14782
12216,229,46230
12217,197,87635
12218,236,9668
12219,231,87430
12220,197,37793
12221,229,48849
12222,197,35897
12223,230,13282
12224,229,27530
12225,231,31941
12226,231,22810
12301,225,24544
12303,232,7794
12305,197,11948
12321,227,20502
12322,229,4618
12323,227,13958
12324,233,10702
12325,229,3420
12326,229,9090
12327,237,8013
12328,237,2055
12329,237,4091
12341,233,2980
12342,233,2444
12343,233,5289
12344,238,10184
12345,238,5571
12346,233,2577
12347,233,7828
12348,228,4232
12349,194,7432
12361,228,4039
12362,228,4758
12381,235,5037
12382,235,3992
12402,227,10556
12403,227,7230
12404,227,8582
12405,227,4246
12406,227,1887
12407,227,4685
12408,227,5990
12409,233,3934
12421,234,4505
12422,234,3343
12423,234,4271
12424,234,5111
12426,234,3452
12427,234,5236
12441,236,5676
12442,236,3584
12443,236,3072
12444,236,8919
12445,236,5391
12461,230,2711
12462,231,2979
12463,231,4945
12464,230,2136
12465,230,3176
12466,230,6064
12467,230,2951
12468,230,2895
12472,230,3564
12481,231,15401
13101,225,25632
13102,225,39618
13103,225,91317
13104,225,153147
13105,225,85909
13106,225,83008
13107,225,103242
13108,225,157277
13109,225,158635
13110,225,117845
13111,225,290294
13112,225,314007
13113,225,109370
13114,225,147310
13115,225,224018
13116,225,127319
13117,225,166193
13118,225,85934
13119,226,208084
13120,225,220015
13121,225,246590
13122,225,176653
13123,225,200445
13201,239,139085
13202,240,53615
13203,225,55642
13204,225,66311
13205,240,37193
13206,225,75985
13207,240,35375
13208,225,70276
13209,241,101311
13210,225,39901
13211,242,57670
13212,239,53772
13213,242,46731
13214,225,34985
13215,225,24324
13216,242,26153
13217,242,35776
13218,240,19510
13219,225,26712
13220,242,23708
13221,242,22457
13222,242,39582
13223,240,20736
13224,225,31743
13225,225,17802
13226,240,15164
13302,240,16682
13303,240,8591
13305,240,4794
13306,240,7815
13307,240,1590
13308,240,3781
13361,243,4374
13362,244,144
13363,245,1304
13364,246,837
13381,247,1754
13382,248,112
13401,249,4057
13402,250,85
13421,251,762
14100,225,1081801
14130,225,429990
14201,252,154904
14203,253,81735
14204,252,63819
14205,241,112697
14206,254,70787
14207,253,64621
14208,252,21315
14209,241,161089
14210,252,18597
14211,254,45224
14212,241,55452
14213,241,63924
14214,241,26040
14215,241,28497
14216,241,36054
14217,254,15643
14218,241,23089
14301,252,9862
14321,253,14311
14341,253,11007
14342,253,9622
14361,253,3518
14362,254,4901
14363,254,5175
14364,254,5644
14366,254,4300
14382,254,10307
14383,254,3921
14384,254,10413
14401,241,11937
14402,241,1366
14421,241,5593
14422,241,7607
14423,239,3246
14424,239,3758
15201,255,189561
15202,256,77472
15204,257,37394
15205,258,37071
15206,259,32822
15207,255,26456
15208,256,19830
15209,257,16793
15210,260,20844
15211,256,18625
15212,261,13492
15213,262,20412
15215,263,13957
15216,264,16118
15217,265,12699
15218,266,17689
15219,267,10364
15220,255,15412
15221,255,18284
15222,265,52778
15301,255,4886
15302,255,3481
15303,255,8616
15304,255,4777
15306,259,4802
15307,259,5353
15308,259,3441
15309,259,3744
15310,261,12238
15311,261,3005
15321,255,4626
15322,266,9791
15323,255,3957
15324,255,11469
15341,262,4206
15342,262,3653
15343,268,7310
15344,262,10106
15345,262,12495
15346,262,5020
15347,255,8788
15348,255,2262
15349,262,2867
15350,255,1790
15351,262,2947
15361,257,5205
15362,257,6243
15363,257,5262
15364,256,5174
15381,266,2825
15382,266,1596
15383,266,1810
15384,266,2287
15401,256,6481
15402,256,3113
15403,256,3509
15404,268,2651
15405,268,3148
15406,268,5944
15421,256,1475
15441,256,2888
15442,269,4723
15443,269,5662
15444,269,2894
15445,269,4439
15446,269,2764
15447,269,1165
15461,270,3956
15462,270,8843
15463,270,11756
15464,270,6378
15481,260,4336
15482,260,5961
15483,260,2994
15501,258,2025
15502,256,4297
15504,258,2668
15505,258,3743
15521,271,2844
15522,271,2442
15523,272,3115
15524,272,2432
15525,271,1911
15526,265,2409
15541,265,5974
15542,265,4486
15543,265,3809
15544,265,3305
15545,265,3081
15546,265,2837
15547,265,3029
15548,265,4273
15549,265,1713
15550,265,3106
15561,264,2084
15562,264,6126
15563,264,4836
15581,261,3872
15582,261,4872
15583,261,4989
15584,261,6201
15585,156,4054
15586,273,302
15601,267,5829
15602,267,4701
15603,267,3593
15604,267,2682
15605,267,2954
15606,267,3311
15607,274,2010
15608,274,2747
15609,274,1854
16201,275,129317
16202,276,72483
16203,276,17619
16204,277,21498
16205,276,27282
16206,275,13509
16207,277,16568
16208,278,16109
16209,276,16706
16301,275,8923
16302,275,5130
16321,275,661
16322,275,11023
16323,275,13094
16341,277,3894
16342,277,14115
16343,277,8449
16361,275,10710
16362,275,11668
16363,275,1067
16364,275,1282
16381,276,10879
16382,276,5295
16383,276,882
16384,276,3312
16401,278,5678
16402,279,918
16403,279,594
16404,280,704
16405,278,3512
16406,278,5352
16407,278,710
16408,278,7315
16421,278,10885
16422,276,5705
17201,281,168312
17202,282,22294
17203,283,43438
17204,284,14158
17205,284,12146
17206,283,30041
17207,285,12464
17208,281,18275
17301,283,5547
17321,283,6204
17322,283,5531
17323,283,4489
17324,281,1804
17342,281,5185
17343,281,7164
17344,281,11984
17345,281,485
17346,281,727
17347,281,1847
17348,281,426
17349,286,651
17361,281,10227
17362,281,4886
17363,281,4839
17364,281,4758
17365,281,7818
17382,287,5624
17383,285,3412
17384,287,7948
17385,285,4023
17401,282,2951
17402,282,3014
17403,282,4135
17404,282,4642
17405,282,1842
17406,282,2750
17421,288,6210
17422,288,5140
17423,284,6329
17424,284,2483
17441,284,4204
18201,289,103620
18202,290,26215
18203,291,30326
18204,292,14200
18205,286,20205
18206,286,15511
18207,291,26131
18302,289,2976
18321,289,4311
18322,289,3062
18323,289,1909
18342,286,811
18361,289,9755
18362,289,6700
18363,289,8261
18364,289,11824
18365,289,8482
18366,289,5525
18381,291,7094
18382,293,2423
18401,291,2597
18402,291,2796
18403,291,1212
18421,291,4078
18422,291,2005
18423,291,3689
18424,289,1051
18425,291,2529
18426,289,4652
18441,290,4752
18442,290,5635
18461,292,3718
18462,292,1393
18481,292,4998
18482,292,2668
19201,294,77744
19202,295,19822
19203,296,10649
19204,295,11580
19205,296,11732
19206,296,13129
19207,297,11365
19301,298,2252
19302,296,2997
19303,296,607
19304,296,3583
19305,296,756
19321,298,7145
19322,298,4419
19323,298,3972
19324,298,2877
19325,299,1736
19326,299,2283
19327,300,416
19328,301,1524
19341,302,815
19342,294,1840
19343,294,6034
19344,303,2033
19345,303,3514
19361,294,5351
19362,294,2321
19363,303,2424
19364,303,1280
19365,303,4029
19366,304,2934
19367,304,2159
19381,294,9620
19382,294,5599
19383,294,1783
19384,294,3808
19385,294,3583
19386,294,2038
19387,294,6265
19388,294,316
19389,294,2888
19390,294,6953
19391,294,4299
19401,294,2676
19402,297,2057
19403,297,3630
19404,297,3774
19405,297,3506
19406,297,1443
19407,297,2173
19408,297,1991
19409,297,1469
19421,239,936
19422,305,863
19423,295,1602
19424,295,2111
19425,295,1723
19426,295,5718
19427,295,822
19428,295,716
19429,295,1116
19441,239,9873
19442,306,578
19443,307,500
20201,308,135203
20202,309,78528
20203,310,47186
20204,311,26371
20205,312,35783
20206,311,22889
20207,308,23210
20208,313,17469
20209,314,24951
20210,314,13883
20211,315,18288
20212,316,14292
20213,315,13844
20214,311,19573
20215,309,22533
20216,317,14620
20217,313,23730
20301,313,6505
20302,313,3768
20303,313,2871
20304,318,2212
20305,318,1624
20306,313,669
20307,313,584
20308,313,2272
20321,313,6111
20322,313,5062
20323,313,4391
20324,310,3971
20325,313,2592
20326,310,2370
20341,310,10686
20342,310,2411
20343,310,9235
20345,310,4838
20346,310,2019
20347,310,1300
20349,310,2366
20361,311,11487
20362,311,6710
20363,311,3118
20381,314,4059
20382,314,10455
20383,314,8861
20384,314,4918
20385,314,3728
20386,314,2585
20387,314,1211
20388,314,3341
20401,312,5591
20402,314,6089
20403,312,5291
20404,319,3220
20405,312,5588
20406,312,469
20407,312,2845
20408,312,403
20409,320,286
20410,321,868
20411,312,1960
20412,322,508
20413,319,1557
20414,319,1307
20415,312,3213
20416,312,3487
20417,323,1077
20418,324,504
20419,324,1327
20421,325,4356
20422,325,3048
20423,326,2879
20424,309,1967
20425,325,1788
20426,325,1263
20427,325,1008
20428,325,925
20429,325,990
20430,326,2281
20431,327,901
20441,309,4540
20443,309,3206
20444,328,1261
20445,328,1235
20446,328,1820
20447,328,912
20448,309,1457
20449,309,4811
20450,309,2550
20451,309,2140
20461,309,9893
20462,309,9568
20463,309,690
20464,309,1258
20465,309,4303
20466,309,5615
20467,309,2906
20481,316,4615
20482,316,3453
20483,316,788
20484,316,776
20485,316,2978
20486,316,2285
20501,317,3249
20502,329,1127
20521,317,7357
20522,317,7138
20541,308,4953
20543,308,3293
20561,315,8725
20562,315,2848
20563,315,2218
20581,329,4328
20582,308,4326
20583,308,5348
20584,308,2952
20585,308,2835
20586,308,2858
20587,308,1600
20588,308,2438
20589,308,1938
20601,315,2673
20602,260,1554
21201,330,163964
21202,331,57240
21203,332,27087
21204,333,31256
21205,334,23557
21206,327,21556
21207,334,10977
21208,333,17116
21209,335,21719
21210,327,14792
21211,336,16026
21212,333,29299
21213,330,43785
21301,337,3036
21302,330,7247
21303,330,8655
21304,330,3710
21321,335,4886
21322,335,3479
21323,335,6737
21341,331,12209
21342,331,3178
21361,331,11018
21362,331,4541
21381,331,7925
21382,331,3142
21383,331,5586
21384,331,2136
21401,338,7801
21402,330,2033
21403,330,7563
21404,331,8372
21405,338,1164
21406,338,910
21407,339,344
21408,338,511
21409,339,633
21421,330,5002
21422,330,2623
21423,330,8984
21424,330,3181
21425,330,3524
21426,330,4354
21427,340,1446
21441,330,6059
21442,330,1329
21443,341,4252
21461,341,1099
21462,341,920
21463,334,2672
21464,334,2051
21465,334,1249
21481,342,7546
21482,342,2744
21483,343,5203
21484,343,1487
21485,342,2153
21486,342,950
21487,344,1234
21501,336,2479
21502,334,2337
21503,336,4213
21504,336,2620
21505,336,6781
21506,345,5062
21507,345,1533
21521,336,7152
21522,336,21416
21523,336,738
21541,333,6443
21561,327,2681
21562,327,462
21563,346,1536
21564,327,2601
21565,327,3091
21566,327,1751
21567,327,2719
21568,333,2792
21569,333,3617
21570,333,567
21571,321,1577
21581,347,4933
21582,347,2003
21583,347,6738
21584,344,4066
21585,347,605
21601,332,2171
21602,332,1207
21603,343,805
21604,279,1022
21605,332,988
21606,332,1935
21607,332,1133
21608,348,495
21621,332,7033
21622,332,3359
21623,332,865
21624,332,766
21625,349,6876
21626,349,1986
22201,350,185561
22202,351,206641
22203,352,82861
22204,350,99091
22205,254,23503
22206,352,37638
22207,304,44114
22208,353,28289
22209,354,31354
22210,304,86715
22211,351,33287
22212,350,42794
22213,355,29362
22214,350,42660
22215,356,27163
22216,351,20701
22217,351,10633
22218,351,30567
22219,353,12726
22220,352,16873
22221,351,17398
22301,353,7139
22302,353,4071
22304,353,4877
22305,357,3919
22306,357,4105
22307,357,1737
22321,352,5986
22322,352,7510
22323,358,2024
22324,357,2892
22325,352,11025
22326,352,6497
22327,352,6222
22328,352,3620
22329,352,3189
22341,352,10394
22342,352,12885
22344,356,9835
22361,304,4141
22381,304,7109
22382,304,6537
22383,350,4961
22401,350,5195
22402,350,8743
22421,359,4749
22422,359,11622
22423,359,10762
22424,359,9590
22425,354,9656
22426,354,3300
22427,354,3121
22428,354,2029
22442,355,5205
22444,355,9526
22445,355,5611
22446,355,11993
22447,355,8547
22461,351,9653
22462,360,3639
22481,351,5470
22482,351,8056
22483,351,6703
22484,351,9151
22485,351,5015
22486,351,868
22487,361,3893
22488,361,2175
22501,351,5385
22502,351,4691
22503,351,7389
22505,351,5892
22521,351,7160
22522,351,6543
22523,362,7720
23100,363,843311
23201,364,124538
23202,365,105575
23203,337,96645
23204,363,49845
23205,366,34808
23206,363,90386
23207,364,41601
23208,367,22396
23209,368,26438
23210,368,45969
23211,369,115696
23212,368,52485
23213,365,37262
23214,365,35531
23215,363,25115
23216,366,22022
23217,363,35369
23218,337,21420
23219,363,39611
23220,337,35948
23221,364,14938
23222,366,39322
23223,368,24810
23224,366,24421
23225,368,19947
23226,363,19938
23227,368,13594
23228,363,16609
23229,363,19977
23302,363,8122
23303,363,14558
23304,363,6717
23341,363,7716
23342,363,5131
23343,363,14052
23344,363,11539
23345,337,2563
23346,363,6623
23347,363,7404
23361,363,6775
23362,363,11185
23381,337,10988
23401,337,8445
23402,367,5278
23421,363,7444
23422,363,7758
23423,363,10568
23424,363,7290
23425,363,11917
23426,363,2305
23427,363,2081
23428,363,12222
23429,367,10432
23430,367,3351
23431,367,2110
23432,367,8203
23441,366,8199
23442,368,14280
23445,366,10311
23446,366,8288
23447,366,13183
23481,365,10168
23482,365,8803
23483,365,5697
23501,365,10788
23502,365,4147
23521,369,10334
23522,369,2836
23523,369,2123
23541,369,4783
