i,cluster
7362,72
7364,72
7367,72
7368,72
7402,68
7405,68
7407,68
7408,68
7421,68
7422,68
7423,68
7444,68
7445,73
7446,73
7447,68
7461,71
7464,71
7465,71
7466,71
7481,71
7482,71
7483,71
7484,71
7501,71
7502,71
7503,69
7504,71
7505,71
7521,69
7522,69
7541,70
7542,70
7543,70
7544,70
7545,70
7547,70
7548,69
7561,70
7564,67
8201,74
8202,74
8203,75
8204,76
8205,75
8207,77
8208,75
8210,77
8211,75
8212,74
8214,74
8215,74
8216,74
8217,75
8219,75
8220,75
8221,74
8222,78
8223,78
8224,75
8225,74
8226,74
8227,77
8228,75
8229,75
8230,75
8231,77
8232,78
8233,78
8234,78
8235,75
8236,75
8302,74
8309,74
8310,74
8341,74
8364,74
8442,75
8443,75
8447,75
8521,77
8542,76
8546,76
8564,75
9201,79
9202,80
9203,77
9204,80
9205,79
9206,79
9208,77
9209,79
9210,79
9211,79
9213,79
9214,79
9215,79
9216,79
9301,79
9342,79
9343,79
9344,79
9345,79
9361,77
9364,77
9384,79
9386,79
9407,79
9411,79
10201,81
10202,81
10203,80
10204,81
10205,80
10206,82
10207,80
10208,81
10209,81
10210,81
10211,81
10212,80
10344,81
10345,81
10366,81
10367,81
10382,81
10383,81
10384,81
10421,83
10424,83
10425,83
10426,83
10428,83
10429,83
10443,82
10444,82
10448,82
10449,82
10464,81
10521,80
10522,80
10523,80
10524,80
10525,80
11100,84
11201,85
11202,86
11203,84
11206,86
11207,86
11208,85
11209,85
11210,76
11211,86
11212,85
11214,76
11215,85
11216,76
11217,87
11218,86
11219,87
11221,88
11222,88
11223,84
11224,84
11225,85
11227,89
11228,89
11229,89
11230,89
11231,87
11232,76
11233,87
11234,88
11235,89
11237,88
11238,76
11239,85
11240,76
11241,85
11242,85
11243,88
11245,89
11246,76
11301,87
11324,89
11326,85
11327,85
11341,85
11342,85
11343,85
11346,85
11347,85
11348,85
11349,85
11361,86
11362,86
11363,86
11365,86
11369,85
11381,86
11383,86
11385,86
11408,86
11442,76
11464,76
11465,88
12100,90
12202,78
12203,84
12204,84
12205,91
12206,91
12207,84
12208,84
12210,92
12211,90
12212,90
12213,90
12215,78
12216,84
12217,84
12218,92
12219,91
12220,84
12221,84
12222,84
12223,91
12224,84
12225,91
12226,91
12227,84
12228,90
12229,91
12230,90
12231,90
12232,84
12233,90
12234,91
12235,78
12236,90
12237,90
12238,92
12239,90
12322,90
12329,90
12342,90
12347,90
12349,78
12403,90
12409,90
12410,90
12421,92
12422,92
12423,92
12424,92
12426,92
12427,92
12441,92
12443,92
12463,91
13101,84
13102,84
13103,84
13104,84
13105,84
13106,84
13107,84
13108,84
13109,84
13110,84
13111,84
13112,84
13113,84
13114,84
13115,84
13116,84
13117,84
13118,84
13119,84
13120,84
13121,84
13122,84
13123,84
13201,93
13202,93
13203,84
13204,84
13205,93
13206,93
13207,93
13208,93
13209,94
13210,84
13211,95
13212,93
13213,95
13214,93
13215,93
13218,93
13219,93
13220,93
13221,95
13222,95
13223,93
13224,93
13225,93
13227,93
13228,93
13229,95
13303,93
13305,93
13307,93
13308,93
13361,96
13362,97
13363,98
13364,99
13381,100
13382,101
13401,102
13402,103
13421,104
14100,84
14130,84
14150,94
14201,105
14203,94
14204,94
14205,94
14206,106
14207,94
14208,105
14210,105
14211,106
14212,94
14213,94
14214,94
14215,94
14216,94
14217,106
14218,94
14301,105
14321,94
14341,94
14342,94
14361,106
14362,106
14363,106
14364,106
14366,106
14382,106
14383,106
14384,106
14401,94
14402,94
15100,107
15202,108
15204,107
15205,108
15206,107
15208,108
15209,107
15210,109
15211,108
15212,66
15213,107
15216,110
15217,110
15218,107
15222,110
15223,107
15224,111
15225,112
15226,112
15227,66
15307,107
15342,107
15361,107
15385,107
15405,108
15461,112
15482,109
15504,108
15581,66
15586,113
16201,114
16202,115
16204,114
16205,115
16206,114
16207,114
16208,115
16209,115
16210,115
16211,115
16321,114
16322,114
16323,114
16342,114
16343,114
17201,116
17202,117
17203,116
17204,118
17205,118
17206,116
17207,117
17209,116
17210,116
17211,116
17212,116
17324,116
17361,116
17365,116
17384,117
17386,117
17407,117
17461,118
17463,118
18201,119
18202,120
18204,120
18205,119
18206,119
18207,119
18208,119
18209,119
18210,119
18322,119
18382,119
18404,119
18423,119
18442,120
18481,120
18483,120
18501,120
19201,121
19202,122
19204,122
19205,121
19206,122
19207,121
19208,121
19209,121
19210,121
19211,121
19212,123
19213,121
19214,121
19346,121
19364,121
19365,121
19366,124
19368,121
19384,121
19422,122
19423,122
19424,122
19425,122
19429,122
19430,122
19442,123
19443,123
20201,125
20202,126
20203,127
20204,128
20205,129
20206,128
20207,125
20208,130
20209,131
20210,131
20211,125
20212,126
20213,125
20214,128
20215,126
20217,130
20218,127
20219,127
20220,126
20303,130
20304,130
20305,130
20306,130
20307,130
20309,130
20321,130
20323,130
20324,127
20349,127
20350,127
20361,128
20362,128
20363,128
20382,131
20383,131
20384,131
20385,131
20386,131
20388,131
20402,129
20403,129
20404,129
20407,129
20409,129
20410,129
20411,129
20412,129
20413,129
20414,129
20415,129
20416,129
20417,129
20422,132
20423,133
20425,132
20429,132
20430,132
20432,132
20446,126
20448,126
20450,126
20451,126
20452,126
20481,126
20482,126
20485,134
20486,134
20521,127
20541,125
20543,125
20561,125
20562,125
20563,125
20583,125
20588,125
20590,125
20602,109
21201,135
21202,135
21203,136
21204,133
21205,137
21206,133
21207,137
21208,133
21209,135
21210,133
21211,137
21212,133
21213,135
21214,137
21215,135
21216,135
21217,136
21218,135
21219,138
21220,139
21221,135
21302,135
21303,135
21341,135
21361,135
21362,135
21381,135
21382,135
21383,135
21401,135
21403,135
21404,135
21421,135
21501,137
21502,137
21503,137
21504,137
21505,137
21506,139
21507,139
21521,137
21604,136
22100,140
22130,141
22203,142
22205,106
22206,142
22207,124
22208,143
22209,140
22210,124
22211,141
22212,140
22213,141
22214,140
22215,142
22216,141
22219,143
22220,142
22221,141
22222,142
22223,141
22224,141
22225,142
22226,140
22301,143
22302,143
22304,143
22305,143
22306,143
22325,142
22341,142
22342,142
22344,142
22424,140
22429,140
22461,141
23100,144
23201,145
23202,146
23203,144
23204,144
23205,147
23206,144
23207,145
23208,144
23209,146
23210,146
23211,144
23212,146
23213,146
23214,146
23215,144
23216,147
23217,144
23219,144
23220,144
23221,145
23222,147
23223,147
23224,147
23225,146
23226,144
23227,146
23228,144
23229,144
23230,144
23231,145
23232,144
23233,144
23234,144
23235,144
23236,144
23237,144
23238,144
23302,144
23342,144
23361,144
23362,144
23424,144
23425,144
23427,144
23441,147
23442,147
23445,147
23446,147
23447,147
23501,146
23561,145
23562,145
23563,145
24201,148
24202,148
24203,149
24204,149
24205,148
24207,148
24208,150
24209,151
24210,148
24211,149
24212,152
24214,148
24215,149
24216,150
24303,144
24324,148
24341,148
24343,148
24344,148
24441,149
24442,149
24443,149
24461,149
24470,149
24471,149
24472,149
24543,151
24561,152
24562,152
25201,153
25202,153
25203,153
25204,153
25206,153
25207,153
25208,153
25209,153
25210,153
25211,153
25212,154
25213,153
25214,153
25383,153
25384,153
25425,153
25441,153
25442,153
25443,153
26100,155
26201,156
26202,120
26203,156
26204,155
26205,157
26206,156
26207,155
26208,155
26209,155
26210,158
26211,155
26212,157
26213,156
26214,155
26303,155
26322,155
26343,155
26344,155
26364,155
26365,155
26366,155
26367,150
26407,156
26463,157
26465,157
27100,158
27140,159
27202,159
27203,158
27204,158
27205,158
27206,159
27207,158
27208,159
27209,158
27210,158
27211,158
27212,160
27213,159
27214,160
27215,158
27216,160
27217,160
27218,158
27219,159
27220,158
27221,160
27222,160
27223,158
27224,158
27225,159
27226,160
27227,158
27228,159
27229,158
27230,158
27231,159
27232,159
27301,158
27321,158
27322,158
27341,159
27361,159
27362,159
27366,159
27381,160
27382,160
27383,160
28100,161
28201,162
28202,158
28203,161
28204,158
28205,163
28206,158
28207,158
28208,162
28209,164
28210,161
28212,162
28213,161
28214,158
28215,161
28216,161
28217,158
28218,161
28219,161
28220,161
28221,161
28222,164
28223,161
28224,163
28225,164
28226,163
28227,162
28228,161
28229,162
28301,158
28365,161
28381,161
28382,161
28442,162
28443,162
28446,162
28464,162
28481,162
28501,162
28585,164
28586,164
29201,165
29202,166
29203,165
29204,165
29205,166
29206,150
29207,167
29208,166
29209,165
29210,165
29211,166
29212,150
29322,150
29342,165
29343,165
29344,165
29345,165
29361,165
29362,165
29363,165
29385,150
29386,150
29401,166
29402,166
29424,165
29425,165
29426,165
29427,165
29441,166
29442,166
29443,166
29444,166
29446,166
29447,167
29449,168
29450,152
29451,152
29452,166
29453,150
30201,169
30202,169
30203,167
30204,169
30205,170
30206,171
30207,152
30208,169
30209,169
30304,169
30341,167
30343,167
30344,167
30361,169
30362,169
30366,169
30381,170
30382,170
30383,170
30390,170
30391,171
30392,170
30401,171
30404,171
30406,171
30421,152
30422,152
30424,152
30427,152
30428,152
31201,172
31202,173
31203,174
31204,173
31302,172
31325,172
31328,172
31329,172
31364,174
31370,174
31371,174
31372,174
31384,173
31386,173
31389,173
31390,173
31401,173
31402,173
31403,173
32201,175
32202,176
32203,175
32204,177
32205,176
32206,175
32207,176
32209,175
32343,175
32386,175
32441,176
32448,176
32449,176
32501,177
32505,177
32525,178
32526,178
32527,178
32528,179
33100,180
33202,180
33203,181
33204,180
33205,180
33207,180
33208,180
33209,182
33210,182
33211,180
33212,180
33213,180
33214,181
33215,181
33216,180
33346,180
33423,180
33445,180
33461,180
33586,181
33606,181
33622,181
33623,181
33643,181
33663,181
33666,181
33681,182
34100,183
34202,183
34203,183
34204,183
34205,184
34207,184
34208,184
34209,184
34210,184
34211,185
34212,183
34213,183
34214,183
34215,183
34302,183
34304,183
34307,183
34309,183
34368,183
34369,183
34431,183
34462,184
34545,184
35201,186
35202,186
35203,186
35204,187
35206,186
35207,185
35208,185
35210,185
35211,187
35212,185
35213,186
35215,185
35216,186
35305,185
35321,185
35341,185
35343,185
35344,185
35502,187
36201,188
36202,188
36203,189
36204,189
36205,188
36206,188
36207,190
36208,190
36301,189
36302,189
36321,188
36341,188
36342,188
36368,189
36383,189
36387,189
36388,189
36401,188
36402,188
36403,188
36404,188
36405,188
36468,190
36489,190
37201,191
37202,191
37203,191
37204,191
37205,191
37206,191
37207,191
37208,191
37322,192
37324,192
37341,191
37364,180
37386,191
37387,191
37403,191
37404,191
37406,191
38201,193
38202,194
38203,195
38204,196
38205,194
38206,194
38207,196
38210,193
38213,194
38214,196
38215,193
38356,184
38386,193
38401,193
38402,193
38422,196
38442,196
38484,195
38488,195
38506,195
39201,197
39202,198
39203,198
39204,197
39205,197
39206,199
39208,200
39209,200
39210,200
39211,197
39212,197
39301,189
39302,198
39303,198
39304,198
39305,198
39306,198
39307,197
39341,197
39344,197
39363,197
39364,197
39386,197
39387,197
39401,199
39402,197
39403,197
39405,199
39410,197
39411,199
39412,199
39424,200
39427,200
39428,200
40100,201
40130,202
40202,203
40203,204
40204,201
40205,205
40206,205
40207,204
40210,204
40211,204
40212,204
40213,206
40214,206
40215,201
40216,207
40217,202
40218,202
40219,202
40220,201
40221,202
40223,202
40224,201
40225,207
40226,201
40227,205
40228,207
40229,204
40230,202
40305,202
40341,202
40342,202
40343,202
40344,202
40345,202
40348,202
40349,202
40381,201
40382,201
40383,201
40384,201
40401,201
40402,201
40421,205
40447,207
40448,207
40503,207
40522,204
40544,204
40601,205
40602,205
40604,205
40605,205
40608,205
40609,205
40610,205
40621,206
40625,206
40642,206
40646,206
40647,206
41201,208
41202,209
41203,204
41204,208
41205,209
41206,208
41207,208
41208,208
41209,208
41210,208
41327,204
41341,204
41345,204
41346,204
41387,209
41401,209
41423,208
41424,208
41425,208
41441,208
42201,210
42202,209
42203,210
42204,210
42205,210
42207,209
42208,209
42209,211
42210,212
42211,213
42212,209
42213,210
42214,210
42307,210
42308,210
42321,210
42322,209
42323,209
42383,214
42391,209
42411,215
43100,216
43202,216
43203,217
43204,203
43205,218
43206,203
43208,203
43210,216
43211,216
43212,219
43213,216
43214,220
43215,219
43216,216
43348,216
43364,203
43367,203
43368,203
43369,203
43403,216
43404,216
43423,220
43424,220
43425,220
43428,220
43432,216
43433,220
43441,216
43442,216
43443,216
43444,216
43447,221
43468,216
43482,218
43484,218
43501,217
43505,217
43506,217
43507,217
43510,217
43511,217
43512,217
43513,217
43514,217
43531,219
44201,222
44202,222
44203,206
44204,207
44205,222
44206,222
44207,222
44208,222
44209,206
44210,222
44211,206
44212,222
44213,222
44214,222
44322,223
44341,222
44461,224
44462,224
45201,225
45202,226
45203,227
45204,228
45205,226
45206,227
45207,228
45208,225
45209,226
45341,226
45361,226
45382,225
45383,225
45401,225
45402,225
45403,229
45404,225
45405,225
45406,225
45421,227
45429,227
45430,230
45431,227
45441,221
45442,221
45443,221
46201,231
46203,232
46204,231
46206,218
46208,218
46210,231
46213,233
46214,232
46215,231
46216,231
46217,226
46218,234
46219,231
46220,231
46221,232
46222,235
46223,231
46224,234
46225,234
46303,236
46304,237
46392,231
46404,218
46452,234
46468,232
46482,232
46490,232
46491,232
46492,232
46501,233
46502,233
46505,238
46523,235
46524,235
46525,235
46527,235
46529,239
46530,240
46531,240
46532,240
46533,241
46534,241
46535,242
47201,243
47205,243
47207,244
47208,243
47209,245
47210,243
47211,243
47212,243
47213,243
47214,246
47215,243
47301,245
47302,245
47303,245
47306,245
47308,245
47311,243
47313,245
47314,243
47315,247
47324,243
47325,243
47326,243
47327,243
47328,243
47329,243
47348,243
47350,243
47353,248
47354,249
47355,250
47356,251
47357,252
47358,253
47359,254
47360,255
47361,256
47362,243
47375,257
47381,244
47382,258
