i,cluster
7362,91
7364,91
7367,91
7368,91
7402,86
7405,86
7407,86
7408,86
7421,86
7422,86
7423,86
7444,86
7445,92
7446,92
7447,86
7461,89
7464,89
7465,89
7466,89
7481,93
7482,93
7483,93
7484,93
7501,89
7502,89
7503,94
7504,93
7505,89
7521,87
7522,87
7541,88
7542,88
7543,88
7544,87
7545,88
7546,88
7547,88
7548,88
7561,90
7564,90
8201,95
8202,95
8203,96
8204,97
8205,98
8207,97
8208,96
8210,97
8211,99
8212,95
8214,95
8215,95
8216,98
8217,99
8219,96
8220,96
8221,95
8222,100
8223,100
8224,99
8225,95
8226,95
8227,97
8228,99
8229,96
8230,96
8231,97
8232,100
8233,100
8234,100
8235,99
8236,98
8302,95
8309,95
8310,95
8341,95
8364,95
8442,96
8443,96
8447,96
8521,97
8542,101
8546,97
8564,99
9201,102
9202,103
9203,102
9204,103
9205,102
9206,104
9208,97
9209,102
9210,104
9211,104
9213,104
9214,102
9215,105
9216,102
9301,102
9342,102
9343,102
9344,102
9345,102
9361,102
9364,97
9384,104
9386,102
9407,104
9411,105
10201,106
10202,106
10203,103
10204,103
10205,103
10206,107
10207,103
10208,106
10209,106
10210,106
10211,106
10212,103
10344,106
10345,106
10366,108
10367,108
10382,106
10383,106
10384,106
10421,109
10424,109
10425,109
10426,109
10428,109
10429,109
10443,107
10444,107
10448,107
10449,107
10464,106
10521,103
10522,103
10523,103
10524,103
10525,103
11100,110
11201,111
11202,112
11203,110
11206,113
11207,112
11208,114
11209,114
11210,113
11211,112
11212,111
11214,101
11215,114
11216,113
11217,113
11218,112
11219,113
11221,110
11222,115
11223,110
11224,110
11225,114
11227,116
11228,116
11229,116
11230,116
11231,113
11232,101
11233,113
11234,110
11235,116
11237,115
11238,101
11239,111
11240,101
11241,111
11242,114
11243,115
11245,116
11246,101
11301,113
11324,116
11326,111
11327,111
11341,111
11342,111
11343,111
11346,111
11347,111
11348,111
11349,111
11361,112
11362,112
11363,112
11365,112
11369,111
11381,112
11383,112
11385,112
11408,112
11442,101
11464,101
11465,115
12100,117
12202,100
12203,110
12204,110
12205,118
12206,119
12207,110
12208,99
12210,120
12211,117
12212,117
12213,117
12215,117
12216,110
12217,99
12218,120
12219,119
12220,99
12221,110
12222,99
12223,118
12224,110
12225,119
12226,119
12227,110
12228,117
12229,119
12230,117
12231,121
12232,110
12233,117
12234,118
12235,117
12236,117
12237,117
12238,120
12239,117
12322,117
12329,121
12342,117
12347,117
12349,100
12403,117
12409,117
12410,117
12421,120
12422,120
12423,120
12424,120
12426,120
12427,120
12441,120
12443,120
12463,118
13101,110
13102,110
13103,110
13104,110
13105,110
13106,110
13107,110
13108,110
13109,110
13110,110
13111,110
13112,110
13113,110
13114,110
13115,110
13116,110
13117,110
13118,110
13119,110
13120,110
13121,110
13122,110
13123,110
13201,122
13202,123
13203,110
13204,110
13205,123
13206,122
13207,123
13208,122
13209,124
13210,110
13211,125
13212,122
13213,125
13214,122
13215,122
13218,123
13219,122
13220,125
13221,125
13222,125
13223,123
13224,122
13225,122
13227,123
13228,123
13229,125
13303,123
13305,123
13307,123
13308,123
13361,126
13362,127
13363,128
13364,129
13381,130
13382,131
13401,132
13402,133
13421,134
14100,110
14130,110
14150,124
14201,135
14203,136
14204,136
14205,136
14206,137
14207,136
14208,135
14210,135
14211,137
14212,124
14213,124
14214,124
14215,124
14216,124
14217,137
14218,124
14301,135
14321,136
14341,136
14342,136
14361,137
14362,137
14363,137
14364,137
14366,137
14382,137
14383,137
14384,137
14401,124
14402,124
15100,138
15202,139
15204,138
15205,139
15206,138
15208,139
15209,138
15210,140
15211,139
15212,84
15213,138
15216,141
15217,141
15218,138
15222,141
15223,138
15224,142
15225,143
15226,143
15227,84
15307,138
15342,138
15361,138
15385,138
15405,139
15461,143
15482,140
15504,139
15581,84
15586,144
16201,145
16202,146
16204,145
16205,146
16206,145
16207,145
16208,146
16209,146
16210,146
16211,146
16321,145
16322,145
16323,145
16342,145
16343,145
17201,147
17202,148
17203,147
17204,149
17205,149
17206,147
17207,148
17209,147
17210,147
17211,147
17212,147
17324,147
17361,147
17365,147
17384,148
17386,148
17407,148
17461,149
17463,149
18201,150
18202,151
18204,151
18205,150
18206,150
18207,150
18208,150
18209,150
18210,150
18322,150
18382,150
18404,150
18423,150
18442,151
18481,151
18483,151
18501,151
19201,152
19202,153
19204,153
19205,152
19206,153
19207,152
19208,152
19209,152
19210,152
19211,152
19212,122
19213,152
19214,152
19346,152
19364,154
19365,154
19366,154
19368,152
19384,152
19422,153
19423,153
19424,153
19425,153
19429,153
19430,153
19442,155
19443,155
20201,156
20202,157
20203,158
20204,159
20205,160
20206,159
20207,156
20208,161
20209,162
20210,162
20211,156
20212,157
20213,156
20214,159
20215,157
20217,161
20218,158
20219,158
20220,157
20303,161
20304,161
20305,161
20306,161
20307,161
20309,161
20321,161
20323,161
20324,158
20349,158
20350,158
20361,159
20362,159
20363,159
20382,162
20383,162
20384,162
20385,162
20386,160
20388,162
20402,160
20403,160
20404,160
20407,160
20409,163
20410,163
20411,160
20412,160
20413,160
20414,160
20415,160
20416,160
20417,160
20422,164
20423,164
20425,164
20429,164
20430,164
20432,164
20446,157
20448,157
20450,157
20451,157
20452,157
20481,157
20482,157
20485,165
20486,165
20521,158
20541,156
20543,156
20561,156
20562,156
20563,156
20583,156
20588,156
20590,156
20602,140
21201,166
21202,166
21203,167
21204,168
21205,169
21206,164
21207,169
21208,168
21209,166
21210,164
21211,169
21212,168
21213,166
21214,169
21215,166
21216,166
21217,167
21218,166
21219,170
21220,171
21221,166
21302,166
21303,166
21341,166
21361,166
21362,166
21381,166
21382,166
21383,166
21401,166
21403,166
21404,166
21421,166
21501,169
21502,169
21503,169
21504,169
21505,169
21506,171
21507,171
21521,169
21604,170
22100,172
22130,173
22203,174
22205,137
22206,174
22207,154
22208,175
22209,172
22210,154
22211,173
22212,172
22213,173
22214,172
22215,174
22216,173
22219,175
22220,174
22221,176
22222,174
22223,173
22224,173
22225,174
22226,172
22301,175
22302,175
22304,175
22305,177
22306,177
22325,174
22341,174
22342,174
22344,174
22424,172
22429,172
22461,173
23100,178
23201,176
23202,179
23203,178
23204,178
23205,180
23206,178
23207,176
23208,178
23209,179
23210,179
23211,179
23212,179
23213,179
23214,179
23215,178
23216,180
23217,178
23219,178
23220,178
23221,176
23222,180
23223,180
23224,180
23225,179
23226,178
23227,179
23228,178
23229,179
23230,178
23231,176
23232,178
23233,178
23234,178
23235,178
23236,179
23237,178
23238,178
23302,179
23342,178
23361,178
23362,178
23424,178
23425,178
23427,178
23441,180
23442,180
23445,180
23446,180
23447,180
23501,179
23561,176
23562,176
23563,176
24201,181
24202,181
24203,182
24204,182
24205,181
24207,181
24208,183
24209,184
24210,181
24211,182
24212,185
24214,181
24215,182
24216,183
24303,178
24324,181
24341,181
24343,181
24344,181
24441,182
24442,182
24443,182
24461,182
24470,182
24471,182
24472,182
24543,184
24561,185
24562,186
25201,187
25202,187
25203,188
25204,187
25206,187
25207,187
25208,187
25209,187
25210,187
25211,187
25212,189
25213,187
25214,188
25383,187
25384,187
25425,187
25441,187
25442,187
25443,187
26100,190
26201,191
26202,151
26203,191
26204,190
26205,192
26206,190
26207,190
26208,190
26209,190
26210,193
26211,190
26212,192
26213,190
26214,194
26303,190
26322,190
26343,190
26344,190
26364,194
26365,194
26366,194
26367,183
26407,190
26463,192
26465,192
27100,193
27140,195
27202,195
27203,193
27204,193
27205,193
27206,195
27207,193
27208,195
27209,193
27210,193
27211,193
27212,196
27213,195
27214,196
27215,193
27216,196
27217,196
27218,193
27219,195
27220,193
27221,196
27222,196
27223,193
27224,193
27225,195
27226,196
27227,193
27228,195
27229,193
27230,193
27231,195
27232,195
27301,193
27321,193
27322,193
27341,195
27361,195
27362,195
27366,195
27381,196
27382,196
27383,196
28100,197
28201,198
28202,193
28203,197
28204,193
28205,199
28206,193
28207,193
28208,198
28209,200
28210,197
28212,198
28213,197
28214,193
28215,197
28216,197
28217,193
28218,197
28219,201
28220,197
28221,201
28222,200
28223,201
28224,199
28225,200
28226,199
28227,198
28228,197
28229,198
28301,193
28365,197
28381,197
28382,197
28442,198
28443,198
28446,198
28464,198
28481,198
28501,198
28585,200
28586,200
29201,202
29202,203
29203,202
29204,202
29205,203
29206,183
29207,203
29208,203
29209,193
29210,202
29211,203
29212,183
29322,183
29342,204
29343,202
29344,202
29345,202
29361,202
29362,202
29363,202
29385,183
29386,183
29401,203
29402,203
29424,202
29425,202
29426,202
29427,202
29441,203
29442,203
29443,203
29444,203
29446,205
29447,206
29449,207
29450,185
29451,185
29452,203
29453,183
30201,208
30202,208
30203,206
30204,208
30205,209
30206,210
30207,186
30208,208
30209,208
30304,208
30341,206
30343,206
30344,206
30361,208
30362,208
30366,208
30381,209
30382,209
30383,209
30390,209
30391,210
30392,209
30401,210
30404,210
30406,210
30421,186
30422,186
30424,186
30427,185
30428,186
31201,211
31202,212
31203,213
31204,212
31302,211
31325,211
31328,211
31329,211
31364,213
31370,213
31371,213
31372,213
31384,212
31386,212
31389,212
31390,212
31401,212
31402,212
31403,212
32201,214
32202,215
32203,214
32204,216
32205,215
32206,214
32207,215
32209,214
32343,214
32386,217
32441,215
32448,215
32449,215
32501,216
32505,216
32525,218
32526,218
32527,219
32528,220
33100,221
33202,222
33203,223
33204,221
33205,222
33207,222
33208,222
33209,224
33210,224
33211,221
33212,221
33213,221
33214,225
33215,223
33216,222
33346,221
33423,221
33445,222
33461,222
33586,225
33606,223
33622,223
33623,223
33643,223
33663,223
33666,223
33681,224
34100,226
34202,226
34203,227
34204,227
34205,228
34207,222
34208,222
34209,217
34210,217
34211,229
34212,227
34213,226
34214,226
34215,226
34302,226
34304,226
34307,226
34309,226
34368,226
34369,226
34431,227
34462,227
34545,222
35201,230
35202,230
35203,230
35204,231
35206,230
35207,232
35208,229
35210,232
35211,231
35212,232
35213,230
35215,232
35216,230
35305,233
35321,229
35341,232
35343,232
35344,232
35502,231
36201,234
36202,234
36203,234
36204,234
36205,235
36206,235
36207,235
36208,235
36301,234
36302,234
36321,234
36341,234
36342,234
36368,234
36383,236
36387,236
36388,236
36401,234
36402,234
36403,234
36404,234
36405,234
36468,235
36489,235
37201,237
37202,237
37203,237
37204,237
37205,237
37206,237
37207,237
37208,237
37322,238
37324,238
37341,237
37364,221
37386,237
37387,237
37403,237
37404,237
37406,237
38201,239
38202,240
38203,241
38204,242
38205,240
38206,240
38207,242
38210,239
38213,240
38214,242
38215,239
38356,228
38386,239
38401,239
38402,239
38422,242
38442,242
38484,241
38488,241
38506,243
39201,244
39202,236
39203,245
39204,244
39205,244
39206,246
39208,247
39209,247
39210,247
39211,244
39212,244
39301,236
39302,245
39303,245
39304,245
39305,245
39306,245
39307,245
39341,248
39344,248
39363,248
39364,248
39386,244
39387,244
39401,246
39402,244
39403,244
39405,249
39410,244
39411,246
39412,246
39424,247
39427,247
39428,247
40100,250
40130,251
40202,252
40203,253
40204,254
40205,254
40206,254
40207,253
40210,253
40211,253
40212,253
40213,250
40214,255
40215,250
40216,256
40217,251
40218,251
40219,251
40220,251
40221,251
40223,251
40224,251
40225,256
40226,254
40227,254
40228,256
40229,253
40230,251
40305,251
40341,251
40342,251
40343,251
40344,251
40345,251
40348,251
40349,251
40381,250
40382,250
40383,250
40384,250
40401,254
40402,254
40421,254
40447,256
40448,256
40503,256
40522,253
40544,253
40601,254
40602,254
40604,254
40605,254
40608,254
40609,254
40610,254
40621,250
40625,250
40642,255
40646,255
40647,250
41201,257
41202,258
41203,257
41204,257
41205,259
41206,257
41207,260
41208,257
41209,260
41210,257
41327,257
41341,257
41345,257
41346,257
41387,258
41401,259
41423,257
41424,257
41425,257
41441,260
42201,261
42202,262
42203,263
42204,261
42205,262
42207,259
42208,259
42209,264
42210,265
42211,266
42212,261
42213,261
42214,263
42307,261
42308,261
42321,262
42322,262
42323,262
42383,267
42391,262
42411,268
43100,269
43202,269
43203,270
43204,252
43205,271
43206,252
43208,252
43210,269
43211,269
43212,272
43213,269
43214,273
43215,272
43216,269
43348,269
43364,252
43367,252
43368,252
43369,252
43403,269
43404,269
43423,274
43424,274
43425,273
43428,273
43432,269
43433,273
43441,269
43442,269
43443,269
43444,269
43447,275
43468,269
43482,271
43484,271
43501,270
43505,270
43506,270
43507,270
43510,270
43511,270
43512,270
43513,270
43514,270
43531,272
44201,276
44202,276
44203,255
44204,256
44205,277
44206,277
44207,277
44208,276
44209,255
44210,276
44211,255
44212,276
44213,276
44214,278
44322,278
44341,276
44461,279
44462,279
45201,280
45202,281
45203,282
45204,283
45205,281
45206,282
45207,283
45208,280
45209,281
45341,281
45361,281
45382,280
45383,280
45401,280
45402,280
45403,284
45404,280
45405,280
45406,280
45421,282
45429,282
45430,284
45431,282
45441,275
45442,275
45443,275
46201,285
46203,286
46204,285
46206,287
46208,287
46210,285
46213,288
46214,289
46215,285
46216,285
46217,281
46218,290
46219,285
46220,285
46221,286
46222,291
46223,285
46224,290
46225,290
46303,292
46304,293
46392,285
46404,287
46452,290
46468,286
46482,286
46490,286
46491,286
46492,286
46501,288
46502,288
46505,294
46523,291
46524,291
46525,295
46527,291
46529,296
46530,297
46531,297
46532,297
46533,298
46534,298
46535,299
47201,300
47205,300
47207,301
47208,300
47209,302
47210,300
47211,300
47212,300
47213,300
47214,303
47215,300
47301,302
47302,302
47303,302
47306,302
47308,302
47311,300
47313,302
47314,302
47315,304
47324,300
47325,300
47326,300
47327,300
47328,300
47329,300
47348,300
47350,300
47353,305
47354,306
47355,307
47356,308
47357,309
47358,310
47359,311
47360,312
47361,313
47362,300
47375,314
47381,301
47382,315
