i,cluster
7362,77
7364,77
7367,77
7368,77
7402,72
7405,72
7407,72
7408,72
7421,72
7422,72
7423,72
7444,72
7445,78
7446,78
7447,72
7461,75
7464,75
7465,75
7466,75
7481,75
7482,75
7483,75
7484,75
7501,75
7502,75
7503,73
7504,75
7505,75
7521,73
7522,73
7541,74
7542,74
7544,73
7548,73
7561,76
8201,79
8202,79
8203,80
8204,81
8205,79
8207,82
8208,80
8210,82
8211,80
8212,79
8214,79
8215,79
8216,79
8217,80
8219,80
8220,80
8221,79
8222,83
8223,83
8224,80
8225,79
8226,79
8227,82
8228,80
8229,80
8230,80
8231,82
8232,83
8233,83
8234,83
8235,80
8236,79
8302,79
8309,79
8310,79
8341,79
8364,79
8442,80
8443,80
8447,80
8521,82
8542,81
8546,81
8564,80
9201,84
9202,85
9203,82
9204,85
9205,84
9206,84
9208,82
9209,84
9210,84
9211,84
9213,84
9214,84
9215,84
9216,84
9301,84
9342,84
9343,84
9344,84
9345,84
9361,82
9364,82
9384,84
9386,84
9407,84
9411,84
10201,86
10202,86
10203,86
10204,86
10205,85
10206,87
10207,85
10208,86
10209,86
10210,86
10211,86
10212,86
10344,86
10345,86
10366,86
10367,86
10382,86
10383,86
10384,86
10421,86
10424,88
10425,88
10426,88
10428,86
10429,86
10443,87
10444,87
10448,87
10449,87
10464,86
10521,85
10522,85
10523,85
10524,85
10525,85
11100,89
11201,90
11202,91
11203,89
11206,91
11207,91
11208,90
11209,90
11210,81
11211,91
11212,90
11214,81
11215,90
11216,81
11217,92
11218,91
11219,92
11221,93
11222,93
11223,89
11224,89
11225,90
11227,94
11228,94
11229,94
11230,94
11231,92
11232,81
11233,92
11234,93
11235,94
11237,93
11238,81
11239,90
11240,81
11241,90
11242,90
11243,93
11245,94
11246,81
11301,92
11324,94
11326,90
11327,90
11341,90
11342,90
11343,90
11346,90
11347,92
11348,90
11349,90
11361,91
11362,91
11363,91
11365,91
11369,90
11381,91
11383,91
11385,91
11408,91
11442,81
11464,81
11465,93
12100,95
12202,83
12203,89
12204,89
12205,96
12206,96
12207,89
12208,89
12210,95
12211,97
12212,97
12213,95
12215,97
12216,89
12217,89
12218,95
12219,96
12220,89
12221,89
12222,89
12223,96
12224,89
12225,96
12226,96
12227,89
12228,95
12229,96
12230,97
12231,89
12232,89
12233,97
12234,96
12235,97
12236,97
12237,97
12238,95
12239,95
12322,97
12329,89
12342,97
12347,97
12349,83
12403,95
12409,97
12410,97
12421,95
12422,95
12423,95
12424,95
12426,95
12427,95
12441,95
12443,95
12463,96
13101,89
13102,89
13103,89
13104,89
13105,89
13106,89
13107,89
13108,89
13109,89
13110,89
13111,89
13112,89
13113,89
13114,89
13115,89
13116,89
13117,89
13118,89
13119,89
13120,89
13121,89
13122,89
13123,89
13201,98
13202,99
13203,89
13204,89
13205,99
13206,98
13207,99
13208,98
13209,100
13210,89
13211,101
13212,98
13213,101
13214,98
13215,98
13218,99
13219,98
13220,99
13221,101
13222,101
13223,99
13224,98
13225,98
13227,99
13228,99
13229,101
13303,99
13305,99
13307,99
13308,99
13361,102
13362,103
13363,104
13364,105
13381,106
13382,107
13401,108
13402,109
13421,110
14100,89
14130,89
14150,100
14201,111
14203,100
14204,100
14205,100
14206,112
14207,100
14208,111
14210,111
14211,112
14212,100
14213,100
14214,100
14215,100
14216,100
14217,112
14218,100
14301,111
14321,100
14341,100
14342,100
14361,112
14362,112
14363,112
14364,112
14366,112
14382,112
14383,112
14384,112
14401,100
14402,100
15100,113
15202,114
15204,113
15205,114
15206,113
15208,114
15209,113
15210,115
15211,114
15212,70
15213,113
15216,116
15217,116
15218,113
15222,116
15223,113
15224,117
15225,118
15226,118
15227,70
15307,113
15342,113
15361,113
15385,113
15405,114
15461,118
15482,115
15504,114
15581,70
15586,119
16201,120
16202,121
16204,120
16205,121
16206,120
16207,120
16208,121
16209,121
16210,121
16211,121
16321,120
16322,120
16323,120
16342,120
16343,120
17201,122
17202,123
17203,122
17204,124
17205,124
17206,122
17207,123
17209,122
17210,122
17211,122
17212,122
17324,122
17361,122
17365,122
17384,123
17386,123
17407,123
17461,124
17463,124
18201,125
18202,126
18204,126
18205,125
18206,125
18207,125
18208,125
18209,125
18210,125
18322,125
18382,125
18404,125
18423,125
18442,126
18481,126
18483,126
18501,126
19201,127
19202,128
19204,128
19205,127
19206,128
19207,127
19208,127
19209,127
19210,127
19211,127
19212,98
19213,127
19214,127
19346,127
19364,127
19365,127
19366,129
19368,127
19384,127
19422,128
19423,128
19424,128
19425,128
19429,128
19430,128
19442,130
19443,130
20201,131
20202,132
20203,133
20204,134
20205,135
20206,134
20207,131
20208,136
20209,137
20210,137
20211,131
20212,132
20213,131
20214,134
20215,132
20217,136
20218,133
20219,133
20220,132
20303,136
20304,136
20305,136
20306,136
20307,136
20309,136
20321,136
20323,136
20324,133
20349,133
20350,133
20361,134
20362,134
20363,134
20382,137
20383,137
20384,137
20385,137
20386,137
20388,137
20402,135
20403,135
20404,135
20407,135
20409,135
20410,135
20411,135
20412,135
20413,135
20414,135
20415,135
20416,135
20417,135
20422,138
20423,139
20425,138
20429,138
20430,138
20432,138
20446,132
20448,132
20450,132
20451,132
20452,132
20481,132
20482,132
20485,140
20486,140
20521,133
20541,131
20543,131
20561,131
20562,131
20563,131
20583,131
20588,131
20590,131
20602,115
21201,141
21202,141
21203,142
21204,139
21205,143
21206,139
21207,143
21208,139
21209,141
21210,139
21211,143
21212,139
21213,141
21214,143
21215,141
21216,141
21217,142
21218,141
21219,144
21220,145
21221,141
21302,141
21303,141
21341,141
21361,141
21362,141
21381,141
21382,141
21383,141
21401,141
21403,141
21404,141
21421,141
21501,143
21502,143
21503,143
21504,143
21505,143
21506,145
21507,145
21521,143
21604,142
22100,146
22130,146
22203,147
22205,112
22206,147
22207,129
22208,148
22209,146
22210,129
22211,146
22212,146
22213,146
22214,146
22215,147
22216,146
22219,148
22220,147
22221,149
22222,147
22223,146
22224,146
22225,147
22226,146
22301,148
22302,148
22304,148
22305,148
22306,148
22325,147
22341,147
22342,147
22344,147
22424,146
22429,146
22461,146
23100,150
23201,149
23202,151
23203,150
23204,150
23205,152
23206,150
23207,149
23208,150
23209,151
23210,151
23211,150
23212,151
23213,151
23214,151
23215,150
23216,152
23217,150
23219,150
23220,150
23221,149
23222,152
23223,152
23224,152
23225,151
23226,150
23227,151
23228,150
23229,150
23230,150
23231,149
23232,150
23233,150
23234,150
23235,150
23236,150
23237,150
23238,150
23302,150
23342,150
23361,150
23362,150
23424,150
23425,150
23427,150
23441,152
23442,152
23445,152
23446,152
23447,152
23501,151
23561,149
23562,149
23563,149
24201,153
24202,153
24203,154
24204,154
24205,153
24207,153
24208,155
24209,156
24210,153
24211,154
24212,157
24214,153
24215,154
24216,155
24303,150
24324,153
24341,153
24343,153
24344,153
24441,154
24442,154
24443,154
24461,154
24470,154
24471,154
24472,154
24543,156
24561,157
24562,157
25201,158
25202,158
25203,158
25204,158
25206,158
25207,158
25208,158
25209,158
25210,158
25211,158
25212,159
25213,158
25214,158
25383,158
25384,158
25425,158
25441,158
25442,158
25443,158
26100,160
26201,161
26202,126
26203,161
26204,160
26205,162
26206,161
26207,160
26208,160
26209,160
26210,163
26211,160
26212,162
26213,161
26214,160
26303,160
26322,160
26343,160
26344,160
26364,160
26365,160
26366,160
26367,155
26407,161
26463,162
26465,162
27100,163
27140,164
27202,164
27203,163
27204,163
27205,163
27206,164
27207,163
27208,164
27209,163
27210,163
27211,163
27212,165
27213,164
27214,165
27215,163
27216,165
27217,165
27218,163
27219,164
27220,163
27221,165
27222,165
27223,163
27224,163
27225,164
27226,165
27227,163
27228,164
27229,163
27230,163
27231,164
27232,164
27301,163
27321,163
27322,163
27341,164
27361,164
27362,164
27366,164
27381,165
27382,165
27383,165
28100,166
28201,167
28202,163
28203,166
28204,163
28205,168
28206,163
28207,163
28208,167
28209,169
28210,166
28212,167
28213,166
28214,163
28215,166
28216,166
28217,163
28218,166
28219,170
28220,166
28221,170
28222,169
28223,170
28224,168
28225,169
28226,168
28227,167
28228,166
28229,167
28301,163
28365,166
28381,166
28382,166
28442,167
28443,167
28446,167
28464,167
28481,167
28501,167
28585,169
28586,169
29201,171
29202,172
29203,171
29204,171
29205,172
29206,155
29207,172
29208,172
29209,171
29210,171
29211,172
29212,155
29322,155
29342,171
29343,171
29344,171
29345,171
29361,171
29362,171
29363,171
29385,155
29386,155
29401,172
29402,172
29424,171
29425,171
29426,171
29427,171
29441,172
29442,172
29443,172
29444,172
29446,172
29447,173
29449,174
29450,157
29451,157
29452,172
29453,155
30201,175
30202,175
30203,173
30204,175
30205,176
30206,177
30207,157
30208,175
30209,175
30304,175
30341,173
30343,173
30344,173
30361,175
30362,175
30366,175
30381,176
30382,176
30383,176
30390,176
30391,177
30392,176
30401,177
30404,177
30406,177
30421,157
30422,157
30424,157
30427,157
30428,157
31201,178
31202,179
31203,180
31204,179
31302,178
31325,178
31328,178
31329,178
31364,180
31370,180
31371,180
31372,180
31384,179
31386,179
31389,179
31390,179
31401,179
31402,179
31403,179
32201,181
32202,182
32203,181
32204,183
32205,182
32206,181
32207,182
32209,181
32343,181
32386,181
32441,182
32448,182
32449,182
32501,183
32505,183
32525,184
32526,184
32527,184
32528,185
33100,186
33202,186
33203,187
33204,186
33205,186
33207,186
33208,186
33209,188
33210,188
33211,186
33212,186
33213,186
33214,187
33215,187
33216,186
33346,186
33423,186
33445,186
33461,186
33586,187
33606,187
33622,187
33623,187
33643,187
33663,187
33666,187
33681,188
34100,189
34202,189
34203,189
34204,189
34205,190
34207,190
34208,190
34209,190
34210,190
34211,191
34212,189
34213,189
34214,189
34215,189
34302,189
34304,189
34307,189
34309,189
34368,189
34369,189
34431,189
34462,190
34545,190
35201,192
35202,192
35203,192
35204,193
35206,192
35207,191
35208,191
35210,191
35211,193
35212,191
35213,192
35215,191
35216,192
35305,191
35321,191
35341,191
35343,191
35344,191
35502,193
36201,194
36202,194
36203,195
36204,195
36205,194
36206,194
36207,196
36208,196
36301,195
36302,195
36321,194
36341,194
36342,194
36368,195
36383,195
36387,195
36388,195
36401,194
36402,194
36403,194
36404,194
36405,194
36468,196
36489,196
37201,197
37202,197
37203,197
37204,197
37205,197
37206,197
37207,197
37208,197
37322,198
37324,198
37341,197
37364,186
37386,197
37387,197
37403,197
37404,197
37406,197
38201,199
38202,200
38203,201
38204,202
38205,200
38206,200
38207,202
38210,199
38213,200
38214,202
38215,199
38356,190
38386,199
38401,199
38402,199
38422,202
38442,202
38484,201
38488,201
38506,201
39201,203
39202,204
39203,204
39204,203
39205,203
39206,205
39208,206
39209,206
39210,206
39211,203
39212,203
39301,195
39302,204
39303,204
39304,204
39305,204
39306,204
39307,204
39341,203
39344,203
39363,203
39364,203
39386,203
39387,203
39401,205
39402,203
39403,203
39405,205
39410,203
39411,205
39412,205
39424,206
39427,206
39428,206
40100,207
40130,208
40202,209
40203,210
40204,207
40205,211
40206,211
40207,210
40210,210
40211,210
40212,210
40213,207
40214,212
40215,207
40216,210
40217,208
40218,208
40219,208
40220,207
40221,208
40223,208
40224,208
40225,210
40226,207
40227,211
40228,210
40229,210
40230,208
40305,208
40341,208
40342,208
40343,208
40344,208
40345,208
40348,208
40349,208
40381,207
40382,207
40383,207
40384,207
40401,207
40402,207
40421,211
40447,210
40448,213
40503,210
40522,210
40544,210
40601,211
40602,211
40604,211
40605,211
40608,211
40609,211
40610,211
40621,207
40625,207
40642,212
40646,212
40647,207
41201,214
41202,215
41203,210
41204,214
41205,215
41206,214
41207,214
41208,214
41209,214
41210,214
41327,210
41341,210
41345,210
41346,210
41387,215
41401,215
41423,214
41424,214
41425,214
41441,214
42201,216
42202,217
42203,216
42204,216
42205,216
42207,217
42208,217
42209,218
42210,219
42211,220
42212,217
42213,216
42214,216
42307,216
42308,216
42321,216
42322,217
42323,217
42383,221
42391,217
42411,222
43100,223
43202,223
43203,224
43204,209
43205,225
43206,209
43208,209
43210,223
43211,223
43212,226
43213,223
43214,227
43215,226
43216,223
43348,223
43364,209
43367,209
43368,209
43369,209
43403,223
43404,223
43423,227
43424,227
43425,227
43428,227
43432,223
43433,227
43441,223
43442,223
43443,223
43444,223
43447,228
43468,223
43482,225
43484,225
43501,224
43505,224
43506,224
43507,224
43510,224
43511,224
43512,224
43513,224
43514,224
43531,226
44201,229
44202,229
44203,212
44204,213
44205,229
44206,229
44207,229
44208,229
44209,212
44210,229
44211,212
44212,229
44213,229
44214,229
44322,230
44341,229
44461,213
44462,213
45201,231
45202,232
45203,233
45204,234
45205,232
45206,233
45207,234
45208,231
45209,232
45341,232
45361,232
45382,231
45383,231
45401,231
45402,231
45403,235
45404,231
45405,231
45406,231
45421,233
45429,233
45430,236
45431,233
45441,228
45442,228
45443,228
46201,237
46203,238
46204,237
46206,239
46208,239
46210,237
46213,240
46214,238
46215,237
46216,237
46217,232
46218,241
46219,237
46220,237
46221,238
46222,242
46223,237
46224,241
46225,241
46303,243
46304,244
46392,237
46404,239
46452,241
46468,238
46482,238
46490,238
46491,238
46492,238
46501,240
46502,240
46505,245
46523,242
46524,242
46525,242
46527,242
46529,246
46530,247
46531,247
46532,247
46533,248
46534,248
46535,249
47201,250
47205,250
47207,251
47208,250
47209,252
47210,250
47211,250
47212,250
47213,250
47214,253
47215,250
47301,252
47302,252
47303,252
47306,252
47308,252
47311,250
47313,250
47314,250
47315,254
47324,250
47325,250
47326,250
47327,250
47328,250
47329,250
47348,250
47350,250
47353,255
47354,256
47355,257
47356,258
47357,259
47358,260
47359,261
47360,262
47361,263
47362,250
47375,264
47381,251
47382,265
