i,cluster
7362,88
7364,88
7367,88
7368,88
7402,83
7405,83
7407,83
7408,83
7421,83
7422,83
7423,83
7444,83
7445,89
7446,89
7447,83
7461,86
7464,86
7465,86
7466,86
7481,86
7482,86
7483,86
7484,86
7501,86
7502,86
7503,84
7504,86
7505,86
7521,84
7522,84
7541,85
7542,85
7543,85
7544,84
7545,85
7546,85
7547,85
7548,85
7561,87
7564,82
8201,90
8202,90
8203,91
8204,92
8205,93
8207,92
8208,91
8210,92
8211,91
8212,90
8214,90
8215,90
8216,93
8217,91
8219,91
8220,91
8221,90
8222,94
8223,94
8224,91
8225,90
8226,90
8227,92
8228,91
8229,91
8230,91
8231,92
8232,94
8233,94
8234,94
8235,91
8236,93
8302,90
8309,90
8310,90
8341,90
8364,90
8442,91
8443,91
8447,91
8521,92
8542,95
8546,92
8564,91
9201,96
9202,97
9203,96
9204,97
9205,96
9206,98
9208,92
9209,96
9210,98
9211,98
9213,98
9214,98
9215,98
9216,96
9301,96
9342,96
9343,96
9344,96
9345,96
9361,96
9364,92
9384,98
9386,96
9407,98
9411,98
10201,99
10202,99
10203,97
10204,97
10205,97
10206,100
10207,97
10208,99
10209,99
10210,99
10211,99
10212,97
10344,99
10345,99
10366,101
10367,101
10382,99
10383,99
10384,99
10421,102
10424,102
10425,102
10426,102
10428,102
10429,102
10443,100
10444,100
10448,100
10449,100
10464,99
10521,97
10522,97
10523,97
10524,97
10525,97
11100,103
11201,104
11202,105
11203,103
11206,106
11207,105
11208,107
11209,107
11210,106
11211,105
11212,104
11214,95
11215,107
11216,106
11217,106
11218,105
11219,106
11221,103
11222,108
11223,103
11224,103
11225,107
11227,109
11228,109
11229,109
11230,109
11231,106
11232,95
11233,106
11234,103
11235,109
11237,108
11238,95
11239,104
11240,95
11241,104
11242,107
11243,108
11245,109
11246,95
11301,106
11324,109
11326,104
11327,104
11341,104
11342,104
11343,104
11346,104
11347,104
11348,104
11349,104
11361,105
11362,105
11363,105
11365,105
11369,104
11381,105
11383,105
11385,105
11408,105
11442,95
11464,95
11465,108
12100,110
12202,94
12203,103
12204,103
12205,111
12206,112
12207,103
12208,103
12210,113
12211,110
12212,110
12213,110
12215,110
12216,103
12217,103
12218,113
12219,112
12220,103
12221,103
12222,103
12223,111
12224,103
12225,112
12226,112
12227,103
12228,110
12229,112
12230,110
12231,114
12232,103
12233,110
12234,111
12235,110
12236,110
12237,110
12238,113
12239,110
12322,110
12329,114
12342,110
12347,110
12349,94
12403,110
12409,110
12410,110
12421,113
12422,113
12423,113
12424,113
12426,113
12427,113
12441,113
12443,113
12463,111
13101,103
13102,103
13103,103
13104,103
13105,103
13106,103
13107,103
13108,103
13109,103
13110,103
13111,103
13112,103
13113,103
13114,103
13115,103
13116,103
13117,103
13118,103
13119,103
13120,103
13121,103
13122,103
13123,103
13201,115
13202,116
13203,115
13204,115
13205,116
13206,115
13207,116
13208,115
13209,117
13210,115
13211,118
13212,115
13213,118
13214,115
13215,115
13218,116
13219,115
13220,118
13221,118
13222,118
13223,116
13224,115
13225,115
13227,116
13228,116
13229,118
13303,116
13305,116
13307,116
13308,116
13361,119
13362,120
13363,120
13364,121
13382,122
13401,123
13402,124
13421,125
14100,103
14130,103
14150,117
14201,126
14203,127
14204,117
14205,117
14206,127
14207,117
14208,126
14210,126
14211,127
14212,117
14213,117
14214,117
14215,117
14216,117
14217,127
14218,117
14301,126
14321,117
14341,127
14342,127
14361,127
14362,127
14363,127
14364,127
14366,127
14382,127
14383,127
14384,127
14401,117
14402,117
15100,128
15202,129
15204,128
15205,129
15206,128
15208,129
15209,128
15210,130
15211,129
15212,81
15213,128
15216,131
15217,131
15218,128
15222,131
15223,128
15224,132
15225,133
15226,133
15227,81
15307,128
15342,128
15361,128
15385,128
15405,129
15461,133
15482,130
15504,129
15581,81
15586,134
16201,135
16202,136
16204,135
16205,136
16206,135
16207,135
16208,136
16209,136
16210,136
16211,136
16321,135
16322,135
16323,135
16342,135
16343,135
17201,137
17202,138
17203,137
17204,139
17205,139
17206,137
17207,138
17209,137
17210,137
17211,137
17212,137
17324,137
17361,137
17365,137
17384,138
17386,138
17407,138
17461,139
17463,139
18201,140
18202,141
18204,141
18205,140
18206,140
18207,140
18208,140
18209,140
18210,140
18322,140
18382,140
18404,140
18423,140
18442,141
18481,141
18483,141
18501,141
19201,142
19202,143
19204,143
19205,142
19206,143
19207,142
19208,142
19209,142
19210,142
19211,142
19212,144
19213,142
19214,142
19346,142
19364,145
19365,145
19366,145
19368,142
19384,142
19422,143
19423,143
19424,143
19425,143
19429,143
19430,143
19442,144
19443,144
20201,146
20202,147
20203,148
20204,149
20205,150
20206,149
20207,146
20208,151
20209,152
20210,152
20211,146
20212,147
20213,146
20214,149
20215,147
20217,151
20218,148
20219,148
20220,147
20303,151
20304,151
20305,151
20306,151
20307,151
20309,151
20321,151
20323,151
20324,148
20349,148
20350,148
20361,149
20362,149
20363,149
20382,152
20383,152
20384,152
20385,152
20386,150
20388,152
20402,150
20403,150
20404,150
20407,150
20409,150
20410,150
20411,150
20412,150
20413,150
20414,150
20415,150
20416,150
20417,150
20422,153
20423,153
20425,153
20429,153
20430,153
20432,153
20446,147
20448,147
20450,147
20451,147
20452,147
20481,147
20482,147
20485,154
20486,154
20521,148
20541,146
20543,146
20561,146
20562,146
20563,146
20583,146
20588,146
20590,146
20602,130
21201,155
21202,155
21203,156
21204,157
21205,158
21206,153
21207,158
21208,157
21209,155
21210,153
21211,158
21212,157
21213,155
21214,158
21215,155
21216,155
21217,156
21218,155
21219,159
21220,160
21221,155
21302,155
21303,155
21341,155
21361,155
21362,155
21381,155
21382,155
21383,155
21401,155
21403,155
21404,155
21421,155
21501,158
21502,158
21503,158
21504,158
21505,158
21506,160
21507,160
21521,158
21604,156
22100,161
22130,162
22203,163
22205,127
22206,163
22207,145
22208,164
22209,161
22210,145
22211,162
22212,161
22213,162
22214,161
22215,163
22216,162
22219,164
22220,163
22221,165
22222,163
22223,162
22224,162
22225,163
22226,161
22301,164
22302,164
22304,164
22305,164
22306,164
22325,163
22341,163
22342,163
22344,163
22424,161
22429,161
22461,162
23100,166
23201,165
23202,167
23203,166
23204,166
23205,168
23206,166
23207,165
23208,166
23209,167
23210,167
23211,167
23212,167
23213,167
23214,167
23215,166
23216,168
23217,166
23219,166
23220,166
23221,165
23222,168
23223,168
23224,168
23225,167
23226,166
23227,167
23228,166
23229,167
23230,166
23231,165
23232,166
23233,166
23234,166
23235,166
23236,167
23237,166
23238,166
23302,167
23342,166
23361,166
23362,166
23424,166
23425,166
23427,166
23441,168
23442,168
23445,168
23446,168
23447,168
23501,167
23561,165
23562,165
23563,165
24201,169
24202,169
24203,170
24204,170
24205,169
24207,169
24208,171
24209,172
24210,169
24211,170
24212,173
24214,169
24215,170
24216,171
24303,166
24324,169
24341,169
24343,169
24344,169
24441,170
24442,170
24443,170
24461,170
24470,170
24471,170
24472,170
24543,172
24561,173
24562,173
25201,174
25202,174
25203,174
25204,174
25206,174
25207,174
25208,174
25209,174
25210,174
25211,174
25212,175
25213,174
25214,174
25383,174
25384,174
25425,174
25441,174
25442,174
25443,174
26100,176
26201,177
26202,141
26203,177
26204,176
26205,178
26206,176
26207,176
26208,176
26209,176
26210,179
26211,176
26212,178
26213,176
26214,180
26303,176
26322,176
26343,176
26344,176
26364,180
26365,180
26366,180
26367,171
26407,176
26463,178
26465,178
27100,179
27140,181
27202,181
27203,179
27204,179
27205,179
27206,181
27207,179
27208,181
27209,179
27210,179
27211,179
27212,182
27213,181
27214,182
27215,179
27216,182
27217,182
27218,179
27219,181
27220,179
27221,182
27222,182
27223,179
27224,179
27225,181
27226,182
27227,179
27228,181
27229,179
27230,179
27231,181
27232,181
27301,179
27321,179
27322,179
27341,181
27361,181
27362,181
27366,181
27381,182
27382,182
27383,182
28100,183
28201,184
28202,179
28203,183
28204,179
28205,185
28206,179
28207,179
28208,184
28209,186
28210,183
28212,184
28213,183
28214,179
28215,183
28216,183
28217,179
28218,183
28219,187
28220,183
28221,187
28222,186
28223,187
28224,185
28225,186
28226,185
28227,184
28228,183
28229,184
28301,179
28365,183
28381,183
28382,183
28442,184
28443,184
28446,184
28464,184
28481,184
28501,184
28585,186
28586,186
29201,188
29202,189
29203,188
29204,188
29205,189
29206,171
29207,189
29208,189
29209,179
29210,188
29211,189
29212,171
29322,171
29342,179
29343,188
29344,188
29345,188
29361,188
29362,188
29363,188
29385,171
29386,171
29401,189
29402,189
29424,188
29425,188
29426,188
29427,188
29441,189
29442,189
29443,189
29444,189
29446,190
29447,191
29449,192
29450,173
29451,193
29452,189
29453,171
30201,194
30202,194
30203,191
30204,194
30205,195
30206,196
30207,173
30208,194
30209,194
30304,194
30341,191
30343,191
30344,191
30361,194
30362,194
30366,194
30381,195
30382,195
30383,195
30390,195
30391,196
30392,195
30401,196
30404,196
30406,196
30421,173
30422,173
30424,173
30427,173
30428,173
31201,197
31202,198
31203,199
31204,198
31302,197
31325,197
31328,197
31329,197
31364,199
31370,199
31371,199
31372,199
31384,198
31386,198
31389,198
31390,198
31401,198
31402,198
31403,198
32201,200
32202,201
32203,200
32204,202
32205,201
32206,200
32207,201
32209,200
32343,200
32386,200
32441,201
32448,201
32449,201
32501,202
32505,202
32525,203
32526,203
32527,204
32528,205
33100,206
33202,206
33203,207
33204,206
33205,206
33207,206
33208,206
33209,208
33210,208
33211,206
33212,206
33213,206
33214,209
33215,207
33216,206
33346,206
33423,206
33445,206
33461,206
33586,209
33606,207
33622,207
33623,207
33643,207
33663,207
33666,207
33681,208
34100,210
34202,210
34203,210
34204,210
34205,211
34207,211
34208,211
34209,212
34210,212
34211,213
34212,210
34213,210
34214,210
34215,210
34302,210
34304,210
34307,210
34309,210
34368,210
34369,210
34431,210
34462,212
34545,211
35201,214
35202,214
35203,214
35204,215
35206,214
35207,216
35208,213
35210,216
35211,215
35212,216
35213,214
35215,216
35216,214
35305,216
35321,213
35341,216
35343,216
35344,216
35502,215
36201,217
36202,217
36203,217
36204,217
36205,218
36206,218
36207,218
36208,218
36301,217
36302,217
36321,217
36341,217
36342,217
36368,217
36383,219
36387,217
36388,219
36401,217
36402,217
36403,217
36404,217
36405,217
36468,218
36489,218
37201,220
37202,220
37203,220
37204,220
37205,220
37206,220
37207,220
37208,220
37322,221
37324,221
37341,220
37364,206
37386,220
37387,220
37403,220
37404,220
37406,220
38201,222
38202,223
38203,224
38204,225
38205,223
38206,223
38207,225
38210,222
38213,223
38214,225
38215,222
38356,211
38386,222
38401,222
38402,222
38422,225
38442,225
38484,224
38488,224
38506,224
39201,226
39202,227
39203,227
39204,226
39205,226
39206,228
39208,229
39209,229
39210,229
39211,226
39212,226
39301,219
39302,227
39303,227
39304,227
39305,227
39306,227
39307,227
39341,230
39344,230
39363,230
39364,230
39386,226
39387,226
39401,228
39402,226
39403,226
39405,228
39410,226
39411,228
39412,228
39424,229
39427,229
39428,229
40100,231
40130,232
40202,233
40203,234
40204,235
40205,235
40206,235
40207,234
40210,234
40211,234
40212,234
40213,231
40214,236
40215,231
40216,237
40217,232
40218,232
40219,232
40220,232
40221,232
40223,232
40224,232
40225,237
40226,235
40227,235
40228,237
40229,234
40230,232
40305,232
40341,232
40342,232
40343,232
40344,232
40345,232
40348,232
40349,232
40381,231
40382,231
40383,231
40384,231
40401,235
40402,235
40421,235
40447,237
40448,237
40503,237
40522,234
40544,234
40601,235
40602,235
40604,235
40605,235
40608,235
40609,235
40610,235
40621,231
40625,231
40642,236
40646,236
40647,231
41201,238
41202,239
41203,234
41204,238
41205,240
41206,238
41207,238
41208,238
41209,238
41210,234
41327,234
41341,234
41345,234
41346,234
41387,239
41401,240
41423,238
41424,238
41425,238
41441,238
42201,241
42202,240
42203,241
42204,241
42205,240
42207,240
42208,240
42209,242
42210,243
42211,244
42212,241
42213,241
42214,241
42307,241
42308,241
42321,240
42322,240
42323,240
42383,245
42391,240
42411,246
43100,247
43202,247
43203,248
43204,233
43205,249
43206,233
43208,233
43210,247
43211,247
43212,250
43213,247
43214,251
43215,250
43216,247
43348,247
43364,233
43367,233
43368,233
43369,233
43403,247
43404,247
43423,252
43424,252
43425,251
43428,251
43432,247
43433,251
43441,247
43442,247
43443,247
43444,247
43447,253
43468,247
43482,249
43484,249
43501,248
43505,248
43506,248
43507,248
43510,248
43511,248
43512,248
43513,248
43514,248
43531,250
44201,254
44202,254
44203,236
44204,237
44205,255
44206,255
44207,255
44208,256
44209,236
44210,254
44211,236
44212,256
44213,254
44214,254
44322,254
44341,254
44461,257
44462,257
45201,258
45202,259
45203,260
45204,261
45205,259
45206,260
45207,261
45208,258
45209,259
45341,259
45361,259
45382,258
45383,258
45401,258
45402,258
45403,262
45404,258
45405,258
45406,258
45421,260
45429,260
45430,262
45431,260
45441,253
45442,253
45443,253
46201,263
46203,264
46204,265
46206,266
46208,266
46210,265
46213,267
46214,264
46215,263
46216,263
46217,259
46218,263
46219,263
46220,265
46221,264
46222,268
46223,265
46224,263
46225,263
46303,269
46304,270
46392,263
46404,266
46452,263
46468,264
46482,264
46490,264
46491,264
46492,264
46501,267
46502,267
46505,271
46523,268
46524,268
46525,272
46527,268
46529,273
46530,274
46531,274
46532,274
46533,275
46534,275
46535,276
47201,277
47205,277
47207,278
47208,277
47209,279
47210,277
47211,277
47212,277
47213,277
47214,280
47215,277
47301,279
47302,279
47303,279
47306,279
47308,279
47311,277
47313,277
47314,277
47315,281
47324,277
47325,277
47326,277
47327,277
47328,277
47329,277
47348,277
47350,277
47353,282
47354,283
47355,284
47356,285
47357,286
47358,287
47359,288
47360,289
47361,290
47362,277
47375,291
47381,278
47382,292
