code,muni_name,prefecture,land_component,in_scope,block,exclusion_reason,area_km2,graph_component
36487,三好郡東祖谷山村,徳島県,31,TRUE,Shikoku,NA,228.795,8
36488,三好郡西祖谷山村,徳島県,31,TRUE,Shikoku,NA,106.111,8
37201,高松市,香川県,31,TRUE,Shikoku,NA,274.019,8
37202,丸亀市,香川県,31,TRUE,Shikoku,NA,111.101,8
37203,坂出市,香川県,31,TRUE,Shikoku,NA,91.928,8
37204,善通寺市,香川県,31,TRUE,Shikoku,NA,40.036,8
37205,観音寺市,香川県,31,TRUE,Shikoku,NA,48.61,8
37206,さぬき市,香川県,31,TRUE,Shikoku,NA,158.681,8
37207,東かがわ市,香川県,31,TRUE,Shikoku,NA,152.672,8
37321,小豆郡内海町,香川県,32,FALSE,NA,island with no permanent road link to a main island,60.923,27
37322,小豆郡土庄町,香川県,32,FALSE,NA,island with no permanent road link to a main island,73.575,27
37323,小豆郡池田町,香川県,32,FALSE,NA,island with no permanent road link to a main island,34.063,27
37341,木田郡三木町,香川県,31,TRUE,Shikoku,NA,75.751,8
37342,木田郡牟礼町,香川県,31,TRUE,Shikoku,NA,16.422,8
37343,木田郡庵治町,香川県,31,TRUE,Shikoku,NA,15.125,8
37362,香川郡香川町,香川県,31,TRUE,Shikoku,NA,27.389,8
37363,香川郡香南町,香川県,31,TRUE,Shikoku,NA,14.707,8
37364,香川郡直島町,香川県,33,FALSE,NA,ferry-only island,12.336,28
37381,綾歌郡綾上町,香川県,31,TRUE,Shikoku,NA,71.296,8
37382,綾歌郡綾南町,香川県,31,TRUE,Shikoku,NA,38.163,8
37383,綾歌郡国分寺町,香川県,31,TRUE,Shikoku,NA,26.359,8
37386,綾歌郡宇多津町,香川県,31,TRUE,Shikoku,NA,7.904,8
37401,仲多度郡琴南町,香川県,31,TRUE,Shikoku,NA,82.646,8
37402,仲多度郡満濃町,香川県,31,TRUE,Shikoku,NA,53.33,8
37403,仲多度郡琴平町,香川県,31,TRUE,Shikoku,NA,8.308,8
37404,仲多度郡多度津町,香川県,31,TRUE,Shikoku,NA,23.825,8
37405,仲多度郡仲南町,香川県,31,TRUE,Shikoku,NA,58.243,8
37421,三豊郡高瀬町,香川県,31,TRUE,Shikoku,NA,56.463,8
37422,三豊郡山本町,香川県,31,TRUE,Shikoku,NA,33.352,8
37423,三豊郡三野町,香川県,31,TRUE,Shikoku,NA,19.248,8
37424,三豊郡大野原町,香川県,31,TRUE,Shikoku,NA,51.612,8
37425,三豊郡豊中町,香川県,31,TRUE,Shikoku,NA,19.916,8
37426,三豊郡詫間町,香川県,31,TRUE,Shikoku,NA,30.558,8
37427,三豊郡仁尾町,香川県,31,TRUE,Shikoku,NA,15.194,8
37428,三豊郡豊浜町,香川県,31,TRUE,Shikoku,NA,16.4,8
37429,三豊郡財田町,香川県,31,TRUE,Shikoku,NA,47.176,8
38201,松山市,愛媛県,31,TRUE,Shikoku,NA,426.998,8
38202,今治市,愛媛県,31,TRUE,Shikoku,NA,415.696,8
38203,宇和島市,愛媛県,31,TRUE,Shikoku,NA,465.391,8
38204,八幡浜市,愛媛県,31,TRUE,Shikoku,NA,132.256,8
38205,新居浜市,愛媛県,31,TRUE,Shikoku,NA,234.477,8
38206,西条市,愛媛県,31,TRUE,Shikoku,NA,509.266,8
38207,大洲市,愛媛県,31,TRUE,Shikoku,NA,431.175,8
38210,伊予市,愛媛県,31,TRUE,Shikoku,NA,194.147,8
38213,四国中央市,愛媛県,31,TRUE,Shikoku,NA,419.513,8
38214,西予市,愛媛県,31,TRUE,Shikoku,NA,515.13,8
38215,東温市,愛媛県,31,TRUE,Shikoku,NA,211.295,8
38356,越智郡上島町,愛媛県,34,FALSE,NA,island with no permanent road link to a main island,28.683,29
38386,上浮穴郡久万高原町,愛媛県,31,TRUE,Shikoku,NA,584.161,8
38401,伊予郡松前町,愛媛県,31,TRUE,Shikoku,NA,20.589,8
38402,伊予郡砥部町,愛媛県,31,TRUE,Shikoku,NA,101.464,8
38422,喜多郡内子町,愛媛県,31,TRUE,Shikoku,NA,299.326,8
38442,西宇和郡伊方町,愛媛県,31,TRUE,Shikoku,NA,93.664,8
38484,北宇和郡松野町,愛媛県,31,TRUE,Shikoku,NA,98.54,8
38488,北宇和郡鬼北町,愛媛県,31,TRUE,Shikoku,NA,241.879,8
38506,南宇和郡愛南町,愛媛県,31,TRUE,Shikoku,NA,237.742,8
39201,高知市,高知県,31,TRUE,Shikoku,NA,263.216,8
39202,室戸市,高知県,31,TRUE,Shikoku,NA,248.275,8
39203,安芸市,高知県,31,TRUE,Shikoku,NA,317.577,8
39204,南国市,高知県,31,TRUE,Shikoku,NA,125.523,8
39205,土佐市,高知県,31,TRUE,Shikoku,NA,91.47,8
39206,須崎市,高知県,31,TRUE,Shikoku,NA,135.212,8
39208,宿毛市,高知県,31,TRUE,Shikoku,NA,284.95,8
39209,土佐清水市,高知県,31,TRUE,Shikoku,NA,266.83,8
39210,四万十市,高知県,31,TRUE,Shikoku,NA,632.184,8
39301,安芸郡東洋町,高知県,31,TRUE,Shikoku,NA,73.837,8
39302,安芸郡奈半利町,高知県,31,TRUE,Shikoku,NA,28.043,8
39303,安芸郡田野町,高知県,31,TRUE,Shikoku,NA,6.37,8
39304,安芸郡安田町,高知県,31,TRUE,Shikoku,NA,53.053,8
39305,安芸郡北川村,高知県,31,TRUE,Shikoku,NA,196.263,8
39306,安芸郡馬路村,高知県,31,TRUE,Shikoku,NA,165.283,8
39307,安芸郡芸西村,高知県,31,TRUE,Shikoku,NA,39.578,8
39321,香美郡赤岡町,高知県,31,TRUE,Shikoku,NA,1.673,8
39322,香美郡香我美町,高知県,31,TRUE,Shikoku,NA,58.851,8
39323,香美郡土佐山田町,高知県,31,TRUE,Shikoku,NA,116.552,8
39324,香美郡野市町,高知県,31,TRUE,Shikoku,NA,22.906,8
39325,香美郡夜須町,高知県,31,TRUE,Shikoku,NA,39.01,8
39326,香美郡香北町,高知県,31,TRUE,Shikoku,NA,130.326,8
39327,香美郡吉川村,高知県,31,TRUE,Shikoku,NA,4.145,8
39328,香美郡物部村,高知県,31,TRUE,Shikoku,NA,290.895,8
39341,長岡郡本山町,高知県,31,TRUE,Shikoku,NA,134.241,8
39344,長岡郡大豊町,高知県,31,TRUE,Shikoku,NA,315.011,8
39363,土佐郡土佐町,高知県,31,TRUE,Shikoku,NA,212.177,8
39364,土佐郡大川村,高知県,31,TRUE,Shikoku,NA,95.301,8
39383,吾川郡春野町,高知県,31,TRUE,Shikoku,NA,44.907,8
39386,吾川郡いの町,高知県,31,TRUE,Shikoku,NA,470.839,8
39387,吾川郡仁淀川町,高知県,31,TRUE,Shikoku,NA,332.386,8
39401,高岡郡中土佐町,高知県,31,TRUE,Shikoku,NA,92.653,8
39402,高岡郡佐川町,高知県,31,TRUE,Shikoku,NA,101.136,8
39403,高岡郡越知町,高知県,31,TRUE,Shikoku,NA,112.054,8
39404,高岡郡窪川町,高知県,31,TRUE,Shikoku,NA,278.058,8
39405,高岡郡檮原町,高知県,31,TRUE,Shikoku,NA,236.783,8
39406,高岡郡大野見村,高知県,31,TRUE,Shikoku,NA,100.382,8
39410,高岡郡日高村,高知県,31,TRUE,Shikoku,NA,44.855,8
39411,高岡郡津野町,高知県,31,TRUE,Shikoku,NA,198.315,8
39421,幡多郡佐賀町,高知県,31,TRUE,Shikoku,NA,75.856,8
39422,幡多郡大正町,高知県,31,TRUE,Shikoku,NA,199.398,8
39423,幡多郡大方町,高知県,31,TRUE,Shikoku,NA,112.299,8
39424,幡多郡大月町,高知県,31,TRUE,Shikoku,NA,102.744,8
39425,幡多郡十和村,高知県,31,TRUE,Shikoku,NA,164.466,8
39427,幡多郡三原村,高知県,31,TRUE,Shikoku,NA,85.187,8
40100,北九州市,福岡県,35,TRUE,Kyushu,NA,484.524,8
40130,福岡市,福岡県,35,TRUE,Kyushu,NA,339.393,8
40202,大牟田市,福岡県,35,TRUE,Kyushu,NA,81.001,8
40203,久留米市,福岡県,35,TRUE,Kyushu,NA,230.237,8
40204,直方市,福岡県,35,TRUE,Kyushu,NA,61.458,8
40205,飯塚市,福岡県,35,TRUE,Kyushu,NA,71.807,8
40206,田川市,福岡県,35,TRUE,Kyushu,NA,54.384,8
40207,柳川市,福岡県,35,TRUE,Kyushu,NA,76.837,8
40208,山田市,福岡県,35,TRUE,Kyushu,NA,22.095,8
40209,甘木市,福岡県,35,TRUE,Kyushu,NA,167.167,8
40210,八女市,福岡県,35,TRUE,Kyushu,NA,39.624,8
40211,筑後市,福岡県,35,TRUE,Kyushu,NA,41.725,8
40212,大川市,福岡県,35,TRUE,Kyushu,NA,33.591,8
40213,行橋市,福岡県,35,TRUE,Kyushu,NA,69.996,8
40214,豊前市,福岡県,35,TRUE,Kyushu,NA,111.141,8
40215,中間市,福岡県,35,TRUE,Kyushu,NA,16.001,8
40216,小郡市,福岡県,35,TRUE,Kyushu,NA,45.61,8
40217,筑紫野市,福岡県,35,TRUE,Kyushu,NA,87.833,8
40218,春日市,福岡県,35,TRUE,Kyushu,NA,14.098,8
40219,大野城市,福岡県,35,TRUE,Kyushu,NA,26.822,8
40220,宗像市,福岡県,35,TRUE,Kyushu,NA,118.95,8
40221,太宰府市,福岡県,35,TRUE,Kyushu,NA,29.554,8
40222,前原市,福岡県,35,TRUE,Kyushu,NA,104.399,8
40223,古賀市,福岡県,35,TRUE,Kyushu,NA,41.891,8
40224,福津市,福岡県,35,TRUE,Kyushu,NA,52.73,8
40225,うきは市,福岡県,35,TRUE,Kyushu,NA,117.242,8
40305,筑紫郡那珂川町,福岡県,35,TRUE,Kyushu,NA,74.943,8
40341,糟屋郡宇美町,福岡県,35,TRUE,Kyushu,NA,30.151,8
40342,糟屋郡篠栗町,福岡県,35,TRUE,Kyushu,NA,38.954,8
40343,糟屋郡志免町,福岡県,35,TRUE,Kyushu,NA,8.695,8
40344,糟屋郡須恵町,福岡県,35,TRUE,Kyushu,NA,16.272,8
40345,糟屋郡新宮町,福岡県,35,TRUE,Kyushu,NA,18.726,8
40348,糟屋郡久山町,福岡県,35,TRUE,Kyushu,NA,37.523,8
40349,糟屋郡粕屋町,福岡県,35,TRUE,Kyushu,NA,14.197,8
40381,遠賀郡芦屋町,福岡県,35,TRUE,Kyushu,NA,11.359,8
40382,遠賀郡水巻町,福岡県,35,TRUE,Kyushu,NA,10.931,8
40383,遠賀郡岡垣町,福岡県,35,TRUE,Kyushu,NA,48.563,8
40384,遠賀郡遠賀町,福岡県,35,TRUE,Kyushu,NA,22.143,8
40401,鞍手郡小竹町,福岡県,35,TRUE,Kyushu,NA,14.565,8
40402,鞍手郡鞍手町,福岡県,35,TRUE,Kyushu,NA,35.797,8
40403,鞍手郡宮田町,福岡県,35,TRUE,Kyushu,NA,53.465,8
40404,鞍手郡若宮町,福岡県,35,TRUE,Kyushu,NA,86.727,8
40421,嘉穂郡桂川町,福岡県,35,TRUE,Kyushu,NA,20.146,8
40422,嘉穂郡稲築町,福岡県,35,TRUE,Kyushu,NA,17.341,8
40423,嘉穂郡碓井町,福岡県,35,TRUE,Kyushu,NA,8.448,8
40424,嘉穂郡嘉穂町,福岡県,35,TRUE,Kyushu,NA,87.357,8
40425,嘉穂郡筑穂町,福岡県,35,TRUE,Kyushu,NA,74.9,8
40426,嘉穂郡穂波町,福岡県,35,TRUE,Kyushu,NA,25.205,8
40427,嘉穂郡庄内町,福岡県,35,TRUE,Kyushu,NA,25.662,8
40428,嘉穂郡頴田町,福岡県,35,TRUE,Kyushu,NA,16.565,8
40441,朝倉郡杷木町,福岡県,35,TRUE,Kyushu,NA,44.82,8
40442,朝倉郡朝倉町,福岡県,35,TRUE,Kyushu,NA,34.593,8
40447,朝倉郡筑前町,福岡県,35,TRUE,Kyushu,NA,67.122,8
40448,朝倉郡東峰村,福岡県,35,TRUE,Kyushu,NA,51.918,8
40462,糸島郡二丈町,福岡県,35,TRUE,Kyushu,NA,56.806,8
40463,糸島郡志摩町,福岡県,35,TRUE,Kyushu,NA,54.4,8
40503,三井郡大刀洗町,福岡県,35,TRUE,Kyushu,NA,22.611,8
40522,三潴郡大木町,福岡県,35,TRUE,Kyushu,NA,18.38,8
40541,八女郡黒木町,福岡県,35,TRUE,Kyushu,NA,135.476,8
40542,八女郡上陽町,福岡県,35,TRUE,Kyushu,NA,59.208,8
40543,八女郡立花町,福岡県,35,TRUE,Kyushu,NA,86.645,8
40544,八女郡広川町,福岡県,35,TRUE,Kyushu,NA,37.756,8
40545,八女郡矢部村,福岡県,35,TRUE,Kyushu,NA,80.414,8
40546,八女郡星野村,福岡県,35,TRUE,Kyushu,NA,81.269,8
40561,山門郡瀬高町,福岡県,35,TRUE,Kyushu,NA,37.631,8
40564,山門郡山川町,福岡県,35,TRUE,Kyushu,NA,26.34,8
40581,三池郡高田町,福岡県,35,TRUE,Kyushu,NA,41.225,8
40601,田川郡香春町,福岡県,35,TRUE,Kyushu,NA,44.604,8
40602,田川郡添田町,福岡県,35,TRUE,Kyushu,NA,131.57,8
40603,田川郡金田町,福岡県,35,TRUE,Kyushu,NA,7.337,8
40604,田川郡糸田町,福岡県,35,TRUE,Kyushu,NA,8.185,8
40605,田川郡川崎町,福岡県,35,TRUE,Kyushu,NA,36.009,8
40606,田川郡赤池町,福岡県,35,TRUE,Kyushu,NA,16.225,8
40607,田川郡方城町,福岡県,35,TRUE,Kyushu,NA,18.292,8
40608,田川郡大任町,福岡県,35,TRUE,Kyushu,NA,14.229,8
40609,田川郡赤村,福岡県,35,TRUE,Kyushu,NA,32.014,8
40621,京都郡苅田町,福岡県,35,TRUE,Kyushu,NA,46.127,8
40622,京都郡犀川町,福岡県,35,TRUE,Kyushu,NA,98.049,8
40623,京都郡勝山町,福岡県,35,TRUE,Kyushu,NA,33.921,8
40624,京都郡豊津町,福岡県,35,TRUE,Kyushu,NA,19.131,8
40641,築上郡椎田町,福岡県,35,TRUE,Kyushu,NA,51.436,8
40642,築上郡吉富町,福岡県,35,TRUE,Kyushu,NA,5.412,8
40643,築上郡築城町,福岡県,35,TRUE,Kyushu,NA,67.66,8
40644,築上郡新吉富村,福岡県,35,TRUE,Kyushu,NA,13.419,8
40645,築上郡大平村,福岡県,35,TRUE,Kyushu,NA,49.005,8
41201,佐賀市,佐賀県,35,TRUE,Kyushu,NA,356.502,8
41202,唐津市,佐賀県,35,TRUE,Kyushu,NA,422.336,8
41203,鳥栖市,佐賀県,35,TRUE,Kyushu,NA,71.684,8
41204,多久市,佐賀県,35,TRUE,Kyushu,NA,96.594,8
41205,伊万里市,佐賀県,35,TRUE,Kyushu,NA,254.938,8
41206,武雄市,佐賀県,35,TRUE,Kyushu,NA,127.14,8
41207,鹿島市,佐賀県,35,TRUE,Kyushu,NA,111.183,8
41208,小城市,佐賀県,35,TRUE,Kyushu,NA,95.24,8
41302,佐賀郡川副町,佐賀県,35,TRUE,Kyushu,NA,46.447,8
41303,佐賀郡東与賀町,佐賀県,35,TRUE,Kyushu,NA,15.285,8
41304,佐賀郡久保田町,佐賀県,35,TRUE,Kyushu,NA,14.142,8
41321,神埼郡神埼町,佐賀県,35,TRUE,Kyushu,NA,38.229,8
41322,神埼郡千代田町,佐賀県,35,TRUE,Kyushu,NA,24.848,8
41323,神埼郡三田川町,佐賀県,35,TRUE,Kyushu,NA,10.737,8
41324,神埼郡東脊振村,佐賀県,35,TRUE,Kyushu,NA,33.269,8
41325,神埼郡脊振村,佐賀県,35,TRUE,Kyushu,NA,60.869,8
41341,三養基郡基山町,佐賀県,35,TRUE,Kyushu,NA,21.982,8
41345,三養基郡上峰町,佐賀県,35,TRUE,Kyushu,NA,11.745,8
41346,三養基郡みやき町,佐賀県,35,TRUE,Kyushu,NA,53.204,8
41382,東松浦郡七山村,佐賀県,35,TRUE,Kyushu,NA,62.965,8
41387,東松浦郡玄海町,佐賀県,35,TRUE,Kyushu,NA,35.952,8
41401,西松浦郡有田町,佐賀県,35,TRUE,Kyushu,NA,27.017,8
41402,西松浦郡西有田町,佐賀県,35,TRUE,Kyushu,NA,38.744,8
41421,杵島郡山内町,佐賀県,35,TRUE,Kyushu,NA,40.878,8
41422,杵島郡北方町,佐賀県,35,TRUE,Kyushu,NA,27.332,8
41423,杵島郡大町町,佐賀県,35,TRUE,Kyushu,NA,11.335,8
41424,杵島郡江北町,佐賀県,35,TRUE,Kyushu,NA,24.934,8
41425,杵島郡白石町,佐賀県,35,TRUE,Kyushu,NA,98.747,8
41441,藤津郡太良町,佐賀県,35,TRUE,Kyushu,NA,74.069,8
41442,藤津郡塩田町,佐賀県,35,TRUE,Kyushu,NA,46.137,8
41443,藤津郡嬉野町,佐賀県,35,TRUE,Kyushu,NA,80.358,8
42201,長崎市,長崎県,35,TRUE,Kyushu,NA,337.05,8
42202,佐世保市,長崎県,35,TRUE,Kyushu,NA,306.089,8
42203,島原市,長崎県,35,TRUE,Kyushu,NA,58.883,8
42204,諫早市,長崎県,35,TRUE,Kyushu,NA,311.321,8
42205,大村市,長崎県,35,TRUE,Kyushu,NA,126.231,8
42207,平戸市,長崎県,35,TRUE,Kyushu,NA,233.589,8
42208,松浦市,長崎県,35,TRUE,Kyushu,NA,95.589,8
42209,対馬市,長崎県,36,FALSE,NA,island with no permanent road link to a main island,705.286,30
42210,壱岐市,長崎県,37,FALSE,NA,island with no permanent road link to a main island,136.716,31
42211,五島市,長崎県,38,FALSE,NA,island with no permanent road link to a main island,415.485,32
42212,西海市,長崎県,35,TRUE,Kyushu,NA,239.672,8
42307,西彼杵郡長与町,長崎県,35,TRUE,Kyushu,NA,28.393,8
42308,西彼杵郡時津町,長崎県,35,TRUE,Kyushu,NA,20.186,8
42309,西彼杵郡琴海町,長崎県,35,TRUE,Kyushu,NA,67.725,8
42321,東彼杵郡東彼杵町,長崎県,35,TRUE,Kyushu,NA,74.117,8
42322,東彼杵郡川棚町,長崎県,35,TRUE,Kyushu,NA,36.95,8
42323,東彼杵郡波佐見町,長崎県,35,TRUE,Kyushu,NA,55.987,8
42361,南高来郡有明町,長崎県,35,TRUE,Kyushu,NA,23.414,8
42362,南高来郡国見町,長崎県,35,TRUE,Kyushu,NA,37.903,8
42363,南高来郡瑞穂町,長崎県,35,TRUE,Kyushu,NA,26.222,8
42364,南高来郡吾妻町,長崎県,35,TRUE,Kyushu,NA,32.476,8
42365,南高来郡愛野町,長崎県,35,TRUE,Kyushu,NA,11.584,8
42366,南高来郡千々石町,長崎県,35,TRUE,Kyushu,NA,32.454,8
42367,南高来郡小浜町,長崎県,35,TRUE,Kyushu,NA,50.848,8
42368,南高来郡南串山町,長崎県,35,TRUE,Kyushu,NA,14.699,8
42369,南高来郡加津佐町,長崎県,35,TRUE,Kyushu,NA,24.204,8
42370,南高来郡口之津町,長崎県,35,TRUE,Kyushu,NA,9.929,8
42371,南高来郡南有馬町,長崎県,35,TRUE,Kyushu,NA,23.102,8
42372,南高来郡北有馬町,長崎県,35,TRUE,Kyushu,NA,26.26,8
42373,南高来郡西有家町,長崎県,35,TRUE,Kyushu,NA,28.863,8
42374,南高来郡有家町,長崎県,35,TRUE,Kyushu,NA,23.363,8
42375,南高来郡布津町,長崎県,35,TRUE,Kyushu,NA,10.346,8
42376,南高来郡深江町,長崎県,35,TRUE,Kyushu,NA,23.542,8
42383,北松浦郡小値賀町,長崎県,39,FALSE,NA,island with no permanent road link to a main island,23.644,33
42384,北松浦郡宇久町,長崎県,40,FALSE,NA,island with no permanent road link to a main island,25.946,34
42386,北松浦郡福島町,長崎県,41,FALSE,NA,island with no permanent road link to a main island,16.654,35
42387,北松浦郡鷹島町,長崎県,42,FALSE,NA,island with no permanent road link to a main island,16.766,36
42388,北松浦郡江迎町,長崎県,35,TRUE,Kyushu,NA,32.246,8
42389,北松浦郡鹿町町,長崎県,35,TRUE,Kyushu,NA,29.576,8
42390,北松浦郡小佐々町,長崎県,35,TRUE,Kyushu,NA,29.332,8
42391,北松浦郡佐々町,長崎県,35,TRUE,Kyushu,NA,32.265,8
42411,南松浦郡新上五島町,長崎県,43,FALSE,NA,island with no permanent road link to a main island,211.068,37
43201,熊本市,熊本県,35,TRUE,Kyushu,NA,265.963,8
43202,八代市,熊本県,35,TRUE,Kyushu,NA,678.316,8
43203,人吉市,熊本県,35,TRUE,Kyushu,NA,210.584,8
43204,荒尾市,熊本県,35,TRUE,Kyushu,NA,57.131,8
43205,水俣市,熊本県,35,TRUE,Kyushu,NA,162.755,8
43206,玉名市,熊本県,35,TRUE,Kyushu,NA,90.991,8
43207,本渡市,熊本県,44,TRUE,Kyushu,NA,144.744,8
43208,山鹿市,熊本県,35,TRUE,Kyushu,NA,299.813,8
43209,牛深市,熊本県,44,TRUE,Kyushu,NA,88.402,8
43210,菊池市,熊本県,35,TRUE,Kyushu,NA,276.679,8
43211,宇土市,熊本県,35,TRUE,Kyushu,NA,74.047,8
43212,上天草市,熊本県,44,TRUE,Kyushu,NA,123.399,8
43213,宇城市,熊本県,35,TRUE,Kyushu,NA,188.31,8
43214,阿蘇市,熊本県,35,TRUE,Kyushu,NA,374.469,8
43341,下益城郡城南町,熊本県,35,TRUE,Kyushu,NA,36.746,8
43342,下益城郡富合町,熊本県,35,TRUE,Kyushu,NA,19.677,8
43348,下益城郡美里町,熊本県,35,TRUE,Kyushu,NA,144.041,8
43361,玉名郡岱明町,熊本県,35,TRUE,Kyushu,NA,23.033,8
43362,玉名郡横島町,熊本県,35,TRUE,Kyushu,NA,17.156,8
43363,玉名郡天水町,熊本県,35,TRUE,Kyushu,NA,21.476,8
43364,玉名郡玉東町,熊本県,35,TRUE,Kyushu,NA,24.365,8
43365,玉名郡菊水町,熊本県,35,TRUE,Kyushu,NA,38.196,8
43366,玉名郡三加和町,熊本県,35,TRUE,Kyushu,NA,60.559,8
43367,玉名郡南関町,熊本県,35,TRUE,Kyushu,NA,68.807,8
43368,玉名郡長洲町,熊本県,35,TRUE,Kyushu,NA,19.556,8
43385,鹿本郡植木町,熊本県,35,TRUE,Kyushu,NA,65.825,8
43403,菊池郡大津町,熊本県,35,TRUE,Kyushu,NA,97.708,8
43404,菊池郡菊陽町,熊本県,35,TRUE,Kyushu,NA,37.297,8
43405,菊池郡合志町,熊本県,35,TRUE,Kyushu,NA,28.959,8
43407,菊池郡西合志町,熊本県,35,TRUE,Kyushu,NA,24.289,8
43423,阿蘇郡南小国町,熊本県,35,TRUE,Kyushu,NA,115.621,8
43424,阿蘇郡小国町,熊本県,35,TRUE,Kyushu,NA,136.924,8
43425,阿蘇郡産山村,熊本県,35,TRUE,Kyushu,NA,60.508,8
43428,阿蘇郡高森町,熊本県,35,TRUE,Kyushu,NA,175.111,8
43432,阿蘇郡西原村,熊本県,35,TRUE,Kyushu,NA,77.598,8
43433,阿蘇郡南阿蘇村,熊本県,35,TRUE,Kyushu,NA,140.514,8
43441,上益城郡御船町,熊本県,35,TRUE,Kyushu,NA,99.144,8
43442,上益城郡嘉島町,熊本県,35,TRUE,Kyushu,NA,16.685,8
43443,上益城郡益城町,熊本県,35,TRUE,Kyushu,NA,65.688,8
43444,上益城郡甲佐町,熊本県,35,TRUE,Kyushu,NA,57.96,8
43447,上益城郡山都町,熊本県,35,TRUE,Kyushu,NA,545.015,8
43468,八代郡氷川町,熊本県,35,TRUE,Kyushu,NA,33.224,8
43482,葦北郡芦北町,熊本県,35,TRUE,Kyushu,NA,233.387,8
43484,葦北郡津奈木町,熊本県,35,TRUE,Kyushu,NA,33.97,8
43501,球磨郡錦町,熊本県,35,TRUE,Kyushu,NA,84.902,8
43505,球磨郡多良木町,熊本県,35,TRUE,Kyushu,NA,165.979,8
43506,球磨郡湯前町,熊本県,35,TRUE,Kyushu,NA,48.294,8
43507,球磨郡水上村,熊本県,35,TRUE,Kyushu,NA,190.812,8
43510,球磨郡相良村,熊本県,35,TRUE,Kyushu,NA,94.419,8
43511,球磨郡五木村,熊本県,35,TRUE,Kyushu,NA,252.934,8
43512,球磨郡山江村,熊本県,35,TRUE,Kyushu,NA,121.213,8
43513,球磨郡球磨村,熊本県,35,TRUE,Kyushu,NA,207.732,8
43514,球磨郡あさぎり町,熊本県,35,TRUE,Kyushu,NA,159.37,8
43523,天草郡有明町,熊本県,44,TRUE,Kyushu,NA,59.414,8
43526,天草郡御所浦町,熊本県,45,FALSE,NA,island with no permanent road link to a main island,19.043,38
43527,天草郡倉岳町,熊本県,44,TRUE,Kyushu,NA,25.192,8
43528,天草郡栖本町,熊本県,44,TRUE,Kyushu,NA,32.647,8
43529,天草郡新和町,熊本県,44,TRUE,Kyushu,NA,54.87,8
43530,天草郡五和町,熊本県,44,TRUE,Kyushu,NA,49.64,8
43531,天草郡苓北町,熊本県,44,TRUE,Kyushu,NA,66.945,8
43532,天草郡天草町,熊本県,44,TRUE,Kyushu,NA,85.333,8
43533,天草郡河浦町,熊本県,44,TRUE,Kyushu,NA,119.344,8
44201,大分市,大分県,35,TRUE,Kyushu,NA,500.56,8
44202,別府市,大分県,35,TRUE,Kyushu,NA,124.524,8
44203,中津市,大分県,35,TRUE,Kyushu,NA,491.268,8
44204,日田市,大分県,35,TRUE,Kyushu,NA,666.283,8
44205,佐伯市,大分県,35,TRUE,Kyushu,NA,900.538,8
44206,臼杵市,大分県,35,TRUE,Kyushu,NA,291.079,8
44207,津久見市,大分県,35,TRUE,Kyushu,NA,78.554,8
44208,竹田市,大分県,35,TRUE,Kyushu,NA,477.193,8
44209,豊後高田市,大分県,35,TRUE,Kyushu,NA,206.357,8
44210,杵築市,大分県,35,TRUE,Kyushu,NA,279.876,8
44211,宇佐市,大分県,35,TRUE,Kyushu,NA,439.131,8
44212,豊後大野市,大分県,35,TRUE,Kyushu,NA,603.078,8
44213,由布市,大分県,35,TRUE,Kyushu,NA,319.831,8
44321,東国東郡国見町,大分県,35,TRUE,Kyushu,NA,72.829,8
44322,東国東郡姫島村,大分県,46,FALSE,NA,island with no permanent road link to a main island,6.621,39
44323,東国東郡国東町,大分県,35,TRUE,Kyushu,NA,112.22,8
44324,東国東郡武蔵町,大分県,35,TRUE,Kyushu,NA,41.787,8
44325,東国東郡安岐町,大分県,35,TRUE,Kyushu,NA,90.807,8
44341,速見郡日出町,大分県,35,TRUE,Kyushu,NA,72.916,8
44461,玖珠郡九重町,大分県,35,TRUE,Kyushu,NA,271.685,8
44462,玖珠郡玖珠町,大分県,35,TRUE,Kyushu,NA,286.602,8
45201,宮崎市,宮崎県,35,TRUE,Kyushu,NA,286.443,8
45202,都城市,宮崎県,35,TRUE,Kyushu,NA,306.043,8
45203,延岡市,宮崎県,35,TRUE,Kyushu,NA,283.527,8
45204,日南市,宮崎県,35,TRUE,Kyushu,NA,294.514,8
45205,小林市,宮崎県,35,TRUE,Kyushu,NA,232.189,8
45206,日向市,宮崎県,35,TRUE,Kyushu,NA,116.937,8
45207,串間市,宮崎県,35,TRUE,Kyushu,NA,294.609,8
45208,西都市,宮崎県,35,TRUE,Kyushu,NA,438.475,8
45209,えびの市,宮崎県,35,TRUE,Kyushu,NA,281.85,8
45301,宮崎郡清武町,宮崎県,35,TRUE,Kyushu,NA,47.696,8
45302,宮崎郡田野町,宮崎県,35,TRUE,Kyushu,NA,108.295,8
45303,宮崎郡佐土原町,宮崎県,35,TRUE,Kyushu,NA,56.741,8
45321,南那珂郡北郷町,宮崎県,35,TRUE,Kyushu,NA,178.427,8
45322,南那珂郡南郷町,宮崎県,35,TRUE,Kyushu,NA,62.563,8
45341,北諸県郡三股町,宮崎県,35,TRUE,Kyushu,NA,110.006,8
45342,北諸県郡山之口町,宮崎県,35,TRUE,Kyushu,NA,97.383,8
45343,北諸県郡高城町,宮崎県,35,TRUE,Kyushu,NA,94.161,8
45344,北諸県郡山田町,宮崎県,35,TRUE,Kyushu,NA,62.039,8
